Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2024-03-01 00:00,9,2,7,0,0,0
2024-03-01 00:15,13,6,7,0,0,0
2024-03-01 00:30,11,1,10,0,0,0
2024-03-01 00:45,10,2,8,0,0,0
2024-03-01 01:00,6,0,6,0,0,0
2024-03-01 01:15,3,1,2,0,0,0
2024-03-01 01:30,5,1,4,0,0,0
2024-03-01 01:45,1,0,1,0,0,0
2024-03-01 02:00,0,0,0,0,0,0
2024-03-01 02:15,3,0,3,0,0,0
2024-03-01 02:30,1,0,1,0,0,0
2024-03-01 02:45,0,0,0,0,0,0
2024-03-01 03:00,0,0,0,0,0,0
2024-03-01 03:15,1,0,1,0,0,0
2024-03-01 03:30,1,1,0,0,0,0
2024-03-01 03:45,1,0,1,0,0,0
2024-03-01 04:00,2,1,1,0,0,0
2024-03-01 04:15,6,3,3,0,0,0
2024-03-01 04:30,0,0,0,0,0,0
2024-03-01 04:45,1,1,0,0,0,0
2024-03-01 05:00,15,5,10,0,0,0
2024-03-01 05:15,8,4,4,0,0,0
2024-03-01 05:30,24,16,8,0,0,0
2024-03-01 05:45,16,11,5,0,0,0
2024-03-01 06:00,30,24,6,0,0,0
2024-03-01 06:15,32,23,9,0,0,0
2024-03-01 06:30,52,33,19,0,0,0
2024-03-01 06:45,54,32,22,0,0,0
2024-03-01 07:00,86,55,31,0,0,0
2024-03-01 07:15,132,75,57,0,0,0
2024-03-01 07:30,156,100,56,0,0,0
2024-03-01 07:45,168,108,60,0,0,0
2024-03-01 08:00,138,96,42,0,0,0
2024-03-01 08:15,130,85,45,0,0,0
2024-03-01 08:30,117,71,46,0,0,0
2024-03-01 08:45,120,91,29,0,0,0
2024-03-01 09:00,92,51,41,0,0,0
2024-03-01 09:15,83,54,29,0,0,0
2024-03-01 09:30,80,49,31,0,0,0
2024-03-01 09:45,127,91,36,0,0,0
2024-03-01 10:00,81,54,27,0,0,0
2024-03-01 10:15,76,47,29,0,0,0
2024-03-01 10:30,82,41,41,0,0,0
2024-03-01 10:45,101,55,46,0,0,0
2024-03-01 11:00,105,53,52,0,0,0
2024-03-01 11:15,94,39,55,0,0,0
2024-03-01 11:30,129,62,67,0,0,0
2024-03-01 11:45,143,80,63,0,0,0
2024-03-01 12:00,120,52,68,0,0,0
2024-03-01 12:15,126,53,73,0,0,0
2024-03-01 12:30,142,75,67,0,0,0
2024-03-01 12:45,139,63,76,0,0,0
2024-03-01 13:00,145,57,88,0,0,0
2024-03-01 13:15,160,73,87,0,0,0
2024-03-01 13:30,166,66,100,0,0,0
2024-03-01 13:45,172,72,100,0,0,0
2024-03-01 14:00,159,63,96,0,0,0
2024-03-01 14:15,144,60,84,0,0,0
2024-03-01 14:30,151,63,88,0,0,0
2024-03-01 14:45,189,74,115,0,0,0
2024-03-01 15:00,169,69,100,0,0,0
2024-03-01 15:15,143,56,87,0,0,0
2024-03-01 15:30,140,72,68,0,0,0
2024-03-01 15:45,163,85,78,0,0,0
2024-03-01 16:00,176,77,99,0,0,0
2024-03-01 16:15,149,73,76,0,0,0
2024-03-01 16:30,138,57,81,0,0,0
2024-03-01 16:45,153,63,90,0,0,0
2024-03-01 17:00,115,45,70,0,0,0
2024-03-01 17:15,151,73,78,0,0,0
2024-03-01 17:30,118,60,58,0,0,0
2024-03-01 17:45,152,55,97,0,0,0
2024-03-01 18:00,133,56,77,0,0,0
2024-03-01 18:15,141,42,99,0,0,0
2024-03-01 18:30,137,41,96,0,0,0
2024-03-01 18:45,165,68,97,0,0,0
2024-03-01 19:00,120,49,71,0,0,0
2024-03-01 19:15,111,53,58,0,0,0
2024-03-01 19:30,90,43,47,0,0,0
2024-03-01 19:45,111,38,73,0,0,0
2024-03-01 20:00,82,44,38,0,0,0
2024-03-01 20:15,83,37,46,0,0,0
2024-03-01 20:30,56,20,36,0,0,0
2024-03-01 20:45,43,24,19,0,0,0
2024-03-01 21:00,52,12,40,0,0,0
2024-03-01 21:15,46,15,31,0,0,0
2024-03-01 21:30,42,14,28,0,0,0
2024-03-01 21:45,45,15,30,0,0,0
2024-03-01 22:00,51,23,28,0,0,0
2024-03-01 22:15,71,32,39,0,0,0
2024-03-01 22:30,42,6,36,0,0,0
2024-03-01 22:45,39,10,29,0,0,0
2024-03-01 23:00,45,22,23,0,0,0
2024-03-01 23:15,60,22,38,0,0,0
2024-03-01 23:30,40,15,25,0,0,0
2024-03-01 23:45,49,23,26,0,0,0
2024-03-02 00:00,30,3,27,0,0,0
2024-03-02 00:15,44,20,24,0,0,0
2024-03-02 00:30,36,9,27,0,0,0
2024-03-02 00:45,33,9,24,0,0,0
2024-03-02 01:00,25,6,19,0,0,0
2024-03-02 01:15,27,13,14,0,0,0
2024-03-02 01:30,10,2,8,0,0,0
2024-03-02 01:45,12,5,7,0,0,0
2024-03-02 02:00,8,1,7,0,0,0
2024-03-02 02:15,17,5,12,0,0,0
2024-03-02 02:30,9,3,6,0,0,0
2024-03-02 02:45,3,0,3,0,0,0
2024-03-02 03:00,8,1,7,0,0,0
2024-03-02 03:15,8,2,6,0,0,0
2024-03-02 03:30,10,3,7,0,0,0
2024-03-02 03:45,4,0,4,0,0,0
2024-03-02 04:00,10,4,6,0,0,0
2024-03-02 04:15,1,1,0,0,0,0
2024-03-02 04:30,5,0,5,0,0,0
2024-03-02 04:45,4,2,2,0,0,0
2024-03-02 05:00,5,1,4,0,0,0
2024-03-02 05:15,5,1,4,0,0,0
2024-03-02 05:30,9,4,5,0,0,0
2024-03-02 05:45,9,5,4,0,0,0
2024-03-02 06:00,13,7,6,0,0,0
2024-03-02 06:15,5,2,3,0,0,0
2024-03-02 06:30,6,4,2,0,0,0
2024-03-02 06:45,11,6,5,0,0,0
2024-03-02 07:00,18,13,5,0,0,0
2024-03-02 07:15,16,9,7,0,0,0
2024-03-02 07:30,19,10,9,0,0,0
2024-03-02 07:45,33,23,10,0,0,0
2024-03-02 08:00,31,20,11,0,0,0
2024-03-02 08:15,36,29,7,0,0,0
2024-03-02 08:30,50,35,15,0,0,0
2024-03-02 08:45,61,46,15,0,0,0
2024-03-02 09:00,74,42,32,0,0,0
2024-03-02 09:15,68,43,25,0,0,0
2024-03-02 09:30,89,64,25,0,0,0
2024-03-02 09:45,119,92,27,0,0,0
2024-03-02 10:00,97,73,24,0,0,0
2024-03-02 10:15,120,88,32,0,0,0
2024-03-02 10:30,128,77,51,0,0,0
2024-03-02 10:45,147,101,46,0,0,0
2024-03-02 11:00,117,73,44,0,0,0
2024-03-02 11:15,162,91,71,0,0,0
2024-03-02 11:30,153,86,67,0,0,0
2024-03-02 11:45,158,106,52,0,0,0
2024-03-02 12:00,134,71,63,0,0,0
2024-03-02 12:15,131,73,58,0,0,0
2024-03-02 12:30,151,91,60,0,0,0
2024-03-02 12:45,177,87,90,0,0,0
2024-03-02 13:00,179,81,98,0,0,0
2024-03-02 13:15,145,69,76,0,0,0
2024-03-02 13:30,166,77,89,0,0,0
2024-03-02 13:45,137,71,66,0,0,0
2024-03-02 14:00,158,71,87,0,0,0
2024-03-02 14:15,158,75,83,0,0,0
2024-03-02 14:30,153,50,103,0,0,0
2024-03-02 14:45,169,72,97,0,0,0
2024-03-02 15:00,166,89,77,0,0,0
2024-03-02 15:15,145,66,79,0,0,0
2024-03-02 15:30,160,53,107,0,0,0
2024-03-02 15:45,134,43,91,0,0,0
2024-03-02 16:00,134,63,71,0,0,0
2024-03-02 16:15,115,52,63,0,0,0
2024-03-02 16:30,97,47,50,0,0,0
2024-03-02 16:45,115,58,57,0,0,0
2024-03-02 17:00,126,52,74,0,0,0
2024-03-02 17:15,136,44,92,0,0,0
2024-03-02 17:30,128,58,70,0,0,0
2024-03-02 17:45,124,48,76,0,0,0
2024-03-02 18:00,96,43,53,0,0,0
2024-03-02 18:15,119,33,86,0,0,0
2024-03-02 18:30,112,38,74,0,0,0
2024-03-02 18:45,100,53,47,0,0,0
2024-03-02 19:00,112,65,47,0,0,0
2024-03-02 19:15,107,51,56,0,0,0
2024-03-02 19:30,84,34,50,0,0,0
2024-03-02 19:45,95,50,45,0,0,0
2024-03-02 20:00,79,26,53,0,0,0
2024-03-02 20:15,63,32,31,0,0,0
2024-03-02 20:30,55,20,35,0,0,0
2024-03-02 20:45,42,17,25,0,0,0
2024-03-02 21:00,56,18,38,0,0,0
2024-03-02 21:15,34,16,18,0,0,0
2024-03-02 21:30,30,6,24,0,0,0
