Datetime,300037926 (Bohlweg),353413831 (Bohlweg Fahrräder Stadteinwärts),353413832 (Bohlweg Fahrräder Stadtauswärts),353484923 (Bohlweg Fahrräder Stadteinwärts),353484925 (Bohlweg Fahrräder Stadtauswärts),353484927 (Bohlweg Fahrräder Stadteinwärts),353484928 (Bohlweg Fahrräder Stadtauswärts),353484929 (Bohlweg Fahrräder Stadteinwärts),353484930 (Bohlweg Fahrräder Stadtauswärts),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status
2025-10-01 08:00,109,79,30,,,,,,,0,0,0,,,,,,
2025-10-01 08:15,103,72,31,,,,,,,0,0,0,,,,,,
2025-10-01 08:30,108,84,24,,,,,,,0,0,0,,,,,,
2025-10-01 08:45,86,60,26,,,,,,,0,0,0,,,,,,
2025-10-01 09:00,56,42,14,,,,,,,0,0,0,,,,,,
2025-10-01 09:15,89,63,26,,,,,,,0,0,0,,,,,,
2025-10-01 09:30,96,55,41,,,,,,,0,0,0,,,,,,
2025-10-01 09:45,93,54,39,,,,,,,0,0,0,,,,,,
2025-10-01 10:00,73,53,20,,,,,,,0,0,0,,,,,,
2025-10-01 10:15,80,57,23,,,,,,,0,0,0,,,,,,
2025-10-01 10:30,66,44,22,,,,,,,0,0,0,,,,,,
2025-10-01 10:45,66,47,19,,,,,,,0,0,0,,,,,,
2025-10-01 11:00,69,39,30,,,,,,,0,0,0,,,,,,
2025-10-01 11:15,95,45,50,,,,,,,0,0,0,,,,,,
2025-10-01 11:30,73,42,31,,,,,,,0,0,0,,,,,,
2025-10-01 11:45,90,51,39,,,,,,,0,0,0,,,,,,
2025-10-01 12:00,91,43,48,,,,,,,0,0,0,,,,,,
2025-10-01 12:15,70,32,38,,,,,,,0,0,0,,,,,,
2025-10-01 12:30,95,35,60,,,,,,,0,0,0,,,,,,
2025-10-01 12:45,77,41,36,,,,,,,0,0,0,,,,,,
2025-10-01 13:00,103,53,50,,,,,,,0,0,0,,,,,,
2025-10-01 13:15,121,61,60,,,,,,,0,0,0,,,,,,
2025-10-01 13:30,106,54,52,,,,,,,0,0,0,,,,,,
2025-10-01 13:45,90,50,40,,,,,,,0,0,0,,,,,,
2025-10-01 14:00,93,39,54,,,,,,,0,0,0,,,,,,
2025-10-01 14:15,79,32,47,,,,,,,0,0,0,,,,,,
2025-10-01 14:30,91,40,51,,,,,,,0,0,0,,,,,,
2025-10-01 14:45,116,47,69,,,,,,,0,0,0,,,,,,
2025-10-01 15:00,104,51,53,,,,,,,0,0,0,,,,,,
2025-10-01 15:15,103,49,54,,,,,,,0,0,0,,,,,,
2025-10-01 15:30,135,70,65,,,,,,,0,0,0,,,,,,
2025-10-01 15:45,124,61,63,,,,,,,0,0,0,,,,,,
2025-10-01 16:00,137,66,71,,,,,,,0,0,0,,,,,,
2025-10-01 16:15,124,49,75,,,,,,,0,0,0,,,,,,
2025-10-01 16:30,116,40,76,,,,,,,0,0,0,,,,,,
2025-10-01 16:45,98,46,52,,,,,,,0,0,0,,,,,,
2025-10-01 17:00,101,44,57,,,,,,,0,0,0,,,,,,
2025-10-01 17:15,128,61,67,,,,,,,0,0,0,,,,,,
2025-10-01 17:30,124,52,72,,,,,,,0,0,0,,,,,,
2025-10-01 17:45,119,62,57,,,,,,,0,0,0,,,,,,
2025-10-01 18:00,97,42,55,,,,,,,0,0,0,,,,,,
2025-10-01 18:15,107,43,64,,,,,,,0,0,0,,,,,,
2025-10-01 18:30,116,56,60,,,,,,,0,0,0,,,,,,
2025-10-01 18:45,96,62,34,,,,,,,0,0,0,,,,,,
2025-10-01 19:00,73,27,46,,,,,,,0,0,0,,,,,,
2025-10-01 19:15,80,29,51,,,,,,,0,0,0,,,,,,
2025-10-01 19:30,64,28,36,,,,,,,0,0,0,,,,,,
2025-10-01 19:45,77,40,37,,,,,,,0,0,0,,,,,,
2025-10-01 20:00,47,17,30,,,,,,,0,0,0,,,,,,
2025-10-01 20:15,57,22,35,,,,,,,0,0,0,,,,,,
2025-10-01 20:30,28,13,15,,,,,,,0,0,0,,,,,,
2025-10-01 20:45,26,10,16,,,,,,,0,0,0,,,,,,
2025-10-01 21:00,32,12,20,,,,,,,0,0,0,,,,,,
2025-10-01 21:15,35,17,18,,,,,,,0,0,0,,,,,,
2025-10-01 21:30,38,17,21,,,,,,,0,0,0,,,,,,
2025-10-01 21:45,37,18,19,,,,,,,0,0,0,,,,,,
2025-10-01 22:00,25,8,17,,,,,,,0,0,0,,,,,,
2025-10-01 22:15,32,18,14,,,,,,,0,0,0,,,,,,
2025-10-01 22:30,33,13,20,,,,,,,0,0,0,,,,,,
2025-10-01 22:45,19,5,14,,,,,,,0,0,0,,,,,,
2025-10-01 23:00,33,14,19,,,,,,,0,0,0,,,,,,
2025-10-01 23:15,28,9,19,,,,,,,0,0,0,,,,,,
2025-10-01 23:30,7,1,6,,,,,,,0,0,0,,,,,,
2025-10-01 23:45,12,6,6,,,,,,,0,0,0,,,,,,
2025-10-02 00:00,12,3,9,,,,,,,0,0,0,,,,,,
2025-10-02 00:15,5,2,3,,,,,,,0,0,0,,,,,,
2025-10-02 00:30,9,1,8,,,,,,,0,0,0,,,,,,
2025-10-02 00:45,5,0,5,,,,,,,0,0,0,,,,,,
2025-10-02 01:00,5,1,4,,,,,,,0,0,0,,,,,,
2025-10-02 01:15,1,1,0,,,,,,,0,0,0,,,,,,
2025-10-02 01:30,6,4,2,,,,,,,0,0,0,,,,,,
2025-10-02 01:45,4,0,4,,,,,,,0,0,0,,,,,,
2025-10-02 02:00,5,2,3,,,,,,,0,0,0,,,,,,
2025-10-02 02:15,2,0,2,,,,,,,0,0,0,,,,,,
2025-10-02 02:30,1,0,1,,,,,,,0,0,0,,,,,,
2025-10-02 02:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-10-02 03:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-10-02 03:15,4,2,2,,,,,,,0,0,0,,,,,,
2025-10-02 03:30,1,1,0,,,,,,,0,0,0,,,,,,
2025-10-02 03:45,2,0,2,,,,,,,0,0,0,,,,,,
2025-10-02 04:00,3,0,3,,,,,,,0,0,0,,,,,,
2025-10-02 04:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-10-02 04:30,1,0,1,,,,,,,0,0,0,,,,,,
2025-10-02 04:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-10-02 05:00,4,1,3,,,,,,,0,0,0,,,,,,
2025-10-02 05:15,6,1,5,,,,,,,0,0,0,,,,,,
2025-10-02 05:30,8,3,5,,,,,,,0,0,0,,,,,,
2025-10-02 05:45,8,5,3,,,,,,,0,0,0,,,,,,
2025-10-02 06:00,11,8,3,,,,,,,0,0,0,,,,,,
2025-10-02 06:15,14,7,7,,,,,,,0,0,0,,,,,,
2025-10-02 06:30,23,16,7,,,,,,,0,0,0,,,,,,
2025-10-02 06:45,36,26,10,,,,,,,0,0,0,,,,,,
2025-10-02 07:00,38,22,16,,,,,,,0,0,0,,,,,,
2025-10-02 07:15,70,47,23,,,,,,,0,0,0,,,,,,
2025-10-02 07:30,185,132,53,,,,,,,0,0,0,,,,,,
2025-10-02 07:45,145,103,42,,,,,,,0,0,0,,,,,,
2025-10-02 08:00,116,76,40,,,,,,,0,0,0,,,,,,
2025-10-02 08:15,81,58,23,,,,,,,0,0,0,,,,,,
2025-10-02 08:30,69,47,22,,,,,,,0,0,0,,,,,,
2025-10-02 08:45,82,62,20,,,,,,,0,0,0,,,,,,
2025-10-02 09:00,52,38,14,,,,,,,0,0,0,,,,,,
2025-10-02 09:15,57,32,25,,,,,,,0,0,0,,,,,,
2025-10-02 09:30,92,60,32,,,,,,,0,0,0,,,,,,
2025-10-02 09:45,86,58,28,,,,,,,0,0,0,,,,,,
2025-10-02 10:00,47,32,15,,,,,,,0,0,0,,,,,,
2025-10-02 10:15,43,23,20,,,,,,,0,0,0,,,,,,
2025-10-02 10:30,51,35,16,,,,,,,0,0,0,,,,,,
2025-10-02 10:45,66,41,25,,,,,,,0,0,0,,,,,,
2025-10-02 11:00,47,25,22,,,,,,,0,0,0,,,,,,
2025-10-02 11:15,76,45,31,,,,,,,0,0,0,,,,,,
2025-10-02 11:30,85,47,38,,,,,,,0,0,0,,,,,,
2025-10-02 11:45,66,38,28,,,,,,,0,0,0,,,,,,
2025-10-02 12:00,67,36,31,,,,,,,0,0,0,,,,,,
2025-10-02 12:15,67,37,30,,,,,,,0,0,0,,,,,,
2025-10-02 12:30,68,35,33,,,,,,,0,0,0,,,,,,
2025-10-02 12:45,81,34,47,,,,,,,0,0,0,,,,,,
2025-10-02 13:00,122,54,68,,,,,,,0,0,0,,,,,,
2025-10-02 13:15,115,48,67,,,,,,,0,0,0,,,,,,
2025-10-02 13:30,81,36,45,,,,,,,0,0,0,,,,,,
2025-10-02 13:45,147,76,71,,,,,,,0,0,0,,,,,,
2025-10-02 14:00,111,53,58,,,,,,,0,0,0,,,,,,
2025-10-02 14:15,85,41,44,,,,,,,0,0,0,,,,,,
2025-10-02 14:30,113,54,59,,,,,,,0,0,0,,,,,,
2025-10-02 14:45,140,79,61,,,,,,,0,0,0,,,,,,
2025-10-02 15:00,100,49,51,,,,,,,0,0,0,,,,,,
2025-10-02 15:15,120,54,66,,,,,,,0,0,0,,,,,,
2025-10-02 15:30,138,58,80,,,,,,,0,0,0,,,,,,
2025-10-02 15:45,128,64,64,,,,,,,0,0,0,,,,,,
2025-10-02 16:00,112,58,54,,,,,,,0,0,0,,,,,,
2025-10-02 16:15,124,47,77,,,,,,,0,0,0,,,,,,
2025-10-02 16:30,129,56,73,,,,,,,0,0,0,,,,,,
2025-10-02 16:45,129,63,66,,,,,,,0,0,0,,,,,,
2025-10-02 17:00,110,51,59,,,,,,,0,0,0,,,,,,
2025-10-02 17:15,118,52,66,,,,,,,0,0,0,,,,,,
2025-10-02 17:30,89,42,47,,,,,,,0,0,0,,,,,,
2025-10-02 17:45,129,64,65,,,,,,,0,0,0,,,,,,
2025-10-02 18:00,98,46,52,,,,,,,0,0,0,,,,,,
2025-10-02 18:15,118,47,71,,,,,,,0,0,0,,,,,,
2025-10-02 18:30,88,45,43,,,,,,,0,0,0,,,,,,
2025-10-02 18:45,109,54,55,,,,,,,0,0,0,,,,,,
2025-10-02 19:00,65,31,34,,,,,,,0,0,0,,,,,,
2025-10-02 19:15,77,41,36,,,,,,,0,0,0,,,,,,
2025-10-02 19:30,42,17,25,,,,,,,0,0,0,,,,,,
2025-10-02 19:45,71,30,41,,,,,,,0,0,0,,,,,,
2025-10-02 20:00,49,19,30,,,,,,,0,0,0,,,,,,
2025-10-02 20:15,44,17,27,,,,,,,0,0,0,,,,,,
2025-10-02 20:30,31,19,12,,,,,,,0,0,0,,,,,,
2025-10-02 20:45,25,11,14,,,,,,,0,0,0,,,,,,
2025-10-02 21:00,37,17,20,,,,,,,0,0,0,,,,,,
2025-10-02 21:15,25,9,16,,,,,,,0,0,0,,,,,,
2025-10-02 21:30,24,8,16,,,,,,,0,0,0,,,,,,
2025-10-02 21:45,19,3,16,,,,,,,0,0,0,,,,,,
2025-10-02 22:00,41,13,28,,,,,,,0,0,0,,,,,,
2025-10-02 22:15,37,15,22,,,,,,,0,0,0,,,,,,
2025-10-02 22:30,33,9,24,,,,,,,0,0,0,,,,,,
2025-10-02 22:45,27,10,17,,,,,,,0,0,0,,,,,,
2025-10-02 23:00,30,14,16,,,,,,,0,0,0,,,,,,
2025-10-02 23:15,23,6,17,,,,,,,0,0,0,,,,,,
2025-10-02 23:30,18,5,13,,,,,,,0,0,0,,,,,,
2025-10-02 23:45,25,6,19,,,,,,,0,0,0,,,,,,
2025-10-03 00:00,9,2,7,,,,,,,0,0,0,,,,,,
2025-10-03 00:15,12,6,6,,,,,,,0,0,0,,,,,,
2025-10-03 00:30,11,1,10,,,,,,,0,0,0,,,,,,
2025-10-03 00:45,14,4,10,,,,,,,0,0,0,,,,,,
2025-10-03 01:00,5,4,1,,,,,,,0,0,0,,,,,,
2025-10-03 01:15,12,4,8,,,,,,,0,0,0,,,,,,
2025-10-03 01:30,10,2,8,,,,,,,0,0,0,,,,,,
2025-10-03 01:45,7,4,3,,,,,,,0,0,0,,,,,,
2025-10-03 02:00,4,1,3,,,,,,,0,0,0,,,,,,
2025-10-03 02:15,9,2,7,,,,,,,0,0,0,,,,,,
2025-10-03 02:30,10,3,7,,,,,,,0,0,0,,,,,,
2025-10-03 02:45,3,0,3,,,,,,,0,0,0,,,,,,
2025-10-03 03:00,6,1,5,,,,,,,0,0,0,,,,,,
2025-10-03 03:15,6,2,4,,,,,,,0,0,0,,,,,,
2025-10-03 03:30,5,1,4,,,,,,,0,0,0,,,,,,
2025-10-03 03:45,3,1,2,,,,,,,0,0,0,,,,,,
2025-10-03 04:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-10-03 04:15,2,0,2,,,,,,,0,0,0,,,,,,
2025-10-03 04:30,3,0,3,,,,,,,0,0,0,,,,,,
2025-10-03 04:45,3,1,2,,,,,,,0,0,0,,,,,,
2025-10-03 05:00,7,2,5,,,,,,,0,0,0,,,,,,
2025-10-03 05:15,3,3,0,,,,,,,0,0,0,,,,,,
2025-10-03 05:30,4,2,2,,,,,,,0,0,0,,,,,,
2025-10-03 05:45,4,3,1,,,,,,,0,0,0,,,,,,
2025-10-03 06:00,2,2,0,,,,,,,0,0,0,,,,,,
2025-10-03 06:15,5,4,1,,,,,,,0,0,0,,,,,,
2025-10-03 06:30,4,3,1,,,,,,,0,0,0,,,,,,
2025-10-03 06:45,6,6,0,,,,,,,0,0,0,,,,,,
2025-10-03 07:00,7,2,5,,,,,,,0,0,0,,,,,,
2025-10-03 07:15,5,4,1,,,,,,,0,0,0,,,,,,
2025-10-03 07:30,10,5,5,,,,,,,0,0,0,,,,,,
2025-10-03 07:45,15,14,1,,,,,,,0,0,0,,,,,,
2025-10-03 08:00,26,25,1,,,,,,,0,0,0,,,,,,
2025-10-03 08:15,25,21,4,,,,,,,0,0,0,,,,,,
2025-10-03 08:30,33,30,3,,,,,,,0,0,0,,,,,,
2025-10-03 08:45,30,21,9,,,,,,,0,0,0,,,,,,
2025-10-03 09:00,26,20,6,,,,,,,0,0,0,,,,,,
2025-10-03 09:15,25,16,9,,,,,,,0,0,0,,,,,,
2025-10-03 09:30,36,23,13,,,,,,,0,0,0,,,,,,
2025-10-03 09:45,48,29,19,,,,,,,0,0,0,,,,,,
2025-10-03 10:00,45,27,18,,,,,,,0,0,0,,,,,,
2025-10-03 10:15,22,12,10,,,,,,,0,0,0,,,,,,
2025-10-03 10:30,40,20,20,,,,,,,0,0,0,,,,,,
2025-10-03 10:45,37,13,24,,,,,,,0,0,0,,,,,,
2025-10-03 11:00,44,18,26,,,,,,,0,0,0,,,,,,
2025-10-03 11:15,47,32,15,,,,,,,0,0,0,,,,,,
2025-10-03 11:30,55,19,36,,,,,,,0,0,0,,,,,,
2025-10-03 11:45,60,25,35,,,,,,,0,0,0,,,,,,
2025-10-03 12:00,33,19,14,,,,,,,0,0,0,,,,,,
2025-10-03 12:15,51,18,33,,,,,,,0,0,0,,,,,,
2025-10-03 12:30,49,22,27,,,,,,,0,0,0,,,,,,
2025-10-03 12:45,51,22,29,,,,,,,0,0,0,,,,,,
2025-10-03 13:00,59,22,37,,,,,,,0,0,0,,,,,,
2025-10-03 13:15,59,30,29,,,,,,,0,0,0,,,,,,
2025-10-03 13:30,51,26,25,,,,,,,0,0,0,,,,,,
2025-10-03 13:45,73,44,29,,,,,,,0,0,0,,,,,,
2025-10-03 14:00,42,16,26,,,,,,,0,0,0,,,,,,
2025-10-03 14:15,63,35,28,,,,,,,0,0,0,,,,,,
2025-10-03 14:30,77,44,33,,,,,,,0,0,0,,,,,,
2025-10-03 14:45,66,36,30,,,,,,,0,0,0,,,,,,
2025-10-03 15:00,56,26,30,,,,,,,0,0,0,,,,,,
2025-10-03 15:15,64,45,19,,,,,,,0,0,0,,,,,,
2025-10-03 15:30,51,31,20,,,,,,,0,0,0,,,,,,
2025-10-03 15:45,43,29,14,,,,,,,0,0,0,,,,,,
2025-10-03 16:00,72,46,26,,,,,,,0,0,0,,,,,,
2025-10-03 16:15,63,30,33,,,,,,,0,0,0,,,,,,
2025-10-03 16:30,65,43,22,,,,,,,0,0,0,,,,,,
2025-10-03 16:45,55,28,27,,,,,,,0,0,0,,,,,,
2025-10-03 17:00,48,31,17,,,,,,,0,0,0,,,,,,
2025-10-03 17:15,42,21,21,,,,,,,0,0,0,,,,,,
2025-10-03 17:30,101,27,74,,,,,,,0,0,0,,,,,,
2025-10-03 17:45,82,23,59,,,,,,,0,0,0,,,,,,
2025-10-03 18:00,88,20,68,,,,,,,0,0,0,,,,,,
2025-10-03 18:15,46,23,23,,,,,,,0,0,0,,,,,,
2025-10-03 18:30,69,35,34,,,,,,,0,0,0,,,,,,
2025-10-03 18:45,48,23,25,,,,,,,0,0,0,,,,,,
2025-10-03 19:00,30,11,19,,,,,,,0,0,0,,,,,,
2025-10-03 19:15,41,16,25,,,,,,,0,0,0,,,,,,
2025-10-03 19:30,41,21,20,,,,,,,0,0,0,,,,,,
2025-10-03 19:45,37,16,21,,,,,,,0,0,0,,,,,,
2025-10-03 20:00,37,15,22,,,,,,,0,0,0,,,,,,
2025-10-03 20:15,30,15,15,,,,,,,0,0,0,,,,,,
2025-10-03 20:30,20,10,10,,,,,,,0,0,0,,,,,,
2025-10-03 20:45,22,11,11,,,,,,,0,0,0,,,,,,
2025-10-03 21:00,28,15,13,,,,,,,0,0,0,,,,,,
2025-10-03 21:15,21,14,7,,,,,,,0,0,0,,,,,,
2025-10-03 21:30,16,7,9,,,,,,,0,0,0,,,,,,
2025-10-03 21:45,22,9,13,,,,,,,0,0,0,,,,,,
2025-10-03 22:00,21,11,10,,,,,,,0,0,0,,,,,,
2025-10-03 22:15,19,7,12,,,,,,,0,0,0,,,,,,
2025-10-03 22:30,12,9,3,,,,,,,0,0,0,,,,,,
2025-10-03 22:45,14,4,10,,,,,,,0,0,0,,,,,,
2025-10-03 23:00,14,5,9,,,,,,,0,0,0,,,,,,
2025-10-03 23:15,18,4,14,,,,,,,0,0,0,,,,,,
2025-10-03 23:30,15,6,9,,,,,,,0,0,0,,,,,,
2025-10-03 23:45,14,2,12,,,,,,,0,0,0,,,,,,
2025-10-04 00:00,12,4,8,,,,,,,0,0,0,,,,,,
2025-10-04 00:15,12,5,7,,,,,,,0,0,0,,,,,,
2025-10-04 00:30,8,1,7,,,,,,,0,0,0,,,,,,
2025-10-04 00:45,8,3,5,,,,,,,0,0,0,,,,,,
2025-10-04 01:00,6,2,4,,,,,,,0,0,0,,,,,,
2025-10-04 01:15,4,1,3,,,,,,,0,0,0,,,,,,
2025-10-04 01:30,7,2,5,,,,,,,0,0,0,,,,,,
2025-10-04 01:45,9,0,9,,,,,,,0,0,0,,,,,,
2025-10-04 02:00,6,3,3,,,,,,,0,0,0,,,,,,
2025-10-04 02:15,3,0,3,,,,,,,0,0,0,,,,,,
2025-10-04 02:30,3,1,2,,,,,,,0,0,0,,,,,,
2025-10-04 02:45,2,0,2,,,,,,,0,0,0,,,,,,
2025-10-04 03:00,2,0,2,,,,,,,0,0,0,,,,,,
2025-10-04 03:15,5,0,5,,,,,,,0,0,0,,,,,,
2025-10-04 03:30,1,1,0,,,,,,,0,0,0,,,,,,
2025-10-04 03:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-10-04 04:00,2,0,2,,,,,,,0,0,0,,,,,,
2025-10-04 04:15,1,0,1,,,,,,,0,0,0,,,,,,
2025-10-04 04:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-10-04 04:45,2,1,1,,,,,,,0,0,0,,,,,,
2025-10-04 05:00,2,0,2,,,,,,,0,0,0,,,,,,
2025-10-04 05:15,1,0,1,,,,,,,0,0,0,,,,,,
2025-10-04 05:30,1,0,1,,,,,,,0,0,0,,,,,,
2025-10-04 05:45,2,1,1,,,,,,,0,0,0,,,,,,
2025-10-04 06:00,3,1,2,,,,,,,0,0,0,,,,,,
2025-10-04 06:15,3,2,1,,,,,,,0,0,0,,,,,,
2025-10-04 06:30,7,6,1,,,,,,,0,0,0,,,,,,
2025-10-04 06:45,5,2,3,,,,,,,0,0,0,,,,,,
2025-10-04 07:00,4,3,1,,,,,,,0,0,0,,,,,,
2025-10-04 07:15,8,7,1,,,,,,,0,0,0,,,,,,
2025-10-04 07:30,4,2,2,,,,,,,0,0,0,,,,,,
2025-10-04 07:45,10,7,3,,,,,,,0,0,0,,,,,,
2025-10-04 08:00,6,3,3,,,,,,,0,0,0,,,,,,
2025-10-04 08:15,10,8,2,,,,,,,0,0,0,,,,,,
2025-10-04 08:30,10,8,2,,,,,,,0,0,0,,,,,,
2025-10-04 08:45,11,6,5,,,,,,,0,0,0,,,,,,
2025-10-04 09:00,16,7,9,,,,,,,0,0,0,,,,,,
2025-10-04 09:15,22,11,11,,,,,,,0,0,0,,,,,,
2025-10-04 09:30,13,10,3,,,,,,,0,0,0,,,,,,
2025-10-04 09:45,20,15,5,,,,,,,0,0,0,,,,,,
2025-10-04 10:00,17,11,6,,,,,,,0,0,0,,,,,,
2025-10-04 10:15,14,11,3,,,,,,,0,0,0,,,,,,
2025-10-04 10:30,18,11,7,,,,,,,0,0,0,,,,,,
2025-10-04 10:45,12,7,5,,,,,,,0,0,0,,,,,,
2025-10-04 11:00,26,16,10,,,,,,,0,0,0,,,,,,
2025-10-04 11:15,15,6,9,,,,,,,0,0,0,,,,,,
2025-10-04 11:30,20,13,7,,,,,,,0,0,0,,,,,,
2025-10-04 11:45,20,12,8,,,,,,,0,0,0,,,,,,
2025-10-04 12:00,27,11,16,,,,,,,0,0,0,,,,,,
2025-10-04 12:15,27,16,11,,,,,,,0,0,0,,,,,,
2025-10-04 12:30,35,14,21,,,,,,,0,0,0,,,,,,
2025-10-04 12:45,19,13,6,,,,,,,0,0,0,,,,,,
2025-10-04 13:00,35,25,10,,,,,,,0,0,0,,,,,,
2025-10-04 13:15,56,38,18,,,,,,,0,0,0,,,,,,
2025-10-04 13:30,49,29,20,,,,,,,0,0,0,,,,,,
2025-10-04 13:45,60,39,21,,,,,,,0,0,0,,,,,,
2025-10-04 14:00,60,40,20,,,,,,,0,0,0,,,,,,
2025-10-04 14:15,38,17,21,,,,,,,0,0,0,,,,,,
2025-10-04 14:30,56,27,29,,,,,,,0,0,0,,,,,,
2025-10-04 14:45,52,29,23,,,,,,,0,0,0,,,,,,
2025-10-04 15:00,50,23,27,,,,,,,0,0,0,,,,,,
2025-10-04 15:15,49,25,24,,,,,,,0,0,0,,,,,,
2025-10-04 15:30,51,31,20,,,,,,,0,0,0,,,,,,
2025-10-04 15:45,45,21,24,,,,,,,0,0,0,,,,,,
2025-10-04 16:00,40,19,21,,,,,,,0,0,0,,,,,,
2025-10-04 16:15,42,23,19,,,,,,,0,0,0,,,,,,
2025-10-04 16:30,37,21,16,,,,,,,0,0,0,,,,,,
2025-10-04 16:45,58,21,37,,,,,,,0,0,0,,,,,,
2025-10-04 17:00,47,27,20,,,,,,,0,0,0,,,,,,
2025-10-04 17:15,32,13,19,,,,,,,0,0,0,,,,,,
2025-10-04 17:30,46,25,21,,,,,,,0,0,0,,,,,,
2025-10-04 17:45,55,31,24,,,,,,,0,0,0,,,,,,
2025-10-04 18:00,45,18,27,,,,,,,0,0,0,,,,,,
2025-10-04 18:15,43,17,26,,,,,,,0,0,0,,,,,,
2025-10-04 18:30,44,25,19,,,,,,,0,0,0,,,,,,
2025-10-04 18:45,42,27,15,,,,,,,0,0,0,,,,,,
2025-10-04 19:00,51,26,25,,,,,,,0,0,0,,,,,,
2025-10-04 19:15,29,13,16,,,,,,,0,0,0,,,,,,
2025-10-04 19:30,35,23,12,,,,,,,0,0,0,,,,,,
2025-10-04 19:45,29,11,18,,,,,,,0,0,0,,,,,,
2025-10-04 20:00,20,10,10,,,,,,,0,0,0,,,,,,
2025-10-04 20:15,23,12,11,,,,,,,0,0,0,,,,,,
2025-10-04 20:30,21,9,12,,,,,,,0,0,0,,,,,,
2025-10-04 20:45,29,20,9,,,,,,,0,0,0,,,,,,
2025-10-04 21:00,13,6,7,,,,,,,0,0,0,,,,,,
2025-10-04 21:15,15,5,10,,,,,,,0,0,0,,,,,,
2025-10-04 21:30,16,4,12,,,,,,,0,0,0,,,,,,
2025-10-04 21:45,13,4,9,,,,,,,0,0,0,,,,,,
2025-10-04 22:00,8,5,3,,,,,,,0,0,0,,,,,,
2025-10-04 22:15,13,8,5,,,,,,,0,0,0,,,,,,
2025-10-04 22:30,23,6,17,,,,,,,0,0,0,,,,,,
2025-10-04 22:45,17,4,13,,,,,,,0,0,0,,,,,,
2025-10-04 23:00,15,7,8,,,,,,,0,0,0,,,,,,
2025-10-04 23:15,20,4,16,,,,,,,0,0,0,,,,,,
2025-10-04 23:30,14,4,10,,,,,,,0,0,0,,,,,,
2025-10-04 23:45,16,6,10,,,,,,,0,0,0,,,,,,
