Datetime,300037926 (Bohlweg),353413831 (Bohlweg [Bike Stadteinwärts]),353413832 (Bohlweg [Bike Stadtauswärts]),300037926-status,353413831-status,353413832-status
2024-08-02 09:30,41,30,11,0,0,0
2024-08-02 09:45,67,50,17,0,0,0
2024-08-02 10:00,48,27,21,0,0,0
2024-08-02 10:15,48,27,21,0,0,0
2024-08-02 10:30,67,40,27,0,0,0
2024-08-02 10:45,61,34,27,0,0,0
2024-08-02 11:00,52,20,32,0,0,0
2024-08-02 11:15,60,32,28,0,0,0
2024-08-02 11:30,53,27,26,0,0,0
2024-08-02 11:45,72,41,31,0,0,0
2024-08-02 12:00,77,44,33,0,0,0
2024-08-02 12:15,66,38,28,0,0,0
2024-08-02 12:30,72,37,35,0,0,0
2024-08-02 12:45,73,39,34,0,0,0
2024-08-02 13:00,71,34,37,0,0,0
2024-08-02 13:15,63,29,34,0,0,0
2024-08-02 13:30,73,40,33,0,0,0
2024-08-02 13:45,77,43,34,0,0,0
2024-08-02 14:00,79,28,51,0,0,0
2024-08-02 14:15,77,44,33,0,0,0
2024-08-02 14:30,69,35,34,0,0,0
2024-08-02 14:45,91,39,52,0,0,0
2024-08-02 15:00,102,60,42,0,0,0
2024-08-02 15:15,66,34,32,0,0,0
2024-08-02 15:30,84,42,42,0,0,0
2024-08-02 15:45,92,44,48,0,0,0
2024-08-02 16:00,82,33,49,0,0,0
2024-08-02 16:15,82,38,44,0,0,0
2024-08-02 16:30,70,35,35,0,0,0
2024-08-02 16:45,92,40,52,0,0,0
2024-08-02 17:00,73,36,37,0,0,0
2024-08-02 17:15,94,44,50,0,0,0
2024-08-02 17:30,88,40,48,0,0,0
2024-08-02 17:45,75,48,27,0,0,0
2024-08-02 18:00,87,47,40,0,0,0
2024-08-02 18:15,83,47,36,0,0,0
2024-08-02 18:30,60,36,24,0,0,0
2024-08-02 18:45,98,61,37,0,0,0
2024-08-02 19:00,68,32,36,0,0,0
2024-08-02 19:15,83,49,34,0,0,0
2024-08-02 19:30,54,38,16,0,0,0
2024-08-02 19:45,76,40,36,0,0,0
2024-08-02 20:00,59,28,31,0,0,0
2024-08-02 20:15,49,26,23,0,0,0
2024-08-02 20:30,58,19,39,0,0,0
2024-08-02 20:45,35,17,18,0,0,0
2024-08-02 21:00,33,9,24,0,0,0
2024-08-02 21:15,37,23,14,0,0,0
2024-08-02 21:30,29,9,20,0,0,0
2024-08-02 21:45,42,19,23,0,0,0
2024-08-02 22:00,26,10,16,0,0,0
2024-08-02 22:15,31,6,25,0,0,0
2024-08-02 22:30,36,12,24,0,0,0
2024-08-02 22:45,31,12,19,0,0,0
2024-08-02 23:00,18,4,14,0,0,0
2024-08-02 23:15,31,18,13,0,0,0
2024-08-02 23:30,27,10,17,0,0,0
2024-08-02 23:45,33,10,23,0,0,0
2024-08-03 00:00,23,12,11,0,0,0
2024-08-03 00:15,44,6,38,0,0,0
2024-08-03 00:30,16,6,10,0,0,0
2024-08-03 00:45,16,11,5,0,0,0
2024-08-03 01:00,23,7,16,0,0,0
2024-08-03 01:15,8,3,5,0,0,0
2024-08-03 01:30,8,3,5,0,0,0
2024-08-03 01:45,7,4,3,0,0,0
2024-08-03 02:00,13,2,11,0,0,0
2024-08-03 02:15,6,3,3,0,0,0
2024-08-03 02:30,10,4,6,0,0,0
2024-08-03 02:45,8,3,5,0,0,0
2024-08-03 03:00,5,1,4,0,0,0
2024-08-03 03:15,6,4,2,0,0,0
2024-08-03 03:30,5,0,5,0,0,0
2024-08-03 03:45,2,1,1,0,0,0
2024-08-03 04:00,3,1,2,0,0,0
2024-08-03 04:15,4,2,2,0,0,0
2024-08-03 04:30,1,1,0,0,0,0
2024-08-03 04:45,1,0,1,0,0,0
2024-08-03 05:00,3,2,1,0,0,0
2024-08-03 05:15,2,2,0,0,0,0
2024-08-03 05:30,5,5,0,0,0,0
2024-08-03 05:45,5,2,3,0,0,0
2024-08-03 06:00,4,3,1,0,0,0
2024-08-03 06:15,5,5,0,0,0,0
2024-08-03 06:30,9,8,1,0,0,0
2024-08-03 06:45,10,8,2,0,0,0
2024-08-03 07:00,5,4,1,0,0,0
2024-08-03 07:15,12,8,4,0,0,0
2024-08-03 07:30,13,10,3,0,0,0
2024-08-03 07:45,19,8,11,0,0,0
2024-08-03 08:00,20,17,3,0,0,0
2024-08-03 08:15,22,13,9,0,0,0
2024-08-03 08:30,26,16,10,0,0,0
2024-08-03 08:45,33,15,18,0,0,0
2024-08-03 09:00,34,25,9,0,0,0
2024-08-03 09:15,47,33,14,0,0,0
2024-08-03 09:30,63,45,18,0,0,0
2024-08-03 09:45,59,51,8,0,0,0
2024-08-03 10:00,69,49,20,0,0,0
2024-08-03 10:15,66,44,22,0,0,0
2024-08-03 10:30,73,54,19,0,0,0
2024-08-03 10:45,93,66,27,0,0,0
2024-08-03 11:00,88,46,42,0,0,0
2024-08-03 11:15,77,50,27,0,0,0
2024-08-03 11:30,54,37,17,0,0,0
2024-08-03 11:45,92,56,36,0,0,0
2024-08-03 12:00,87,51,36,0,0,0
2024-08-03 12:15,82,42,40,0,0,0
2024-08-03 12:30,72,39,33,0,0,0
2024-08-03 12:45,78,43,35,0,0,0
2024-08-03 13:00,81,47,34,0,0,0
2024-08-03 13:15,96,44,52,0,0,0
2024-08-03 13:30,84,47,37,0,0,0
2024-08-03 13:45,86,39,47,0,0,0
2024-08-03 14:00,66,35,31,0,0,0
2024-08-03 14:15,65,29,36,0,0,0
2024-08-03 14:30,64,27,37,0,0,0
2024-08-03 14:45,61,25,36,0,0,0
2024-08-03 15:00,68,33,35,0,0,0
2024-08-03 15:15,60,28,32,0,0,0
2024-08-03 15:30,57,30,27,0,0,0
2024-08-03 15:45,58,20,38,0,0,0
2024-08-03 16:00,59,25,34,0,0,0
2024-08-03 16:15,56,24,32,0,0,0
2024-08-03 16:30,37,17,20,0,0,0
2024-08-03 16:45,53,32,21,0,0,0
2024-08-03 17:00,50,26,24,0,0,0
2024-08-03 17:15,50,26,24,0,0,0
2024-08-03 17:30,36,23,13,0,0,0
2024-08-03 17:45,65,41,24,0,0,0
2024-08-03 18:00,76,31,45,0,0,0
2024-08-03 18:15,51,26,25,0,0,0
2024-08-03 18:30,49,25,24,0,0,0
2024-08-03 18:45,53,33,20,0,0,0
2024-08-03 19:00,49,24,25,0,0,0
2024-08-03 19:15,50,30,20,0,0,0
2024-08-03 19:30,41,20,21,0,0,0
2024-08-03 19:45,46,21,25,0,0,0
2024-08-03 20:00,30,18,12,0,0,0
2024-08-03 20:15,32,20,12,0,0,0
2024-08-03 20:30,26,13,13,0,0,0
2024-08-03 20:45,26,11,15,0,0,0
2024-08-03 21:00,37,12,25,0,0,0
2024-08-03 21:15,18,4,14,0,0,0
2024-08-03 21:30,19,9,10,0,0,0
2024-08-03 21:45,12,2,10,0,0,0
2024-08-03 22:00,17,5,12,0,0,0
2024-08-03 22:15,13,10,3,0,0,0
2024-08-03 22:30,19,6,13,0,0,0
2024-08-03 22:45,14,3,11,0,0,0
2024-08-03 23:00,22,3,19,0,0,0
2024-08-03 23:15,16,9,7,0,0,0
2024-08-03 23:30,19,2,17,0,0,0
2024-08-03 23:45,16,8,8,0,0,0
2024-08-04 00:00,18,4,14,0,0,0
2024-08-04 00:15,16,3,13,0,0,0
2024-08-04 00:30,11,4,7,0,0,0
2024-08-04 00:45,16,9,7,0,0,0
2024-08-04 01:00,7,1,6,0,0,0
2024-08-04 01:15,11,4,7,0,0,0
2024-08-04 01:30,10,4,6,0,0,0
2024-08-04 01:45,7,3,4,0,0,0
2024-08-04 02:00,11,7,4,0,0,0
2024-08-04 02:15,9,5,4,0,0,0
2024-08-04 02:30,6,2,4,0,0,0
2024-08-04 02:45,5,3,2,0,0,0
2024-08-04 03:00,4,0,4,0,0,0
2024-08-04 03:15,2,1,1,0,0,0
2024-08-04 03:30,3,1,2,0,0,0
2024-08-04 03:45,6,1,5,0,0,0
2024-08-04 04:00,7,3,4,0,0,0
2024-08-04 04:15,4,2,2,0,0,0
2024-08-04 04:30,4,2,2,0,0,0
2024-08-04 04:45,4,1,3,0,0,0
2024-08-04 05:00,2,0,2,0,0,0
2024-08-04 05:15,2,2,0,0,0,0
2024-08-04 05:30,3,2,1,0,0,0
2024-08-04 05:45,7,5,2,0,0,0
2024-08-04 06:00,4,3,1,0,0,0
2024-08-04 06:15,3,1,2,0,0,0
2024-08-04 06:30,4,3,1,0,0,0
2024-08-04 06:45,1,0,1,0,0,0
2024-08-04 07:00,2,0,2,0,0,0
2024-08-04 07:15,4,3,1,0,0,0
2024-08-04 07:30,4,2,2,0,0,0
2024-08-04 07:45,4,2,2,0,0,0
2024-08-04 08:00,8,4,4,0,0,0
2024-08-04 08:15,7,3,4,0,0,0
2024-08-04 08:30,9,6,3,0,0,0
2024-08-04 08:45,13,12,1,0,0,0
2024-08-04 09:00,9,7,2,0,0,0
2024-08-04 09:15,9,7,2,0,0,0
2024-08-04 09:30,15,13,2,0,0,0
2024-08-04 09:45,35,20,15,0,0,0
2024-08-04 10:00,28,16,12,0,0,0
2024-08-04 10:15,36,24,12,0,0,0
2024-08-04 10:30,27,11,16,0,0,0
2024-08-04 10:45,33,19,14,0,0,0
2024-08-04 11:00,33,21,12,0,0,0
2024-08-04 11:15,30,15,15,0,0,0
2024-08-04 11:30,38,25,13,0,0,0
2024-08-04 11:45,53,18,35,0,0,0
2024-08-04 12:00,48,18,30,0,0,0
2024-08-04 12:15,49,22,27,0,0,0
2024-08-04 12:30,51,32,19,0,0,0
2024-08-04 12:45,50,23,27,0,0,0
2024-08-04 13:00,51,33,18,0,0,0
2024-08-04 13:15,47,32,15,0,0,0
2024-08-04 13:30,36,22,14,0,0,0
2024-08-04 13:45,49,26,23,0,0,0
2024-08-04 14:00,53,32,21,0,0,0
2024-08-04 14:15,54,33,21,0,0,0
2024-08-04 14:30,51,35,16,0,0,0
2024-08-04 14:45,52,33,19,0,0,0
2024-08-04 15:00,54,31,23,0,0,0
2024-08-04 15:15,59,33,26,0,0,0
2024-08-04 15:30,75,37,38,0,0,0
2024-08-04 15:45,50,33,17,0,0,0
2024-08-04 16:00,58,37,21,0,0,0
2024-08-04 16:15,63,31,32,0,0,0
2024-08-04 16:30,58,26,32,0,0,0
2024-08-04 16:45,61,31,30,0,0,0
2024-08-04 17:00,45,31,14,0,0,0
2024-08-04 17:15,61,24,37,0,0,0
2024-08-04 17:30,48,19,29,0,0,0
2024-08-04 17:45,74,43,31,0,0,0
2024-08-04 18:00,59,29,30,0,0,0
2024-08-04 18:15,61,30,31,0,0,0
2024-08-04 18:30,58,24,34,0,0,0
2024-08-04 18:45,43,20,23,0,0,0
2024-08-04 19:00,34,18,16,0,0,0
2024-08-04 19:15,57,36,21,0,0,0
2024-08-04 19:30,35,21,14,0,0,0
2024-08-04 19:45,48,30,18,0,0,0
2024-08-04 20:00,44,19,25,0,0,0
2024-08-04 20:15,37,18,19,0,0,0
2024-08-04 20:30,16,5,11,0,0,0
2024-08-04 20:45,24,17,7,0,0,0
2024-08-04 21:00,29,9,20,0,0,0
2024-08-04 21:15,23,12,11,0,0,0
2024-08-04 21:30,17,9,8,0,0,0
2024-08-04 21:45,16,3,13,0,0,0
2024-08-04 22:00,19,10,9,0,0,0
2024-08-04 22:15,15,8,7,0,0,0
2024-08-04 22:30,14,8,6,0,0,0
2024-08-04 22:45,10,6,4,0,0,0
2024-08-04 23:00,6,1,5,0,0,0
2024-08-04 23:15,14,5,9,0,0,0
2024-08-04 23:30,34,1,33,0,0,0
2024-08-04 23:45,40,3,37,0,0,0
2024-08-05 00:00,5,1,4,0,0,0
2024-08-05 00:15,5,2,3,0,0,0
2024-08-05 00:30,2,1,1,0,0,0
2024-08-05 00:45,2,0,2,0,0,0
2024-08-05 01:00,0,0,0,0,0,0
2024-08-05 01:15,3,0,3,0,0,0
2024-08-05 01:30,4,3,1,0,0,0
2024-08-05 01:45,1,0,1,0,0,0
2024-08-05 02:00,0,0,0,0,0,0
2024-08-05 02:15,2,2,0,0,0,0
2024-08-05 02:30,3,0,3,0,0,0
2024-08-05 02:45,1,0,1,0,0,0
2024-08-05 03:00,1,1,0,0,0,0
2024-08-05 03:15,0,0,0,0,0,0
2024-08-05 03:30,0,0,0,0,0,0
2024-08-05 03:45,1,0,1,0,0,0
2024-08-05 04:00,2,2,0,0,0,0
2024-08-05 04:15,1,1,0,0,0,0
2024-08-05 04:30,2,1,1,0,0,0
2024-08-05 04:45,0,0,0,0,0,0
2024-08-05 05:00,2,1,1,0,0,0
2024-08-05 05:15,5,4,1,0,0,0
2024-08-05 05:30,7,1,6,0,0,0
2024-08-05 05:45,13,9,4,0,0,0
2024-08-05 06:00,12,8,4,0,0,0
2024-08-05 06:15,25,19,6,0,0,0
2024-08-05 06:30,38,26,12,0,0,0
2024-08-05 06:45,36,27,9,0,0,0
2024-08-05 07:00,47,31,16,0,0,0
2024-08-05 07:15,62,44,18,0,0,0
2024-08-05 07:30,61,47,14,0,0,0
2024-08-05 07:45,84,51,33,0,0,0
2024-08-05 08:00,79,60,19,0,0,0
2024-08-05 08:15,70,50,20,0,0,0
2024-08-05 08:30,89,58,31,0,0,0
2024-08-05 08:45,79,57,22,0,0,0
2024-08-05 09:00,52,37,15,0,0,0
2024-08-05 09:15,60,49,11,0,0,0
2024-08-05 09:30,65,47,18,0,0,0
2024-08-05 09:45,53,39,14,0,0,0
2024-08-05 10:00,56,41,15,0,0,0
2024-08-05 10:15,46,31,15,0,0,0
2024-08-05 10:30,57,36,21,0,0,0
2024-08-05 10:45,55,28,27,0,0,0
2024-08-05 11:00,54,29,25,0,0,0
2024-08-05 11:15,72,30,42,0,0,0
2024-08-05 11:30,39,26,13,0,0,0
2024-08-05 11:45,65,44,21,0,0,0
2024-08-05 12:00,73,34,39,0,0,0
2024-08-05 12:15,56,33,23,0,0,0
2024-08-05 12:30,54,25,29,0,0,0
2024-08-05 12:45,91,48,43,0,0,0
2024-08-05 13:00,61,28,33,0,0,0
2024-08-05 13:15,61,29,32,0,0,0
2024-08-05 13:30,64,37,27,0,0,0
2024-08-05 13:45,68,34,34,0,0,0
2024-08-05 14:00,62,28,34,0,0,0
2024-08-05 14:15,67,29,38,0,0,0
2024-08-05 14:30,66,34,32,0,0,0
2024-08-05 14:45,87,37,50,0,0,0
2024-08-05 15:00,74,35,39,0,0,0
2024-08-05 15:15,80,36,44,0,0,0
2024-08-05 15:30,81,36,45,0,0,0
2024-08-05 15:45,97,46,51,0,0,0
2024-08-05 16:00,97,47,50,0,0,0
2024-08-05 16:15,107,40,67,0,0,0
2024-08-05 16:30,91,37,54,0,0,0
2024-08-05 16:45,114,43,71,0,0,0
2024-08-05 17:00,96,43,53,0,0,0
2024-08-05 17:15,96,58,38,0,0,0
2024-08-05 17:30,108,44,64,0,0,0
2024-08-05 17:45,106,47,59,0,0,0
2024-08-05 18:00,91,37,54,0,0,0
2024-08-05 18:15,99,33,66,0,0,0
2024-08-05 18:30,72,37,35,0,0,0
2024-08-05 18:45,80,37,43,0,0,0
2024-08-05 19:00,69,37,32,0,0,0
2024-08-05 19:15,57,25,32,0,0,0
2024-08-05 19:30,60,38,22,0,0,0
2024-08-05 19:45,58,37,21,0,0,0
2024-08-05 20:00,42,17,25,0,0,0
2024-08-05 20:15,39,12,27,0,0,0
2024-08-05 20:30,40,20,20,0,0,0
2024-08-05 20:45,31,16,15,0,0,0
2024-08-05 21:00,34,15,19,0,0,0
2024-08-05 21:15,23,9,14,0,0,0
2024-08-05 21:30,32,13,19,0,0,0
2024-08-05 21:45,40,17,23,0,0,0
2024-08-05 22:00,22,9,13,0,0,0
2024-08-05 22:15,26,7,19,0,0,0
2024-08-05 22:30,20,11,9,0,0,0
2024-08-05 22:45,17,13,4,0,0,0
2024-08-05 23:00,24,9,15,0,0,0
2024-08-05 23:15,11,8,3,0,0,0
2024-08-05 23:30,3,1,2,0,0,0
2024-08-05 23:45,5,1,4,0,0,0
2024-08-06 00:00,8,1,7,0,0,0
2024-08-06 00:15,17,1,16,0,0,0
2024-08-06 00:30,5,2,3,0,0,0
2024-08-06 00:45,3,2,1,0,0,0
2024-08-06 01:00,5,0,5,0,0,0
2024-08-06 01:15,2,0,2,0,0,0
2024-08-06 01:30,2,1,1,0,0,0
2024-08-06 01:45,7,1,6,0,0,0
2024-08-06 02:00,5,0,5,0,0,0
2024-08-06 02:15,1,0,1,0,0,0
2024-08-06 02:30,1,0,1,0,0,0
2024-08-06 02:45,0,0,0,0,0,0
2024-08-06 03:00,2,1,1,0,0,0
2024-08-06 03:15,0,0,0,0,0,0
2024-08-06 03:30,0,0,0,0,0,0
2024-08-06 03:45,1,1,0,0,0,0
2024-08-06 04:00,2,1,1,0,0,0
2024-08-06 04:15,1,1,0,0,0,0
2024-08-06 04:30,2,1,1,0,0,0
2024-08-06 04:45,3,1,2,0,0,0
2024-08-06 05:00,6,1,5,0,0,0
2024-08-06 05:15,6,5,1,0,0,0
2024-08-06 05:30,7,3,4,0,0,0
2024-08-06 05:45,12,7,5,0,0,0
2024-08-06 06:00,19,14,5,0,0,0
2024-08-06 06:15,26,17,9,0,0,0
2024-08-06 06:30,32,23,9,0,0,0
2024-08-06 06:45,32,24,8,0,0,0
2024-08-06 07:00,53,38,15,0,0,0
2024-08-06 07:15,60,47,13,0,0,0
2024-08-06 07:30,70,52,18,0,0,0
2024-08-06 07:45,90,62,28,0,0,0
2024-08-06 08:00,92,69,23,0,0,0
2024-08-06 08:15,81,58,23,0,0,0
2024-08-06 08:30,88,59,29,0,0,0
2024-08-06 08:45,76,52,24,0,0,0
2024-08-06 09:00,64,44,20,0,0,0
2024-08-06 09:15,65,42,23,0,0,0
2024-08-06 09:30,70,50,20,0,0,0
2024-08-06 09:45,76,56,20,0,0,0
2024-08-06 10:00,58,37,21,0,0,0
2024-08-06 10:15,72,47,25,0,0,0
2024-08-06 10:30,61,41,20,0,0,0
2024-08-06 10:45,74,31,43,0,0,0
2024-08-06 11:00,61,31,30,0,0,0
2024-08-06 11:15,56,27,29,0,0,0
2024-08-06 11:30,59,37,22,0,0,0
2024-08-06 11:45,74,36,38,0,0,0
2024-08-06 12:00,77,45,32,0,0,0
2024-08-06 12:15,74,40,34,0,0,0
2024-08-06 12:30,62,18,44,0,0,0
2024-08-06 12:45,70,30,40,0,0,0
2024-08-06 13:00,62,24,38,0,0,0
2024-08-06 13:15,82,36,46,0,0,0
2024-08-06 13:30,66,25,41,0,0,0
2024-08-06 13:45,89,55,34,0,0,0
2024-08-06 14:00,65,32,33,0,0,0
2024-08-06 14:15,62,28,34,0,0,0
2024-08-06 14:30,85,46,39,0,0,0
2024-08-06 14:45,78,27,51,0,0,0
2024-08-06 15:00,73,27,46,0,0,0
2024-08-06 15:15,77,25,52,0,0,0
2024-08-06 15:30,101,51,50,0,0,0
2024-08-06 15:45,82,30,52,0,0,0
2024-08-06 16:00,81,40,41,0,0,0
2024-08-06 16:15,117,48,69,0,0,0
2024-08-06 16:30,123,60,63,0,0,0
2024-08-06 16:45,124,59,65,0,0,0
2024-08-06 17:00,103,43,60,0,0,0
2024-08-06 17:15,103,48,55,0,0,0
2024-08-06 17:30,105,44,61,0,0,0
2024-08-06 17:45,106,41,65,0,0,0
2024-08-06 18:00,93,36,57,0,0,0
2024-08-06 18:15,94,37,57,0,0,0
2024-08-06 18:30,88,43,45,0,0,0
2024-08-06 18:45,81,37,44,0,0,0
2024-08-06 19:00,62,28,34,0,0,0
2024-08-06 19:15,68,38,30,0,0,0
2024-08-06 19:30,66,27,39,0,0,0
2024-08-06 19:45,48,16,32,0,0,0
2024-08-06 20:00,53,29,24,0,0,0
2024-08-06 20:15,35,19,16,0,0,0
2024-08-06 20:30,53,30,23,0,0,0
2024-08-06 20:45,43,17,26,0,0,0
2024-08-06 21:00,42,15,27,0,0,0
2024-08-06 21:15,41,21,20,0,0,0
2024-08-06 21:30,33,20,13,0,0,0
2024-08-06 21:45,39,22,17,0,0,0
2024-08-06 22:00,30,16,14,0,0,0
2024-08-06 22:15,28,10,18,0,0,0
2024-08-06 22:30,34,10,24,0,0,0
2024-08-06 22:45,24,9,15,0,0,0
2024-08-06 23:00,19,6,13,0,0,0
2024-08-06 23:15,9,2,7,0,0,0
2024-08-06 23:30,15,5,10,0,0,0
2024-08-06 23:45,10,5,5,0,0,0
2024-08-07 00:00,28,5,23,0,0,0
2024-08-07 00:15,4,2,2,0,0,0
2024-08-07 00:30,4,1,3,0,0,0
2024-08-07 00:45,7,3,4,0,0,0
2024-08-07 01:00,3,3,0,0,0,0
2024-08-07 01:15,2,2,0,0,0,0
2024-08-07 01:30,1,0,1,0,0,0
2024-08-07 01:45,0,0,0,0,0,0
2024-08-07 02:00,1,1,0,0,0,0
2024-08-07 02:15,0,0,0,0,0,0
2024-08-07 02:30,1,0,1,0,0,0
2024-08-07 02:45,1,1,0,0,0,0
2024-08-07 03:00,0,0,0,0,0,0
2024-08-07 03:15,1,0,1,0,0,0
2024-08-07 03:30,0,0,0,0,0,0
2024-08-07 03:45,0,0,0,0,0,0
2024-08-07 04:00,1,1,0,0,0,0
2024-08-07 04:15,3,2,1,0,0,0
2024-08-07 04:30,1,0,1,0,0,0
2024-08-07 04:45,1,1,0,0,0,0
2024-08-07 05:00,3,1,2,0,0,0
2024-08-07 05:15,7,4,3,0,0,0
2024-08-07 05:30,4,1,3,0,0,0
2024-08-07 05:45,9,3,6,0,0,0
2024-08-07 06:00,14,12,2,0,0,0
