Datetime,300037926 (Bohlweg),353413831 (Bohlweg Fahrräder Stadteinwärts),353413832 (Bohlweg Fahrräder Stadtauswärts),353484923 (Bohlweg Fahrräder Stadteinwärts),353484925 (Bohlweg Fahrräder Stadtauswärts),353484927 (Bohlweg Fahrräder Stadteinwärts),353484928 (Bohlweg Fahrräder Stadtauswärts),353484929 (Bohlweg Fahrräder Stadteinwärts),353484930 (Bohlweg Fahrräder Stadtauswärts),353485115 (Bohlweg PKW Stadteinwärts),353485118 (Bohlweg PKW Stadtauswärts),353485121 (Bohlweg PKW Stadteinwärts),353485123 (Bohlweg PKW Stadtauswärts),353485125 (Bohlweg PKW Stadteinwärts),353485126 (Bohlweg PKW Stadtauswärts),353485127 (Bohlweg PKW Stadteinwärts),353485128 (Bohlweg PKW Stadtauswärts),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status,353485115-status,353485118-status,353485121-status,353485123-status,353485125-status,353485126-status,353485127-status,353485128-status
2025-08-04 07:15,40,24,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 07:30,91,72,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 07:45,86,70,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 08:00,79,61,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 08:15,60,38,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 08:30,60,45,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 08:45,57,38,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 09:00,58,41,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 09:15,62,44,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 09:30,55,39,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 09:45,70,46,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 10:00,55,35,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 10:15,58,48,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 10:30,70,47,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 10:45,87,42,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 11:00,76,44,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 11:15,58,24,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 11:30,47,29,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 11:45,63,32,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 12:00,73,29,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 12:15,86,47,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 12:30,63,30,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 12:45,68,33,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 13:00,81,40,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 13:15,60,29,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 13:30,81,39,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 13:45,53,24,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 14:00,63,27,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 14:15,90,48,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 14:30,83,39,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 14:45,83,40,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 15:00,84,35,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 15:15,82,42,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 15:30,75,46,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 15:45,106,58,48,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 16:00,89,40,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 16:15,101,46,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 16:30,128,45,83,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 16:45,116,47,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 17:00,110,42,68,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 17:15,102,47,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 17:30,90,39,51,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 17:45,96,41,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 18:00,88,29,59,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 18:15,88,31,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 18:30,66,24,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 18:45,71,30,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 19:00,62,26,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 19:15,72,28,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 19:30,54,28,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 19:45,73,30,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 20:00,39,13,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 20:15,44,20,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 20:30,35,14,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 20:45,38,19,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 21:00,26,9,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 21:15,28,13,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 21:30,34,18,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 21:45,12,6,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 22:00,18,12,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 22:15,33,8,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 22:30,17,7,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 22:45,14,10,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 23:00,10,5,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 23:15,7,3,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 23:30,10,0,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-04 23:45,9,1,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 00:00,9,2,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 00:15,4,2,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 00:30,4,3,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 00:45,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 01:00,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 01:15,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 01:30,7,4,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 01:45,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 02:00,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 02:15,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 02:30,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 02:45,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 03:00,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 03:15,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 03:30,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 03:45,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 04:00,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 04:15,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 04:30,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 04:45,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 05:00,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 05:15,5,2,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 05:30,11,6,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 05:45,16,10,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 06:00,22,12,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 06:15,20,14,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 06:30,24,19,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 06:45,54,45,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 07:00,53,36,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 07:15,62,41,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 07:30,85,59,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 07:45,90,63,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 08:00,87,58,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 08:15,71,63,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 08:30,77,51,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 08:45,103,78,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 09:00,63,42,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 09:15,76,58,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 09:30,59,42,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 09:45,82,50,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 10:00,55,35,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 10:15,58,46,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 10:30,42,29,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 10:45,80,52,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 11:00,66,33,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 11:15,72,44,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 11:30,61,36,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 11:45,65,37,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 12:00,52,25,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 12:15,94,51,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 12:30,69,29,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 12:45,78,45,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 13:00,86,32,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 13:15,79,34,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 13:30,56,30,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 13:45,76,37,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 14:00,67,29,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 14:15,67,28,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 14:30,84,41,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 14:45,91,37,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 15:00,79,26,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 15:15,81,42,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 15:30,88,43,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 15:45,119,68,51,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 16:00,126,49,77,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 16:15,111,38,73,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 16:30,105,40,65,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 16:45,131,59,72,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 17:00,137,64,73,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 17:15,89,45,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 17:30,114,42,72,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 17:45,95,44,51,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 18:00,69,27,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 18:15,110,34,76,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 18:30,111,48,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 18:45,86,35,51,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 19:00,80,37,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 19:15,86,38,48,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 19:30,63,42,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 19:45,60,30,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 20:00,50,17,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 20:15,58,28,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 20:30,59,20,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 20:45,18,13,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 21:00,42,12,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 21:15,22,10,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 21:30,27,15,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 21:45,43,12,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 22:00,25,12,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 22:15,20,6,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 22:30,25,9,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 22:45,24,7,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 23:00,13,1,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 23:15,13,4,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 23:30,13,4,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-05 23:45,23,1,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-06 00:00,9,1,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-06 00:15,10,5,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-06 00:30,4,2,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-06 00:45,4,0,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-06 01:00,7,4,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-06 01:15,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-06 01:30,4,0,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-08-06 01:45,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
