Datetime,300037926 (Bohlweg),353413831 (Bohlweg [Bike Stadteinwärts]),353413832 (Bohlweg [Bike Stadtauswärts]),300037926-status,353413831-status,353413832-status
2024-09-02 07:15,86,61,25,4,4,4
2024-09-02 07:30,150,107,43,4,4,4
2024-09-02 07:45,146,105,41,4,4,4
2024-09-02 08:00,101,76,25,4,4,4
2024-09-02 08:15,93,65,28,4,4,4
2024-09-02 08:30,89,65,24,4,4,4
2024-09-02 08:45,90,65,25,4,4,4
2024-09-02 09:00,61,43,18,4,4,4
2024-09-02 09:15,64,46,18,4,4,4
2024-09-02 09:30,74,52,22,4,4,4
2024-09-02 09:45,89,65,24,4,4,4
2024-09-02 10:00,69,48,21,4,4,4
2024-09-02 10:15,55,35,20,4,4,4
2024-09-02 10:30,57,37,20,4,4,4
2024-09-02 10:45,63,40,23,4,4,4
2024-09-02 11:00,59,34,25,4,4,4
2024-09-02 11:15,67,37,30,4,4,4
2024-09-02 11:30,63,37,26,4,4,4
2024-09-02 11:45,77,44,33,4,4,4
2024-09-02 12:00,76,40,36,4,4,4
2024-09-02 12:15,71,37,34,4,4,4
2024-09-02 12:30,68,33,35,4,4,4
2024-09-02 12:45,78,41,37,4,4,4
2024-09-02 13:00,96,48,48,4,4,4
2024-09-02 13:15,78,36,42,4,4,4
2024-09-02 13:30,69,34,35,4,4,4
2024-09-02 13:45,90,46,44,4,4,4
2024-09-02 14:00,84,39,45,4,4,4
2024-09-02 14:15,75,33,42,4,4,4
2024-09-02 14:30,75,37,38,4,4,4
2024-09-02 14:45,105,54,51,4,4,4
2024-09-02 15:00,88,41,47,4,4,4
2024-09-02 15:15,87,39,48,4,4,4
2024-09-02 15:30,111,55,56,4,4,4
2024-09-02 15:45,117,55,62,4,4,4
2024-09-02 16:00,120,53,67,4,4,4
2024-09-02 16:15,113,47,66,4,4,4
2024-09-02 16:30,108,46,62,4,4,4
2024-09-02 16:45,112,47,65,4,4,4
2024-09-02 17:00,109,45,64,4,4,4
2024-09-02 17:15,113,47,66,4,4,4
2024-09-02 17:30,115,48,67,4,4,4
2024-09-02 17:45,124,52,72,4,4,4
2024-09-02 18:00,117,47,70,4,4,4
2024-09-02 18:15,103,41,62,4,4,4
2024-09-02 18:30,86,37,49,4,4,4
2024-09-02 18:45,82,37,45,4,4,4
2024-09-02 19:00,73,31,42,4,4,4
2024-09-02 19:15,70,33,37,4,4,4
2024-09-02 19:30,61,27,34,4,4,4
2024-09-02 19:45,65,30,35,4,4,4
2024-09-02 20:00,57,24,33,4,4,4
2024-09-02 20:15,47,21,26,4,4,4
2024-09-02 20:30,40,16,24,4,4,4
2024-09-02 20:45,35,14,21,4,4,4
2024-09-02 21:00,35,14,21,4,4,4
2024-09-02 21:15,33,13,20,4,4,4
2024-09-02 21:30,33,13,20,4,4,4
2024-09-02 21:45,36,13,23,4,4,4
2024-09-02 22:00,27,9,18,4,4,4
2024-09-02 22:15,28,11,17,4,4,4
2024-09-02 22:30,23,10,13,4,4,4
2024-09-02 22:45,19,8,11,4,4,4
2024-09-02 23:00,17,7,10,4,4,4
2024-09-02 23:15,13,5,8,4,4,4
2024-09-02 23:30,10,4,6,4,4,4
2024-09-02 23:45,8,3,5,4,4,4
2024-09-03 00:00,8,3,5,4,4,4
2024-09-03 00:15,7,2,5,4,4,4
2024-09-03 00:30,5,1,4,4,4,4
2024-09-03 00:45,3,1,2,4,4,4
2024-09-03 01:00,3,1,2,4,4,4
2024-09-03 01:15,3,1,2,4,4,4
2024-09-03 01:30,2,1,1,4,4,4
2024-09-03 01:45,3,1,2,4,4,4
2024-09-03 02:00,1,0,1,4,4,4
2024-09-03 02:15,2,1,1,4,4,4
2024-09-03 02:30,1,0,1,4,4,4
2024-09-03 02:45,1,0,1,4,4,4
2024-09-03 03:00,0,0,0,4,4,4
2024-09-03 03:15,0,0,0,4,4,4
2024-09-03 03:30,1,1,0,4,4,4
2024-09-03 03:45,1,1,0,4,4,4
2024-09-03 04:00,0,0,0,4,4,4
2024-09-03 04:15,1,1,0,4,4,4
2024-09-03 04:30,1,1,0,4,4,4
2024-09-03 04:45,2,1,1,4,4,4
2024-09-03 05:00,3,1,2,4,4,4
2024-09-03 05:15,7,4,3,4,4,4
2024-09-03 05:30,9,6,3,4,4,4
2024-09-03 05:45,13,7,6,4,4,4
2024-09-03 06:00,15,10,5,4,4,4
2024-09-03 06:15,24,17,7,4,4,4
2024-09-03 06:30,34,24,10,4,4,4
2024-09-03 06:45,39,28,11,4,4,4
2024-09-03 07:00,56,37,19,4,4,4
2024-09-03 07:15,83,60,23,4,4,4
2024-09-03 07:30,155,115,40,4,4,4
2024-09-03 07:45,154,114,40,4,4,4
2024-09-03 08:00,108,81,27,4,4,4
2024-09-03 08:15,103,76,27,4,4,4
2024-09-03 08:30,90,67,23,4,4,4
2024-09-03 08:45,99,69,30,4,4,4
2024-09-03 09:00,66,46,20,4,4,4
2024-09-03 09:15,65,45,20,4,4,4
2024-09-03 09:30,79,54,25,4,4,4
2024-09-03 09:45,94,70,24,4,4,4
2024-09-03 10:00,68,46,22,4,4,4
2024-09-03 10:15,55,35,20,4,4,4
2024-09-03 10:30,54,33,21,4,4,4
2024-09-03 10:45,65,38,27,4,4,4
2024-09-03 11:00,52,30,22,4,4,4
2024-09-03 11:15,64,35,29,4,4,4
2024-09-03 11:30,63,38,25,4,4,4
2024-09-03 11:45,76,45,31,4,4,4
2024-09-03 12:00,72,39,33,4,4,4
2024-09-03 12:15,71,38,33,4,4,4
2024-09-03 12:30,66,32,34,4,4,4
2024-09-03 12:45,76,37,39,4,4,4
2024-09-03 13:00,106,55,51,4,4,4
2024-09-03 13:15,81,37,44,4,4,4
2024-09-03 13:30,72,35,37,4,4,4
2024-09-03 13:45,91,48,43,4,4,4
2024-09-03 14:00,81,35,46,4,4,4
2024-09-03 14:15,78,35,43,4,4,4
2024-09-03 14:30,81,37,44,4,4,4
2024-09-03 14:45,89,43,46,4,4,4
2024-09-03 15:00,83,38,45,4,4,4
2024-09-03 15:15,81,35,46,4,4,4
2024-09-03 15:30,100,47,53,4,4,4
2024-09-03 15:45,118,53,65,4,4,4
2024-09-03 16:00,116,48,68,4,4,4
2024-09-03 16:15,110,44,66,4,4,4
2024-09-03 16:30,104,42,62,4,4,4
2024-09-03 16:45,111,49,62,4,4,4
2024-09-03 17:00,110,45,65,4,4,4
2024-09-03 17:15,110,50,60,4,4,4
2024-09-03 17:30,115,48,67,4,4,4
2024-09-03 17:45,128,56,72,4,4,4
2024-09-03 18:00,112,47,65,4,4,4
2024-09-03 18:15,104,45,59,4,4,4
2024-09-03 18:30,93,42,51,4,4,4
2024-09-03 18:45,92,43,49,4,4,4
2024-09-03 19:00,77,33,44,4,4,4
2024-09-03 19:15,76,34,42,4,4,4
2024-09-03 19:30,65,27,38,4,4,4
2024-09-03 19:45,61,28,33,4,4,4
2024-09-03 20:00,62,25,37,4,4,4
2024-09-03 20:15,52,22,30,4,4,4
2024-09-03 20:30,41,17,24,4,4,4
2024-09-03 20:45,34,14,20,4,4,4
2024-09-03 21:00,36,14,22,4,4,4
2024-09-03 21:15,39,15,24,4,4,4
2024-09-03 21:30,36,13,23,4,4,4
2024-09-03 21:45,36,14,22,4,4,4
2024-09-03 22:00,32,13,19,4,4,4
2024-09-03 22:15,35,12,23,4,4,4
2024-09-03 22:30,28,9,19,4,4,4
2024-09-03 22:45,23,9,14,4,4,4
2024-09-03 23:00,24,9,15,4,4,4
2024-09-03 23:15,17,8,9,4,4,4
2024-09-03 23:30,13,5,8,4,4,4
2024-09-03 23:45,8,3,5,4,4,4
2024-09-04 00:00,7,2,5,4,4,4
2024-09-04 00:15,6,2,4,4,4,4
2024-09-04 00:30,3,1,2,4,4,4
2024-09-04 00:45,4,1,3,4,4,4
2024-09-04 01:00,3,1,2,4,4,4
2024-09-04 01:15,2,1,1,4,4,4
2024-09-04 01:30,2,1,1,4,4,4
2024-09-04 01:45,2,1,1,4,4,4
2024-09-04 02:00,2,1,1,4,4,4
2024-09-04 02:15,1,0,1,4,4,4
2024-09-04 02:30,1,0,1,4,4,4
2024-09-04 02:45,0,0,0,4,4,4
2024-09-04 03:00,0,0,0,4,4,4
2024-09-04 03:15,0,0,0,4,4,4
2024-09-04 03:30,1,1,0,4,4,4
2024-09-04 03:45,1,0,1,4,4,4
2024-09-04 04:00,0,0,0,4,4,4
2024-09-04 04:15,1,1,0,4,4,4
2024-09-04 04:30,1,1,0,4,4,4
2024-09-04 04:45,2,1,1,4,4,4
2024-09-04 05:00,2,1,1,4,4,4
2024-09-04 05:15,5,3,2,4,4,4
2024-09-04 05:30,6,3,3,4,4,4
2024-09-04 05:45,10,5,5,4,4,4
2024-09-04 06:00,13,9,4,4,4,4
2024-09-04 06:15,17,13,4,4,4,4
2024-09-04 06:30,26,19,7,4,4,4
2024-09-04 06:45,31,22,9,4,4,4
2024-09-04 07:00,43,30,13,4,4,4
2024-09-04 07:15,64,46,18,4,4,4
2024-09-04 07:30,116,86,30,4,4,4
2024-09-04 07:45,121,87,34,4,4,4
2024-09-04 08:00,82,61,21,4,4,4
2024-09-04 08:15,76,55,21,4,4,4
2024-09-04 08:30,72,52,20,4,4,4
2024-09-04 08:45,79,58,21,4,4,4
2024-09-04 09:00,57,40,17,4,4,4
2024-09-04 09:15,60,42,18,4,4,4
2024-09-04 09:30,67,49,18,4,4,4
2024-09-04 09:45,81,58,23,4,4,4
2024-09-04 10:00,62,44,18,4,4,4
2024-09-04 10:15,55,36,19,4,4,4
2024-09-04 10:30,53,33,20,4,4,4
2024-09-04 10:45,56,36,20,4,4,4
2024-09-04 11:00,49,28,21,4,4,4
2024-09-04 11:15,60,34,26,4,4,4
2024-09-04 11:30,57,33,24,4,4,4
2024-09-04 11:45,67,39,28,4,4,4
2024-09-04 12:00,69,38,31,4,4,4
2024-09-04 12:15,64,34,30,4,4,4
2024-09-04 12:30,64,31,33,4,4,4
2024-09-04 12:45,67,33,34,4,4,4
2024-09-04 13:00,83,42,41,4,4,4
2024-09-04 13:15,73,32,41,4,4,4
2024-09-04 13:30,65,31,34,4,4,4
2024-09-04 13:45,73,36,37,4,4,4
2024-09-04 14:00,67,31,36,4,4,4
2024-09-04 14:15,63,27,36,4,4,4
2024-09-04 14:30,61,29,32,4,4,4
2024-09-04 14:45,79,41,38,4,4,4
2024-09-04 15:00,64,28,36,4,4,4
2024-09-04 15:15,68,31,37,4,4,4
2024-09-04 15:30,83,40,43,4,4,4
2024-09-04 15:45,89,42,47,4,4,4
2024-09-04 16:00,82,36,46,4,4,4
2024-09-04 16:15,81,33,48,4,4,4
2024-09-04 16:30,80,33,47,4,4,4
2024-09-04 16:45,86,38,48,4,4,4
2024-09-04 17:00,86,39,47,4,4,4
2024-09-04 17:15,88,39,49,4,4,4
2024-09-04 17:30,91,41,50,4,4,4
2024-09-04 17:45,94,42,52,4,4,4
2024-09-04 18:00,82,34,48,4,4,4
2024-09-04 18:15,79,33,46,4,4,4
2024-09-04 18:30,65,29,36,4,4,4
2024-09-04 18:45,69,34,35,4,4,4
2024-09-04 19:00,61,28,33,4,4,4
2024-09-04 19:15,64,31,33,4,4,4
2024-09-04 19:30,50,23,27,4,4,4
2024-09-04 19:45,54,25,29,4,4,4
2024-09-04 20:00,49,21,28,4,4,4
2024-09-04 20:15,43,18,25,4,4,4
2024-09-04 20:30,34,13,21,4,4,4
2024-09-04 20:45,34,14,20,4,4,4
2024-09-04 21:00,31,13,18,4,4,4
2024-09-04 21:15,31,12,19,4,4,4
2024-09-04 21:30,29,13,16,4,4,4
2024-09-04 21:45,28,11,17,4,4,4
2024-09-04 22:00,27,10,17,4,4,4
2024-09-04 22:15,26,9,17,4,4,4
2024-09-04 22:30,24,9,15,4,4,4
2024-09-04 22:45,22,8,14,4,4,4
2024-09-04 23:00,23,10,13,4,4,4
2024-09-04 23:15,18,6,12,4,4,4
2024-09-04 23:30,14,6,8,4,4,4
2024-09-04 23:45,11,4,7,4,4,4
2024-09-05 00:00,13,4,9,4,4,4
2024-09-05 00:15,10,4,6,4,4,4
2024-09-05 00:30,9,4,5,4,4,4
2024-09-05 00:45,8,3,5,4,4,4
2024-09-05 01:00,7,2,5,4,4,4
2024-09-05 01:15,5,1,4,4,4,4
2024-09-05 01:30,5,1,4,4,4,4
2024-09-05 01:45,4,1,3,4,4,4
2024-09-05 02:00,4,1,3,4,4,4
2024-09-05 02:15,4,1,3,4,4,4
2024-09-05 02:30,3,1,2,4,4,4
2024-09-05 02:45,4,1,3,4,4,4
2024-09-05 03:00,3,1,2,4,4,4
2024-09-05 03:15,3,1,2,4,4,4
2024-09-05 03:30,1,0,1,4,4,4
2024-09-05 03:45,2,0,2,4,4,4
2024-09-05 04:00,2,1,1,4,4,4
2024-09-05 04:15,2,1,1,4,4,4
2024-09-05 04:30,2,1,1,4,4,4
2024-09-05 04:45,2,1,1,4,4,4
2024-09-05 05:00,3,1,2,4,4,4
2024-09-05 05:15,6,4,2,4,4,4
2024-09-05 05:30,9,6,3,4,4,4
2024-09-05 05:45,13,6,7,4,4,4
2024-09-05 06:00,15,10,5,4,4,4
2024-09-05 06:15,21,16,5,4,4,4
2024-09-05 06:30,31,21,10,4,4,4
2024-09-05 06:45,40,27,13,4,4,4
2024-09-05 07:00,52,33,19,4,4,4
2024-09-05 07:15,86,61,25,4,4,4
2024-09-05 07:30,163,121,42,4,4,4
2024-09-05 07:45,157,117,40,4,4,4
2024-09-05 08:00,110,84,26,4,4,4
2024-09-05 08:15,97,69,28,4,4,4
2024-09-05 08:30,89,67,22,4,4,4
2024-09-05 08:45,95,66,29,4,4,4
2024-09-05 09:00,70,48,22,4,4,4
2024-09-05 09:15,66,46,20,4,4,4
2024-09-05 09:30,79,52,27,4,4,4
2024-09-05 09:45,92,66,26,4,4,4
2024-09-05 10:00,69,49,20,4,4,4
2024-09-05 10:15,62,39,23,4,4,4
2024-09-05 10:30,58,37,21,4,4,4
2024-09-05 10:45,68,41,27,4,4,4
2024-09-05 11:00,56,32,24,4,4,4
2024-09-05 11:15,66,38,28,4,4,4
2024-09-05 11:30,62,35,27,4,4,4
2024-09-05 11:45,73,41,32,4,4,4
2024-09-05 12:00,78,40,38,4,4,4
2024-09-05 12:15,69,36,33,4,4,4
2024-09-05 12:30,74,36,38,4,4,4
2024-09-05 12:45,75,39,36,4,4,4
2024-09-05 13:00,99,48,51,4,4,4
2024-09-05 13:15,86,37,49,4,4,4
2024-09-05 13:30,83,39,44,4,4,4
2024-09-05 13:45,92,47,45,4,4,4
2024-09-05 14:00,91,41,50,4,4,4
2024-09-05 14:15,85,38,47,4,4,4
2024-09-05 14:30,84,44,40,4,4,4
2024-09-05 14:45,107,59,48,4,4,4
2024-09-05 15:00,90,42,48,4,4,4
2024-09-05 15:15,97,47,50,4,4,4
2024-09-05 15:30,125,64,61,4,4,4
2024-09-05 15:45,122,56,66,4,4,4
2024-09-05 16:00,123,51,72,4,4,4
2024-09-05 16:15,120,51,69,4,4,4
2024-09-05 16:30,110,48,62,4,4,4
2024-09-05 16:45,121,55,66,4,4,4
2024-09-05 17:00,117,49,68,4,4,4
2024-09-05 17:15,119,53,66,4,4,4
2024-09-05 17:30,115,49,66,4,4,4
2024-09-05 17:45,121,58,63,4,4,4
2024-09-05 18:00,111,50,61,4,4,4
2024-09-05 18:15,109,48,61,4,4,4
2024-09-05 18:30,97,44,53,4,4,4
2024-09-05 18:45,103,52,51,4,4,4
2024-09-05 19:00,83,38,45,4,4,4
2024-09-05 19:15,78,35,43,4,4,4
2024-09-05 19:30,65,31,34,4,4,4
2024-09-05 19:45,68,31,37,4,4,4
2024-09-05 20:00,64,24,40,4,4,4
2024-09-05 20:15,49,19,30,4,4,4
2024-09-05 20:30,43,18,25,4,4,4
2024-09-05 20:45,38,15,23,4,4,4
2024-09-05 21:00,37,15,22,4,4,4
2024-09-05 21:15,35,11,24,4,4,4
2024-09-05 21:30,36,13,23,4,4,4
2024-09-05 21:45,36,14,22,4,4,4
2024-09-05 22:00,38,14,24,4,4,4
2024-09-05 22:15,40,16,24,4,4,4
2024-09-05 22:30,34,14,20,4,4,4
2024-09-05 22:45,29,10,19,4,4,4
2024-09-05 23:00,23,8,15,4,4,4
2024-09-05 23:15,19,7,12,4,4,4
2024-09-05 23:30,14,5,9,4,4,4
2024-09-05 23:45,12,4,8,4,4,4
2024-09-06 00:00,12,3,9,4,4,4
2024-09-06 00:15,7,3,4,4,4,4
2024-09-06 00:30,6,2,4,4,4,4
2024-09-06 00:45,7,2,5,4,4,4
2024-09-06 01:00,5,2,3,4,4,4
2024-09-06 01:15,5,2,3,4,4,4
2024-09-06 01:30,3,1,2,4,4,4
2024-09-06 01:45,3,1,2,4,4,4
2024-09-06 02:00,3,1,2,4,4,4
2024-09-06 02:15,2,1,1,4,4,4
2024-09-06 02:30,2,1,1,4,4,4
2024-09-06 02:45,1,0,1,4,4,4
2024-09-06 03:00,2,1,1,4,4,4
2024-09-06 03:15,0,0,0,4,4,4
2024-09-06 03:30,1,0,1,4,4,4
2024-09-06 03:45,1,0,1,4,4,4
2024-09-06 04:00,1,0,1,4,4,4
2024-09-06 04:15,0,0,0,4,4,4
2024-09-06 04:30,1,1,0,4,4,4
2024-09-06 04:45,2,1,1,4,4,4
2024-09-06 05:00,3,1,2,4,4,4
2024-09-06 05:15,5,3,2,4,4,4
2024-09-06 05:30,10,6,4,4,4,4
2024-09-06 05:45,10,5,5,4,4,4
2024-09-06 06:00,12,8,4,4,4,4
2024-09-06 06:15,18,14,4,4,4,4
2024-09-06 06:30,27,19,8,4,4,4
2024-09-06 06:45,34,24,10,4,4,4
2024-09-06 07:00,41,27,14,4,4,4
2024-09-06 07:15,74,52,22,4,4,4
2024-09-06 07:30,142,102,40,4,4,4
2024-09-06 07:45,135,96,39,4,4,4
2024-09-06 08:00,84,63,21,4,4,4
2024-09-06 08:15,84,59,25,4,4,4
2024-09-06 08:30,78,57,21,4,4,4
2024-09-06 08:45,85,62,23,4,4,4
2024-09-06 09:00,61,42,19,4,4,4
2024-09-06 09:15,64,44,20,4,4,4
2024-09-06 09:30,76,50,26,4,4,4
2024-09-06 09:45,88,63,25,4,4,4
2024-09-06 10:00,64,43,21,4,4,4
2024-09-06 10:15,58,37,21,4,4,4
2024-09-06 10:30,62,37,25,4,4,4
2024-09-06 10:45,66,38,28,4,4,4
2024-09-06 11:00,60,34,26,4,4,4
2024-09-06 11:15,74,41,33,4,4,4
2024-09-06 11:30,65,35,30,4,4,4
2024-09-06 11:45,73,40,33,4,4,4
2024-09-06 12:00,78,41,37,4,4,4
2024-09-06 12:15,76,38,38,4,4,4
2024-09-06 12:30,78,38,40,4,4,4
2024-09-06 12:45,92,47,45,4,4,4
2024-09-06 13:00,121,62,59,4,4,4
2024-09-06 13:15,97,45,52,4,4,4
2024-09-06 13:30,85,40,45,4,4,4
2024-09-06 13:45,91,43,48,4,4,4
2024-09-06 14:00,87,37,50,4,4,4
2024-09-06 14:15,87,39,48,4,4,4
2024-09-06 14:30,81,38,43,4,4,4
2024-09-06 14:45,91,43,48,4,4,4
2024-09-06 15:00,89,41,48,4,4,4
2024-09-06 15:15,90,42,48,4,4,4
2024-09-06 15:30,87,40,47,4,4,4
2024-09-06 15:45,97,48,49,4,4,4
2024-09-06 16:00,86,39,47,4,4,4
2024-09-06 16:15,87,37,50,4,4,4
2024-09-06 16:30,84,41,43,4,4,4
2024-09-06 16:45,90,44,46,4,4,4
2024-09-06 17:00,82,41,41,4,4,4
2024-09-06 17:15,93,48,45,4,4,4
2024-09-06 17:30,92,46,46,4,4,4
2024-09-06 17:45,103,56,47,4,4,4
2024-09-06 18:00,88,42,46,4,4,4
2024-09-06 18:15,86,41,45,4,4,4
2024-09-06 18:30,75,37,38,4,4,4
2024-09-06 18:45,85,46,39,4,4,4
2024-09-06 19:00,81,38,43,4,4,4
2024-09-06 19:15,77,37,40,4,4,4
2024-09-06 19:30,61,31,30,4,4,4
2024-09-06 19:45,60,32,28,4,4,4
2024-09-06 20:00,56,27,29,4,4,4
2024-09-06 20:15,48,23,25,4,4,4
2024-09-06 20:30,41,19,22,4,4,4
2024-09-06 20:45,38,18,20,4,4,4
2024-09-06 21:00,37,17,20,4,4,4
2024-09-06 21:15,36,16,20,4,4,4
2024-09-06 21:30,33,13,20,4,4,4
2024-09-06 21:45,38,15,23,4,4,4
2024-09-06 22:00,34,13,21,4,4,4
2024-09-06 22:15,30,12,18,4,4,4
2024-09-06 22:30,32,11,21,4,4,4
2024-09-06 22:45,31,10,21,4,4,4
2024-09-06 23:00,31,11,20,4,4,4
2024-09-06 23:15,32,11,21,4,4,4
2024-09-06 23:30,28,10,18,4,4,4
2024-09-06 23:45,27,9,18,4,4,4
2024-09-07 00:00,25,10,15,4,4,4
2024-09-07 00:15,26,9,17,4,4,4
2024-09-07 00:30,22,8,14,4,4,4
2024-09-07 00:45,18,6,12,4,4,4
2024-09-07 01:00,18,6,12,4,4,4
2024-09-07 01:15,15,5,10,4,4,4
2024-09-07 01:30,13,5,8,4,4,4
2024-09-07 01:45,11,4,7,4,4,4
2024-09-07 02:00,11,3,8,4,4,4
2024-09-07 02:15,9,3,6,4,4,4
2024-09-07 02:30,8,3,5,4,4,4
2024-09-07 02:45,8,2,6,4,4,4
2024-09-07 03:00,6,1,5,4,4,4
2024-09-07 03:15,5,1,4,4,4,4
2024-09-07 03:30,4,1,3,4,4,4
2024-09-07 03:45,3,1,2,4,4,4
2024-09-07 04:00,4,1,3,4,4,4
2024-09-07 04:15,3,1,2,4,4,4
2024-09-07 04:30,2,1,1,4,4,4
2024-09-07 04:45,3,2,1,4,4,4
2024-09-07 05:00,2,1,1,4,4,4
2024-09-07 05:15,3,2,1,4,4,4
2024-09-07 05:30,4,3,1,4,4,4
2024-09-07 05:45,6,3,3,4,4,4
2024-09-07 06:00,4,2,2,4,4,4
