Datetime,300037926 (Bohlweg),353413831 (Bohlweg [Bike Stadteinwärts]),353413832 (Bohlweg [Bike Stadtauswärts]),353484923 (Bohlweg [Bike IN]),353484925 (Bohlweg [Bike OUT]),353484927 (Bohlweg [Bike IN]),353484928 (Bohlweg [Bike OUT]),353484929 (Bohlweg [Bike IN]),353484930 (Bohlweg [Bike OUT]),353485115 (Bohlweg [Car IN]),353485118 (Bohlweg [Car OUT]),353485121 (Bohlweg [Car IN]),353485123 (Bohlweg [Car OUT]),353485125 (Bohlweg [Car IN]),353485126 (Bohlweg [Car OUT]),353485127 (Bohlweg [Car IN]),353485128 (Bohlweg [Car OUT]),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status,353485115-status,353485118-status,353485121-status,353485123-status,353485125-status,353485126-status,353485127-status,353485128-status
2024-11-01 16:45,50,23,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 17:00,44,28,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 17:15,44,26,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 17:30,62,33,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 17:45,82,54,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 18:00,55,34,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 18:15,53,31,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 18:30,34,16,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 18:45,67,35,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 19:00,43,22,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 19:15,50,24,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 19:30,42,20,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 19:45,34,24,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 20:00,33,19,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 20:15,50,33,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 20:30,32,25,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 20:45,33,15,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 21:00,32,7,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 21:15,22,13,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 21:30,23,6,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 21:45,39,8,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 22:00,40,9,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 22:15,26,8,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 22:30,23,10,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 22:45,28,7,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 23:00,32,7,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 23:15,27,13,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 23:30,14,4,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-01 23:45,15,2,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 00:00,20,2,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 00:15,10,4,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 00:30,10,3,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 00:45,5,3,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 01:00,10,4,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 01:15,6,4,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 01:30,6,1,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 01:45,9,2,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 02:00,10,5,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 02:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 02:30,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 02:45,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 03:00,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 03:15,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 03:30,4,0,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 03:45,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 04:00,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 04:15,5,1,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 04:30,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 04:45,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 05:00,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 05:15,4,2,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 05:30,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 05:45,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 06:00,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 06:15,8,7,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 06:30,6,1,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 06:45,12,7,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 07:00,8,7,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 07:15,10,5,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 07:30,18,15,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 07:45,24,15,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 08:00,15,10,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 08:15,22,13,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 08:30,25,16,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 08:45,41,25,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 09:00,35,20,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 09:15,50,36,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 09:30,52,34,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 09:45,86,64,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 10:00,91,69,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 10:15,80,55,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 10:30,89,67,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 10:45,128,89,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 11:00,119,83,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 11:15,98,73,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 11:30,128,77,51,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 11:45,126,77,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 12:00,106,64,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 12:15,98,59,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 12:30,100,55,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 12:45,133,81,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 13:00,113,68,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 13:15,120,72,48,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 13:30,98,42,56,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 13:45,100,46,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 14:00,99,44,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 14:15,112,42,70,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 14:30,135,69,66,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 14:45,101,54,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 15:00,106,52,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 15:15,103,46,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 15:30,76,34,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 15:45,113,61,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 16:00,87,45,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 16:15,86,31,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 16:30,83,49,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 16:45,93,43,50,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 17:00,73,21,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 17:15,67,37,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 17:30,75,36,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 17:45,81,41,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 18:00,97,33,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 18:15,68,41,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 18:30,58,24,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 18:45,43,30,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 19:00,69,27,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 19:15,64,32,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 19:30,55,18,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 19:45,43,17,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 20:00,38,14,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 20:15,29,17,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 20:30,43,18,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 20:45,35,17,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 21:00,38,15,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 21:15,23,10,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 21:30,32,8,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 21:45,25,9,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 22:00,35,11,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 22:15,28,11,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 22:30,30,13,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 22:45,11,4,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 23:00,20,10,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 23:15,21,14,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 23:30,19,7,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-02 23:45,21,10,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 00:00,23,7,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 00:15,16,8,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 00:30,13,4,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 00:45,24,13,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 01:00,13,3,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 01:15,16,10,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 01:30,5,1,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 01:45,10,1,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 02:00,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 02:15,11,3,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 02:30,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 02:45,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 03:00,6,2,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 03:15,6,2,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 03:30,4,3,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 03:45,5,0,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 04:00,6,0,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 04:15,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 04:30,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 04:45,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 05:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 05:15,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 05:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 05:45,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 06:00,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 06:15,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 06:30,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 06:45,5,2,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 07:00,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 07:15,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 07:30,9,8,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 07:45,9,7,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 08:00,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 08:15,21,18,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 08:30,10,5,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 08:45,11,10,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 09:00,14,4,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 09:15,23,15,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 09:30,17,8,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 09:45,37,28,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 10:00,30,17,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 10:15,40,24,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 10:30,38,27,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 10:45,45,31,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 11:00,31,22,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 11:15,46,27,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 11:30,29,14,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 11:45,38,23,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 12:00,34,18,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 12:15,60,29,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 12:30,59,35,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 12:45,89,35,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 13:00,73,40,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 13:15,68,39,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 13:30,83,58,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 13:45,67,34,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 14:00,77,47,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 14:15,80,43,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 14:30,65,44,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 14:45,96,49,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 15:00,62,35,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 15:15,84,45,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 15:30,94,61,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 15:45,81,58,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-11-03 16:00,81,40,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
