Datetime,300037926 (Bohlweg),353413831 (Bohlweg [Bike Stadteinwärts]),353413832 (Bohlweg [Bike Stadtauswärts]),300037926-status,353413831-status,353413832-status
2024-04-02 11:30,44,34,10,0,0,0
2024-04-02 11:45,53,35,18,0,0,0
2024-04-02 12:00,51,27,24,0,0,0
2024-04-02 12:15,54,35,19,0,0,0
2024-04-02 12:30,47,27,20,0,0,0
2024-04-02 12:45,49,31,18,0,0,0
2024-04-02 13:00,69,35,34,0,0,0
2024-04-02 13:15,60,21,39,0,0,0
2024-04-02 13:30,46,20,26,0,0,0
2024-04-02 13:45,61,31,30,0,0,0
2024-04-02 14:00,46,21,25,0,0,0
2024-04-02 14:15,61,27,34,0,0,0
2024-04-02 14:30,64,30,34,0,0,0
2024-04-02 14:45,72,28,44,0,0,0
2024-04-02 15:00,50,16,34,0,0,0
2024-04-02 15:15,61,25,36,0,0,0
2024-04-02 15:30,58,32,26,0,0,0
2024-04-02 15:45,59,25,34,0,0,0
2024-04-02 16:00,77,37,40,0,0,0
2024-04-02 16:15,73,33,40,0,0,0
2024-04-02 16:30,70,23,47,0,0,0
2024-04-02 16:45,84,31,53,0,0,0
2024-04-02 17:00,71,27,44,0,0,0
2024-04-02 17:15,54,28,26,0,0,0
2024-04-02 17:30,72,29,43,0,0,0
2024-04-02 17:45,84,31,53,0,0,0
2024-04-02 18:00,82,37,45,0,0,0
2024-04-02 18:15,86,34,52,0,0,0
2024-04-02 18:30,62,29,33,0,0,0
2024-04-02 18:45,63,24,39,0,0,0
2024-04-02 19:00,56,30,26,0,0,0
2024-04-02 19:15,41,20,21,0,0,0
2024-04-02 19:30,42,20,22,0,0,0
2024-04-02 19:45,30,15,15,0,0,0
2024-04-02 20:00,47,24,23,0,0,0
2024-04-02 20:15,25,8,17,0,0,0
2024-04-02 20:30,21,6,15,0,0,0
2024-04-02 20:45,17,9,8,0,0,0
2024-04-02 21:00,20,6,14,0,0,0
2024-04-02 21:15,24,7,17,0,0,0
2024-04-02 21:30,19,9,10,0,0,0
2024-04-02 21:45,17,6,11,0,0,0
2024-04-02 22:00,22,5,17,0,0,0
2024-04-02 22:15,21,10,11,0,0,0
2024-04-02 22:30,23,10,13,0,0,0
2024-04-02 22:45,19,12,7,0,0,0
2024-04-02 23:00,15,7,8,0,0,0
2024-04-02 23:15,8,3,5,0,0,0
2024-04-02 23:30,12,9,3,0,0,0
2024-04-02 23:45,9,2,7,0,0,0
2024-04-03 00:00,9,5,4,0,0,0
2024-04-03 00:15,5,0,5,0,0,0
2024-04-03 00:30,4,0,4,0,0,0
2024-04-03 00:45,8,3,5,0,0,0
2024-04-03 01:00,6,2,4,0,0,0
2024-04-03 01:15,1,1,0,0,0,0
2024-04-03 01:30,2,0,2,0,0,0
2024-04-03 01:45,0,0,0,0,0,0
2024-04-03 02:00,1,0,1,0,0,0
2024-04-03 02:15,1,0,1,0,0,0
2024-04-03 02:30,1,1,0,0,0,0
2024-04-03 02:45,0,0,0,0,0,0
2024-04-03 03:00,0,0,0,0,0,0
2024-04-03 03:15,1,0,1,0,0,0
2024-04-03 03:30,2,0,2,0,0,0
2024-04-03 03:45,0,0,0,0,0,0
2024-04-03 04:00,0,0,0,0,0,0
2024-04-03 04:15,1,0,1,0,0,0
2024-04-03 04:30,1,1,0,0,0,0
2024-04-03 04:45,1,1,0,0,0,0
2024-04-03 05:00,2,0,2,0,0,0
2024-04-03 05:15,6,2,4,0,0,0
2024-04-03 05:30,4,2,2,0,0,0
2024-04-03 05:45,7,4,3,0,0,0
2024-04-03 06:00,10,6,4,0,0,0
2024-04-03 06:15,20,17,3,0,0,0
2024-04-03 06:30,23,18,5,0,0,0
2024-04-03 06:45,23,15,8,0,0,0
2024-04-03 07:00,38,27,11,0,0,0
2024-04-03 07:15,28,18,10,0,0,0
2024-04-03 07:30,60,46,14,0,0,0
2024-04-03 07:45,78,43,35,0,0,0
2024-04-03 08:00,52,42,10,0,0,0
2024-04-03 08:15,74,56,18,0,0,0
2024-04-03 08:30,60,52,8,0,0,0
2024-04-03 08:45,66,46,20,0,0,0
2024-04-03 09:00,56,38,18,0,0,0
2024-04-03 09:15,45,31,14,0,0,0
2024-04-03 09:30,47,31,16,0,0,0
2024-04-03 09:45,71,49,22,0,0,0
2024-04-03 10:00,35,23,12,0,0,0
2024-04-03 10:15,51,39,12,0,0,0
2024-04-03 10:30,33,19,14,0,0,0
2024-04-03 10:45,50,35,15,0,0,0
2024-04-03 11:00,52,25,27,0,0,0
2024-04-03 11:15,33,18,15,0,0,0
2024-04-03 11:30,35,24,11,0,0,0
2024-04-03 11:45,62,37,25,0,0,0
2024-04-03 12:00,42,23,19,0,0,0
2024-04-03 12:15,41,22,19,0,0,0
2024-04-03 12:30,58,27,31,0,0,0
2024-04-03 12:45,33,18,15,0,0,0
2024-04-03 13:00,38,19,19,0,0,0
2024-04-03 13:15,54,27,27,0,0,0
2024-04-03 13:30,47,22,25,0,0,0
2024-04-03 13:45,44,27,17,0,0,0
2024-04-03 14:00,37,15,22,0,0,0
2024-04-03 14:15,45,25,20,0,0,0
2024-04-03 14:30,56,20,36,0,0,0
2024-04-03 14:45,69,35,34,0,0,0
2024-04-03 15:00,55,25,30,0,0,0
2024-04-03 15:15,56,22,34,0,0,0
2024-04-03 15:30,47,26,21,0,0,0
2024-04-03 15:45,73,29,44,0,0,0
2024-04-03 16:00,72,31,41,0,0,0
2024-04-03 16:15,75,30,45,0,0,0
2024-04-03 16:30,61,19,42,0,0,0
2024-04-03 16:45,64,28,36,0,0,0
2024-04-03 17:00,94,35,59,0,0,0
2024-04-03 17:15,72,28,44,0,0,0
2024-04-03 17:30,79,39,40,0,0,0
2024-04-03 17:45,73,36,37,0,0,0
2024-04-03 18:00,87,34,53,0,0,0
2024-04-03 18:15,71,26,45,0,0,0
2024-04-03 18:30,55,21,34,0,0,0
2024-04-03 18:45,72,40,32,0,0,0
2024-04-03 19:00,71,43,28,0,0,0
2024-04-03 19:15,47,25,22,0,0,0
2024-04-03 19:30,38,19,19,0,0,0
2024-04-03 19:45,33,10,23,0,0,0
2024-04-03 20:00,37,15,22,0,0,0
2024-04-03 20:15,35,21,14,0,0,0
2024-04-03 20:30,18,6,12,0,0,0
2024-04-03 20:45,30,12,18,0,0,0
2024-04-03 21:00,23,14,9,0,0,0
2024-04-03 21:15,30,12,18,0,0,0
2024-04-03 21:30,29,12,17,0,0,0
2024-04-03 21:45,32,9,23,0,0,0
2024-04-03 22:00,17,6,11,0,0,0
2024-04-03 22:15,17,9,8,0,0,0
2024-04-03 22:30,18,6,12,0,0,0
2024-04-03 22:45,17,6,11,0,0,0
2024-04-03 23:00,21,8,13,0,0,0
2024-04-03 23:15,20,3,17,0,0,0
2024-04-03 23:30,9,0,9,0,0,0
2024-04-03 23:45,6,0,6,0,0,0
2024-04-04 00:00,12,5,7,0,0,0
2024-04-04 00:15,9,4,5,0,0,0
2024-04-04 00:30,6,3,3,0,0,0
2024-04-04 00:45,16,8,8,0,0,0
2024-04-04 01:00,5,4,1,0,0,0
2024-04-04 01:15,4,2,2,0,0,0
2024-04-04 01:30,8,5,3,0,0,0
2024-04-04 01:45,3,3,0,0,0,0
2024-04-04 02:00,1,0,1,0,0,0
2024-04-04 02:15,1,0,1,0,0,0
2024-04-04 02:30,2,0,2,0,0,0
2024-04-04 02:45,4,2,2,0,0,0
2024-04-04 03:00,1,0,1,0,0,0
2024-04-04 03:15,2,0,2,0,0,0
2024-04-04 03:30,1,0,1,0,0,0
2024-04-04 03:45,1,0,1,0,0,0
2024-04-04 04:00,1,0,1,0,0,0
2024-04-04 04:15,2,0,2,0,0,0
2024-04-04 04:30,0,0,0,0,0,0
2024-04-04 04:45,1,1,0,0,0,0
2024-04-04 05:00,3,2,1,0,0,0
2024-04-04 05:15,4,1,3,0,0,0
2024-04-04 05:30,3,2,1,0,0,0
2024-04-04 05:45,13,7,6,0,0,0
2024-04-04 06:00,9,5,4,0,0,0
2024-04-04 06:15,18,15,3,0,0,0
2024-04-04 06:30,22,14,8,0,0,0
2024-04-04 06:45,24,15,9,0,0,0
2024-04-04 07:00,23,17,6,0,0,0
2024-04-04 07:15,50,41,9,0,0,0
2024-04-04 07:30,53,40,13,0,0,0
2024-04-04 07:45,71,54,17,0,0,0
2024-04-04 08:00,34,25,9,0,0,0
2024-04-04 08:15,55,39,16,0,0,0
2024-04-04 08:30,54,40,14,0,0,0
2024-04-04 08:45,54,42,12,0,0,0
2024-04-04 09:00,38,29,9,0,0,0
2024-04-04 09:15,26,17,9,0,0,0
2024-04-04 09:30,30,25,5,0,0,0
2024-04-04 09:45,32,23,9,0,0,0
2024-04-04 10:00,31,20,11,0,0,0
2024-04-04 10:15,35,24,11,0,0,0
2024-04-04 10:30,15,11,4,0,0,0
2024-04-04 10:45,41,25,16,0,0,0
2024-04-04 11:00,25,19,6,0,0,0
2024-04-04 11:15,21,7,14,0,0,0
2024-04-04 11:30,32,20,12,0,0,0
2024-04-04 11:45,32,21,11,0,0,0
2024-04-04 12:00,37,18,19,0,0,0
2024-04-04 12:15,35,21,14,0,0,0
2024-04-04 12:30,44,22,22,0,0,0
2024-04-04 12:45,48,27,21,0,0,0
2024-04-04 13:00,43,22,21,0,0,0
2024-04-04 13:15,42,28,14,0,0,0
2024-04-04 13:30,46,26,20,0,0,0
2024-04-04 13:45,49,24,25,0,0,0
2024-04-04 14:00,55,25,30,0,0,0
2024-04-04 14:15,52,28,24,0,0,0
2024-04-04 14:30,45,20,25,0,0,0
2024-04-04 14:45,58,37,21,0,0,0
2024-04-04 15:00,52,31,21,0,0,0
2024-04-04 15:15,56,22,34,0,0,0
2024-04-04 15:30,59,30,29,0,0,0
2024-04-04 15:45,73,38,35,0,0,0
2024-04-04 16:00,65,25,40,0,0,0
2024-04-04 16:15,52,20,32,0,0,0
2024-04-04 16:30,47,16,31,0,0,0
2024-04-04 16:45,79,25,54,0,0,0
2024-04-04 17:00,57,22,35,0,0,0
2024-04-04 17:15,84,41,43,0,0,0
2024-04-04 17:30,74,26,48,0,0,0
2024-04-04 17:45,65,35,30,0,0,0
2024-04-04 18:00,77,41,36,0,0,0
2024-04-04 18:15,63,22,41,0,0,0
2024-04-04 18:30,49,25,24,0,0,0
2024-04-04 18:45,76,42,34,0,0,0
2024-04-04 19:00,59,23,36,0,0,0
2024-04-04 19:15,58,21,37,0,0,0
2024-04-04 19:30,48,32,16,0,0,0
2024-04-04 19:45,36,17,19,0,0,0
2024-04-04 20:00,51,16,35,0,0,0
2024-04-04 20:15,33,14,19,0,0,0
2024-04-04 20:30,34,17,17,0,0,0
2024-04-04 20:45,25,11,14,0,0,0
2024-04-04 21:00,31,15,16,0,0,0
2024-04-04 21:15,18,10,8,0,0,0
2024-04-04 21:30,37,18,19,0,0,0
2024-04-04 21:45,19,11,8,0,0,0
2024-04-04 22:00,23,9,14,0,0,0
2024-04-04 22:15,21,7,14,0,0,0
2024-04-04 22:30,27,8,19,0,0,0
2024-04-04 22:45,29,11,18,0,0,0
2024-04-04 23:00,15,4,11,0,0,0
2024-04-04 23:15,14,6,8,0,0,0
2024-04-04 23:30,11,4,7,0,0,0
2024-04-04 23:45,8,0,8,0,0,0
2024-04-05 00:00,6,1,5,0,0,0
2024-04-05 00:15,12,5,7,0,0,0
2024-04-05 00:30,9,0,9,0,0,0
2024-04-05 00:45,2,0,2,0,0,0
2024-04-05 01:00,3,3,0,0,0,0
2024-04-05 01:15,2,0,2,0,0,0
2024-04-05 01:30,3,0,3,0,0,0
2024-04-05 01:45,1,0,1,0,0,0
2024-04-05 02:00,9,1,8,0,0,0
2024-04-05 02:15,1,1,0,0,0,0
2024-04-05 02:30,4,1,3,0,0,0
2024-04-05 02:45,1,0,1,0,0,0
2024-04-05 03:00,0,0,0,0,0,0
2024-04-05 03:15,0,0,0,0,0,0
2024-04-05 03:30,1,1,0,0,0,0
2024-04-05 03:45,0,0,0,0,0,0
2024-04-05 04:00,0,0,0,0,0,0
2024-04-05 04:15,1,0,1,0,0,0
2024-04-05 04:30,1,1,0,0,0,0
2024-04-05 04:45,1,1,0,0,0,0
2024-04-05 05:00,2,1,1,0,0,0
2024-04-05 05:15,6,2,4,0,0,0
2024-04-05 05:30,7,4,3,0,0,0
2024-04-05 05:45,6,4,2,0,0,0
2024-04-05 06:00,17,8,9,0,0,0
2024-04-05 06:15,19,15,4,0,0,0
2024-04-05 06:30,24,17,7,0,0,0
2024-04-05 06:45,26,18,8,0,0,0
2024-04-05 07:00,33,20,13,0,0,0
2024-04-05 07:15,34,27,7,0,0,0
2024-04-05 07:30,53,40,13,0,0,0
2024-04-05 07:45,71,44,27,0,0,0
2024-04-05 08:00,46,34,12,0,0,0
2024-04-05 08:15,65,49,16,0,0,0
2024-04-05 08:30,41,34,7,0,0,0
2024-04-05 08:45,48,35,13,0,0,0
2024-04-05 09:00,51,39,12,0,0,0
2024-04-05 09:15,42,33,9,0,0,0
2024-04-05 09:30,41,30,11,0,0,0
2024-04-05 09:45,66,43,23,0,0,0
2024-04-05 10:00,52,32,20,0,0,0
2024-04-05 10:15,54,36,18,0,0,0
2024-04-05 10:30,52,27,25,0,0,0
2024-04-05 10:45,52,35,17,0,0,0
2024-04-05 11:00,30,17,13,0,0,0
2024-04-05 11:15,64,35,29,0,0,0
2024-04-05 11:30,59,30,29,0,0,0
2024-04-05 11:45,39,18,21,0,0,0
2024-04-05 12:00,67,43,24,0,0,0
2024-04-05 12:15,66,41,25,0,0,0
2024-04-05 12:30,65,31,34,0,0,0
2024-04-05 12:45,58,27,31,0,0,0
2024-04-05 13:00,58,25,33,0,0,0
2024-04-05 13:15,64,30,34,0,0,0
2024-04-05 13:30,61,31,30,0,0,0
2024-04-05 13:45,78,46,32,0,0,0
2024-04-05 14:00,61,32,29,0,0,0
2024-04-05 14:15,78,28,50,0,0,0
2024-04-05 14:30,58,26,32,0,0,0
2024-04-05 14:45,63,29,34,0,0,0
2024-04-05 15:00,74,34,40,0,0,0
2024-04-05 15:15,74,38,36,0,0,0
2024-04-05 15:30,71,29,42,0,0,0
2024-04-05 15:45,83,35,48,0,0,0
2024-04-05 16:00,51,25,26,0,0,0
2024-04-05 16:15,74,26,48,0,0,0
2024-04-05 16:30,74,33,41,0,0,0
2024-04-05 16:45,84,43,41,0,0,0
2024-04-05 17:00,68,27,41,0,0,0
2024-04-05 17:15,65,39,26,0,0,0
2024-04-05 17:30,62,33,29,0,0,0
2024-04-05 17:45,60,33,27,0,0,0
2024-04-05 18:00,62,29,33,0,0,0
2024-04-05 18:15,57,34,23,0,0,0
2024-04-05 18:30,70,39,31,0,0,0
2024-04-05 18:45,66,35,31,0,0,0
2024-04-05 19:00,68,29,39,0,0,0
2024-04-05 19:15,62,32,30,0,0,0
2024-04-05 19:30,45,28,17,0,0,0
2024-04-05 19:45,64,29,35,0,0,0
2024-04-05 20:00,45,15,30,0,0,0
2024-04-05 20:15,46,18,28,0,0,0
2024-04-05 20:30,31,15,16,0,0,0
2024-04-05 20:45,24,8,16,0,0,0
2024-04-05 21:00,22,8,14,0,0,0
2024-04-05 21:15,30,19,11,0,0,0
2024-04-05 21:30,16,5,11,0,0,0
2024-04-05 21:45,27,11,16,0,0,0
2024-04-05 22:00,19,11,8,0,0,0
2024-04-05 22:15,20,10,10,0,0,0
2024-04-05 22:30,30,10,20,0,0,0
2024-04-05 22:45,28,7,21,0,0,0
2024-04-05 23:00,21,8,13,0,0,0
2024-04-05 23:15,21,12,9,0,0,0
2024-04-05 23:30,19,9,10,0,0,0
2024-04-05 23:45,20,5,15,0,0,0
2024-04-06 00:00,15,5,10,0,0,0
2024-04-06 00:15,18,9,9,0,0,0
2024-04-06 00:30,13,8,5,0,0,0
2024-04-06 00:45,14,4,10,0,0,0
2024-04-06 01:00,11,1,10,0,0,0
2024-04-06 01:15,17,12,5,0,0,0
2024-04-06 01:30,6,2,4,0,0,0
2024-04-06 01:45,6,3,3,0,0,0
2024-04-06 02:00,5,0,5,0,0,0
2024-04-06 02:15,3,0,3,0,0,0
2024-04-06 02:30,4,1,3,0,0,0
2024-04-06 02:45,9,1,8,0,0,0
2024-04-06 03:00,2,0,2,0,0,0
2024-04-06 03:15,4,1,3,0,0,0
2024-04-06 03:30,5,1,4,0,0,0
2024-04-06 03:45,2,0,2,0,0,0
2024-04-06 04:00,6,3,3,0,0,0
2024-04-06 04:15,3,0,3,0,0,0
2024-04-06 04:30,4,3,1,0,0,0
2024-04-06 04:45,3,3,0,0,0,0
2024-04-06 05:00,1,0,1,0,0,0
2024-04-06 05:15,3,1,2,0,0,0
2024-04-06 05:30,5,4,1,0,0,0
2024-04-06 05:45,2,1,1,0,0,0
2024-04-06 06:00,2,1,1,0,0,0
2024-04-06 06:15,6,4,2,0,0,0
2024-04-06 06:30,5,3,2,0,0,0
2024-04-06 06:45,15,12,3,0,0,0
2024-04-06 07:00,4,3,1,0,0,0
2024-04-06 07:15,11,9,2,0,0,0
2024-04-06 07:30,19,14,5,0,0,0
2024-04-06 07:45,20,17,3,0,0,0
2024-04-06 08:00,26,16,10,0,0,0
2024-04-06 08:15,20,12,8,0,0,0
2024-04-06 08:30,35,21,14,0,0,0
2024-04-06 08:45,47,33,14,0,0,0
2024-04-06 09:00,41,27,14,0,0,0
2024-04-06 09:15,42,21,21,0,0,0
2024-04-06 09:30,53,43,10,0,0,0
2024-04-06 09:45,83,56,27,0,0,0
2024-04-06 10:00,57,39,18,0,0,0
2024-04-06 10:15,58,38,20,0,0,0
2024-04-06 10:30,95,61,34,0,0,0
2024-04-06 10:45,90,65,25,0,0,0
2024-04-06 11:00,79,48,31,0,0,0
2024-04-06 11:15,80,54,26,0,0,0
2024-04-06 11:30,83,57,26,0,0,0
2024-04-06 11:45,101,61,40,0,0,0
2024-04-06 12:00,99,54,45,0,0,0
2024-04-06 12:15,97,65,32,0,0,0
2024-04-06 12:30,114,67,47,0,0,0
2024-04-06 12:45,113,67,46,0,0,0
2024-04-06 13:00,91,46,45,0,0,0
2024-04-06 13:15,93,42,51,0,0,0
2024-04-06 13:30,104,62,42,0,0,0
2024-04-06 13:45,105,66,39,0,0,0
2024-04-06 14:00,90,45,45,0,0,0
2024-04-06 14:15,93,51,42,0,0,0
2024-04-06 14:30,97,44,53,0,0,0
2024-04-06 14:45,103,51,52,0,0,0
2024-04-06 15:00,91,40,51,0,0,0
2024-04-06 15:15,63,29,34,0,0,0
2024-04-06 15:30,83,41,42,0,0,0
2024-04-06 15:45,100,59,41,0,0,0
2024-04-06 16:00,78,36,42,0,0,0
2024-04-06 16:15,97,47,50,0,0,0
2024-04-06 16:30,94,42,52,0,0,0
2024-04-06 16:45,64,37,27,0,0,0
2024-04-06 17:00,71,42,29,0,0,0
2024-04-06 17:15,74,33,41,0,0,0
2024-04-06 17:30,70,39,31,0,0,0
2024-04-06 17:45,87,44,43,0,0,0
2024-04-06 18:00,77,42,35,0,0,0
2024-04-06 18:15,65,32,33,0,0,0
2024-04-06 18:30,68,37,31,0,0,0
2024-04-06 18:45,60,31,29,0,0,0
2024-04-06 19:00,65,36,29,0,0,0
2024-04-06 19:15,65,34,31,0,0,0
2024-04-06 19:30,68,43,25,0,0,0
2024-04-06 19:45,63,37,26,0,0,0
2024-04-06 20:00,47,21,26,0,0,0
2024-04-06 20:15,40,18,22,0,0,0
2024-04-06 20:30,38,21,17,0,0,0
2024-04-06 20:45,38,12,26,0,0,0
2024-04-06 21:00,30,11,19,0,0,0
2024-04-06 21:15,45,17,28,0,0,0
2024-04-06 21:30,30,11,19,0,0,0
2024-04-06 21:45,32,14,18,0,0,0
2024-04-06 22:00,20,6,14,0,0,0
2024-04-06 22:15,35,10,25,0,0,0
2024-04-06 22:30,34,14,20,0,0,0
2024-04-06 22:45,28,8,20,0,0,0
2024-04-06 23:00,20,6,14,0,0,0
2024-04-06 23:15,29,11,18,0,0,0
2024-04-06 23:30,25,7,18,0,0,0
2024-04-06 23:45,24,12,12,0,0,0
2024-04-07 00:00,23,11,12,0,0,0
2024-04-07 00:15,25,17,8,0,0,0
2024-04-07 00:30,19,6,13,0,0,0
2024-04-07 00:45,15,4,11,0,0,0
2024-04-07 01:00,16,8,8,0,0,0
2024-04-07 01:15,17,7,10,0,0,0
2024-04-07 01:30,10,2,8,0,0,0
2024-04-07 01:45,9,1,8,0,0,0
2024-04-07 02:00,11,5,6,0,0,0
2024-04-07 02:15,8,4,4,0,0,0
2024-04-07 02:30,6,2,4,0,0,0
2024-04-07 02:45,6,2,4,0,0,0
2024-04-07 03:00,4,2,2,0,0,0
2024-04-07 03:15,7,3,4,0,0,0
2024-04-07 03:30,6,2,4,0,0,0
2024-04-07 03:45,3,1,2,0,0,0
2024-04-07 04:00,5,2,3,0,0,0
2024-04-07 04:15,4,3,1,0,0,0
2024-04-07 04:30,2,1,1,0,0,0
2024-04-07 04:45,2,2,0,0,0,0
2024-04-07 05:00,1,0,1,0,0,0
2024-04-07 05:15,1,1,0,0,0,0
2024-04-07 05:30,3,2,1,0,0,0
2024-04-07 05:45,1,0,1,0,0,0
2024-04-07 06:00,7,3,4,0,0,0
