Datetime,300038855 (Bismarckallee),353420516 (Bismarckallee Fahrräder IN),353420517 (Bismarckallee Fahrräder OUT),300038855-status,353420516-status,353420517-status
2024-03-03 08:00,9,7,2,0,0,0
2024-03-03 08:15,4,2,2,0,0,0
2024-03-03 08:30,16,3,13,0,0,0
2024-03-03 08:45,22,4,18,0,0,0
2024-03-03 09:00,9,4,5,0,0,0
2024-03-03 09:15,22,14,8,0,0,0
2024-03-03 09:30,27,16,11,0,0,0
2024-03-03 09:45,50,24,26,0,0,0
2024-03-03 10:00,24,18,6,0,0,0
2024-03-03 10:15,38,15,23,0,0,0
2024-03-03 10:30,32,20,12,0,0,0
2024-03-03 10:45,46,24,22,0,0,0
2024-03-03 11:00,47,23,24,0,0,0
2024-03-03 11:15,41,24,17,0,0,0
2024-03-03 11:30,33,20,13,0,0,0
2024-03-03 11:45,55,34,21,0,0,0
2024-03-03 12:00,67,35,32,0,0,0
2024-03-03 12:15,49,28,21,0,0,0
2024-03-03 12:30,68,40,28,0,0,0
2024-03-03 12:45,87,60,27,0,0,0
2024-03-03 13:00,54,32,22,0,0,0
2024-03-03 13:15,66,45,21,0,0,0
2024-03-03 13:30,92,56,36,0,0,0
2024-03-03 13:45,88,48,40,0,0,0
2024-03-03 14:00,82,50,32,0,0,0
2024-03-03 14:15,112,59,53,0,0,0
2024-03-03 14:30,100,63,37,0,0,0
2024-03-03 14:45,105,64,41,0,0,0
2024-03-03 15:00,80,40,40,0,0,0
2024-03-03 15:15,92,45,47,0,0,0
2024-03-03 15:30,108,69,39,0,0,0
2024-03-03 15:45,111,63,48,0,0,0
2024-03-03 16:00,105,63,42,0,0,0
2024-03-03 16:15,96,60,36,0,0,0
2024-03-03 16:30,90,63,27,0,0,0
2024-03-03 16:45,94,65,29,0,0,0
2024-03-03 17:00,85,45,40,0,0,0
2024-03-03 17:15,88,62,26,0,0,0
2024-03-03 17:30,103,55,48,0,0,0
2024-03-03 17:45,85,42,43,0,0,0
2024-03-03 18:00,82,53,29,0,0,0
2024-03-03 18:15,71,43,28,0,0,0
2024-03-03 18:30,77,53,24,0,0,0
2024-03-03 18:45,43,29,14,0,0,0
2024-03-03 19:00,44,32,12,0,0,0
2024-03-03 19:15,39,33,6,0,0,0
2024-03-03 19:30,37,27,10,0,0,0
2024-03-03 19:45,42,30,12,0,0,0
2024-03-03 20:00,33,24,9,0,0,0
2024-03-03 20:15,22,13,9,0,0,0
2024-03-03 20:30,35,23,12,0,0,0
2024-03-03 20:45,23,20,3,0,0,0
2024-03-03 21:00,23,19,4,0,0,0
2024-03-03 21:15,21,16,5,0,0,0
2024-03-03 21:30,17,12,5,0,0,0
2024-03-03 21:45,11,10,1,0,0,0
2024-03-03 22:00,22,18,4,0,0,0
2024-03-03 22:15,10,8,2,0,0,0
2024-03-03 22:30,28,23,5,0,0,0
2024-03-03 22:45,11,9,2,0,0,0
2024-03-03 23:00,11,6,5,0,0,0
2024-03-03 23:15,4,4,0,0,0,0
2024-03-03 23:30,9,7,2,0,0,0
2024-03-03 23:45,7,7,0,0,0,0
2024-03-04 00:00,4,4,0,0,0,0
2024-03-04 00:15,2,2,0,0,0,0
2024-03-04 00:30,1,1,0,0,0,0
2024-03-04 00:45,1,1,0,0,0,0
2024-03-04 01:00,1,1,0,0,0,0
2024-03-04 01:15,0,0,0,0,0,0
2024-03-04 01:30,0,0,0,0,0,0
2024-03-04 01:45,1,1,0,0,0,0
2024-03-04 02:00,0,0,0,0,0,0
2024-03-04 02:15,0,0,0,0,0,0
2024-03-04 02:30,0,0,0,0,0,0
2024-03-04 02:45,0,0,0,0,0,0
2024-03-04 03:00,1,1,0,0,0,0
2024-03-04 03:15,0,0,0,0,0,0
2024-03-04 03:30,0,0,0,0,0,0
2024-03-04 03:45,0,0,0,0,0,0
2024-03-04 04:00,0,0,0,0,0,0
2024-03-04 04:15,1,0,1,0,0,0
2024-03-04 04:30,0,0,0,0,0,0
2024-03-04 04:45,1,0,1,0,0,0
2024-03-04 05:00,2,1,1,0,0,0
2024-03-04 05:15,5,3,2,0,0,0
2024-03-04 05:30,3,0,3,0,0,0
2024-03-04 05:45,5,2,3,0,0,0
2024-03-04 06:00,7,4,3,0,0,0
2024-03-04 06:15,19,9,10,0,0,0
2024-03-04 06:30,34,19,15,0,0,0
2024-03-04 06:45,43,22,21,0,0,0
2024-03-04 07:00,56,33,23,0,0,0
2024-03-04 07:15,89,47,42,0,0,0
2024-03-04 07:30,163,57,106,0,0,0
2024-03-04 07:45,109,50,59,0,0,0
2024-03-04 08:00,97,41,56,0,0,0
2024-03-04 08:15,94,42,52,0,0,0
2024-03-04 08:30,75,36,39,0,0,0
2024-03-04 08:45,72,24,48,0,0,0
2024-03-04 09:00,62,24,38,0,0,0
2024-03-04 09:15,48,17,31,0,0,0
2024-03-04 09:30,61,30,31,0,0,0
2024-03-04 09:45,64,33,31,0,0,0
2024-03-04 10:00,40,18,22,0,0,0
2024-03-04 10:15,45,20,25,0,0,0
2024-03-04 10:30,47,24,23,0,0,0
2024-03-04 10:45,44,18,26,0,0,0
2024-03-04 11:00,54,32,22,0,0,0
2024-03-04 11:15,47,30,17,0,0,0
2024-03-04 11:30,53,35,18,0,0,0
2024-03-04 11:45,81,59,22,0,0,0
2024-03-04 12:00,100,73,27,0,0,0
2024-03-04 12:15,116,74,42,0,0,0
2024-03-04 12:30,126,84,42,0,0,0
2024-03-04 12:45,136,99,37,0,0,0
2024-03-04 13:00,146,110,36,0,0,0
2024-03-04 13:15,146,106,40,0,0,0
2024-03-04 13:30,123,69,54,0,0,0
2024-03-04 13:45,150,70,80,0,0,0
2024-03-04 14:00,117,71,46,0,0,0
2024-03-04 14:15,90,51,39,0,0,0
2024-03-04 14:30,99,52,47,0,0,0
2024-03-04 14:45,108,54,54,0,0,0
2024-03-04 15:00,65,42,23,0,0,0
2024-03-04 15:15,90,49,41,0,0,0
2024-03-04 15:30,85,59,26,0,0,0
2024-03-04 15:45,82,49,33,0,0,0
2024-03-04 16:00,106,66,40,0,0,0
2024-03-04 16:15,104,61,43,0,0,0
2024-03-04 16:30,127,78,49,0,0,0
2024-03-04 16:45,123,81,42,0,0,0
2024-03-04 17:00,116,80,36,0,0,0
2024-03-04 17:15,127,87,40,0,0,0
2024-03-04 17:30,109,69,40,0,0,0
2024-03-04 17:45,123,88,35,0,0,0
2024-03-04 18:00,114,87,27,0,0,0
2024-03-04 18:15,101,80,21,0,0,0
2024-03-04 18:30,99,62,37,0,0,0
2024-03-04 18:45,91,54,37,0,0,0
2024-03-04 19:00,75,53,22,0,0,0
2024-03-04 19:15,74,54,20,0,0,0
2024-03-04 19:30,58,45,13,0,0,0
2024-03-04 19:45,44,27,17,0,0,0
2024-03-04 20:00,49,33,16,0,0,0
2024-03-04 20:15,45,28,17,0,0,0
2024-03-04 20:30,38,27,11,0,0,0
2024-03-04 20:45,34,28,6,0,0,0
2024-03-04 21:00,24,21,3,0,0,0
2024-03-04 21:15,35,29,6,0,0,0
2024-03-04 21:30,23,21,2,0,0,0
2024-03-04 21:45,19,15,4,0,0,0
2024-03-04 22:00,26,22,4,0,0,0
2024-03-04 22:15,27,22,5,0,0,0
2024-03-04 22:30,15,15,0,0,0,0
2024-03-04 22:45,18,15,3,0,0,0
2024-03-04 23:00,18,16,2,0,0,0
2024-03-04 23:15,9,5,4,0,0,0
2024-03-04 23:30,11,7,4,0,0,0
2024-03-04 23:45,6,5,1,0,0,0
2024-03-05 00:00,4,4,0,0,0,0
2024-03-05 00:15,6,5,1,0,0,0
2024-03-05 00:30,5,4,1,0,0,0
2024-03-05 00:45,2,2,0,0,0,0
2024-03-05 01:00,4,4,0,0,0,0
2024-03-05 01:15,0,0,0,0,0,0
2024-03-05 01:30,2,1,1,0,0,0
2024-03-05 01:45,0,0,0,0,0,0
2024-03-05 02:00,1,1,0,0,0,0
2024-03-05 02:15,1,1,0,0,0,0
2024-03-05 02:30,0,0,0,0,0,0
2024-03-05 02:45,2,2,0,0,0,0
2024-03-05 03:00,0,0,0,0,0,0
2024-03-05 03:15,0,0,0,0,0,0
2024-03-05 03:30,0,0,0,0,0,0
2024-03-05 03:45,1,0,1,0,0,0
2024-03-05 04:00,0,0,0,0,0,0
2024-03-05 04:15,1,0,1,0,0,0
2024-03-05 04:30,1,0,1,0,0,0
2024-03-05 04:45,0,0,0,0,0,0
2024-03-05 05:00,0,0,0,0,0,0
2024-03-05 05:15,5,3,2,0,0,0
2024-03-05 05:30,5,1,4,0,0,0
2024-03-05 05:45,9,5,4,0,0,0
2024-03-05 06:00,11,6,5,0,0,0
2024-03-05 06:15,21,11,10,0,0,0
2024-03-05 06:30,41,17,24,0,0,0
2024-03-05 06:45,29,10,19,0,0,0
2024-03-05 07:00,56,30,26,0,0,0
2024-03-05 07:15,109,51,58,0,0,0
2024-03-05 07:30,159,57,102,0,0,0
2024-03-05 07:45,130,54,76,0,0,0
2024-03-05 08:00,93,42,51,0,0,0
2024-03-05 08:15,85,35,50,0,0,0
2024-03-05 08:30,101,43,58,0,0,0
2024-03-05 08:45,83,29,54,0,0,0
2024-03-05 09:00,54,15,39,0,0,0
2024-03-05 09:15,46,21,25,0,0,0
2024-03-05 09:30,84,34,50,0,0,0
2024-03-05 09:45,59,21,38,0,0,0
2024-03-05 10:00,43,21,22,0,0,0
2024-03-05 10:15,47,26,21,0,0,0
2024-03-05 10:30,40,19,21,0,0,0
2024-03-05 10:45,48,29,19,0,0,0
2024-03-05 11:00,62,38,24,0,0,0
2024-03-05 11:15,70,43,27,0,0,0
2024-03-05 11:30,79,60,19,0,0,0
2024-03-05 11:45,73,51,22,0,0,0
2024-03-05 12:00,113,92,21,0,0,0
2024-03-05 12:15,96,66,30,0,0,0
2024-03-05 12:30,122,74,48,0,0,0
2024-03-05 12:45,135,92,43,0,0,0
2024-03-05 13:00,195,138,57,0,0,0
2024-03-05 13:15,165,110,55,0,0,0
2024-03-05 13:30,117,64,53,0,0,0
2024-03-05 13:45,159,68,91,0,0,0
2024-03-05 14:00,138,80,58,0,0,0
2024-03-05 14:15,111,68,43,0,0,0
2024-03-05 14:30,99,48,51,0,0,0
2024-03-05 14:45,116,54,62,0,0,0
2024-03-05 15:00,89,51,38,0,0,0
2024-03-05 15:15,83,47,36,0,0,0
2024-03-05 15:30,86,57,29,0,0,0
2024-03-05 15:45,93,52,41,0,0,0
2024-03-05 16:00,108,71,37,0,0,0
2024-03-05 16:15,120,88,32,0,0,0
2024-03-05 16:30,97,67,30,0,0,0
2024-03-05 16:45,106,64,42,0,0,0
2024-03-05 17:00,138,92,46,0,0,0
2024-03-05 17:15,120,87,33,0,0,0
2024-03-05 17:30,109,77,32,0,0,0
2024-03-05 17:45,105,76,29,0,0,0
2024-03-05 18:00,107,73,34,0,0,0
2024-03-05 18:15,101,83,18,0,0,0
2024-03-05 18:30,110,70,40,0,0,0
2024-03-05 18:45,81,52,29,0,0,0
2024-03-05 19:00,74,52,22,0,0,0
2024-03-05 19:15,59,42,17,0,0,0
2024-03-05 19:30,47,35,12,0,0,0
2024-03-05 19:45,69,46,23,0,0,0
2024-03-05 20:00,52,46,6,0,0,0
2024-03-05 20:15,39,29,10,0,0,0
2024-03-05 20:30,33,20,13,0,0,0
2024-03-05 20:45,32,26,6,0,0,0
2024-03-05 21:00,25,22,3,0,0,0
2024-03-05 21:15,30,21,9,0,0,0
2024-03-05 21:30,28,25,3,0,0,0
2024-03-05 21:45,34,29,5,0,0,0
2024-03-05 22:00,41,33,8,0,0,0
2024-03-05 22:15,39,36,3,0,0,0
2024-03-05 22:30,23,18,5,0,0,0
2024-03-05 22:45,18,16,2,0,0,0
2024-03-05 23:00,12,10,2,0,0,0
2024-03-05 23:15,17,13,4,0,0,0
2024-03-05 23:30,10,8,2,0,0,0
2024-03-05 23:45,20,15,5,0,0,0
2024-03-06 00:00,6,6,0,0,0,0
2024-03-06 00:15,6,5,1,0,0,0
2024-03-06 00:30,2,2,0,0,0,0
2024-03-06 00:45,3,3,0,0,0,0
2024-03-06 01:00,3,3,0,0,0,0
2024-03-06 01:15,2,2,0,0,0,0
2024-03-06 01:30,0,0,0,0,0,0
2024-03-06 01:45,1,1,0,0,0,0
2024-03-06 02:00,3,2,1,0,0,0
2024-03-06 02:15,0,0,0,0,0,0
2024-03-06 02:30,1,1,0,0,0,0
2024-03-06 02:45,1,1,0,0,0,0
2024-03-06 03:00,0,0,0,0,0,0
2024-03-06 03:15,0,0,0,0,0,0
2024-03-06 03:30,0,0,0,0,0,0
2024-03-06 03:45,0,0,0,0,0,0
2024-03-06 04:00,0,0,0,0,0,0
2024-03-06 04:15,1,0,1,0,0,0
2024-03-06 04:30,0,0,0,0,0,0
2024-03-06 04:45,0,0,0,0,0,0
2024-03-06 05:00,2,1,1,0,0,0
2024-03-06 05:15,3,3,0,0,0,0
2024-03-06 05:30,8,4,4,0,0,0
2024-03-06 05:45,11,4,7,0,0,0
2024-03-06 06:00,8,6,2,0,0,0
2024-03-06 06:15,27,13,14,0,0,0
2024-03-06 06:30,35,19,16,0,0,0
2024-03-06 06:45,40,16,24,0,0,0
2024-03-06 07:00,53,27,26,0,0,0
2024-03-06 07:15,106,53,53,0,0,0
2024-03-06 07:30,175,69,106,0,0,0
2024-03-06 07:45,133,62,71,0,0,0
2024-03-06 08:00,111,58,53,0,0,0
2024-03-06 08:15,92,45,47,0,0,0
2024-03-06 08:30,90,44,46,0,0,0
2024-03-06 08:45,87,27,60,0,0,0
2024-03-06 09:00,81,25,56,0,0,0
2024-03-06 09:15,53,19,34,0,0,0
2024-03-06 09:30,55,24,31,0,0,0
2024-03-06 09:45,69,26,43,0,0,0
2024-03-06 10:00,61,26,35,0,0,0
2024-03-06 10:15,51,24,27,0,0,0
2024-03-06 10:30,50,27,23,0,0,0
2024-03-06 10:45,59,32,27,0,0,0
2024-03-06 11:00,57,24,33,0,0,0
2024-03-06 11:15,69,40,29,0,0,0
2024-03-06 11:30,89,56,33,0,0,0
2024-03-06 11:45,92,62,30,0,0,0
2024-03-06 12:00,111,76,35,0,0,0
2024-03-06 12:15,124,84,40,0,0,0
2024-03-06 12:30,153,109,44,0,0,0
2024-03-06 12:45,213,144,69,0,0,0
2024-03-06 13:00,179,132,47,0,0,0
2024-03-06 13:15,142,90,52,0,0,0
2024-03-06 13:30,165,92,73,0,0,0
2024-03-06 13:45,182,98,84,0,0,0
2024-03-06 14:00,158,100,58,0,0,0
2024-03-06 14:15,120,66,54,0,0,0
2024-03-06 14:30,110,65,45,0,0,0
2024-03-06 14:45,94,53,41,0,0,0
2024-03-06 15:00,106,67,39,0,0,0
2024-03-06 15:15,91,53,38,0,0,0
2024-03-06 15:30,103,69,34,0,0,0
2024-03-06 15:45,112,74,38,0,0,0
2024-03-06 16:00,118,75,43,0,0,0
2024-03-06 16:15,139,77,62,0,0,0
2024-03-06 16:30,106,69,37,0,0,0
2024-03-06 16:45,101,66,35,0,0,0
2024-03-06 17:00,121,76,45,0,0,0
2024-03-06 17:15,131,90,41,0,0,0
2024-03-06 17:30,134,80,54,0,0,0
2024-03-06 17:45,135,87,48,0,0,0
2024-03-06 18:00,133,98,35,0,0,0
2024-03-06 18:15,108,74,34,0,0,0
2024-03-06 18:30,96,73,23,0,0,0
2024-03-06 18:45,103,62,41,0,0,0
2024-03-06 19:00,91,54,37,0,0,0
2024-03-06 19:15,74,47,27,0,0,0
2024-03-06 19:30,88,52,36,0,0,0
2024-03-06 19:45,73,45,28,0,0,0
2024-03-06 20:00,53,36,17,0,0,0
2024-03-06 20:15,49,35,14,0,0,0
2024-03-06 20:30,44,33,11,0,0,0
2024-03-06 20:45,44,27,17,0,0,0
2024-03-06 21:00,38,30,8,0,0,0
2024-03-06 21:15,31,25,6,0,0,0
2024-03-06 21:30,38,29,9,0,0,0
2024-03-06 21:45,44,40,4,0,0,0
2024-03-06 22:00,30,23,7,0,0,0
2024-03-06 22:15,45,38,7,0,0,0
2024-03-06 22:30,34,29,5,0,0,0
2024-03-06 22:45,38,36,2,0,0,0
2024-03-06 23:00,16,13,3,0,0,0
2024-03-06 23:15,8,6,2,0,0,0
2024-03-06 23:30,16,13,3,0,0,0
2024-03-06 23:45,11,8,3,0,0,0
2024-03-07 00:00,6,5,1,0,0,0
2024-03-07 00:15,16,10,6,0,0,0
2024-03-07 00:30,7,7,0,0,0,0
2024-03-07 00:45,3,3,0,0,0,0
2024-03-07 01:00,7,5,2,0,0,0
2024-03-07 01:15,1,1,0,0,0,0
2024-03-07 01:30,5,4,1,0,0,0
2024-03-07 01:45,4,4,0,0,0,0
2024-03-07 02:00,3,3,0,0,0,0
2024-03-07 02:15,3,3,0,0,0,0
2024-03-07 02:30,1,1,0,0,0,0
2024-03-07 02:45,1,1,0,0,0,0
2024-03-07 03:00,2,2,0,0,0,0
2024-03-07 03:15,5,5,0,0,0,0
2024-03-07 03:30,4,4,0,0,0,0
2024-03-07 03:45,7,6,1,0,0,0
2024-03-07 04:00,2,2,0,0,0,0
2024-03-07 04:15,3,2,1,0,0,0
2024-03-07 04:30,0,0,0,0,0,0
2024-03-07 04:45,2,2,0,0,0,0
2024-03-07 05:00,4,1,3,0,0,0
2024-03-07 05:15,7,7,0,0,0,0
2024-03-07 05:30,5,1,4,0,0,0
2024-03-07 05:45,11,7,4,0,0,0
2024-03-07 06:00,8,5,3,0,0,0
