Datetime,300038855 (Bismarckallee),353420516 (Bismarckallee Fahrräder OUT),353420517 (Bismarckallee Fahrräder IN),300038855-status,353420516-status,353420517-status
2024-10-03 02:30,12,10,2,0,0,0
2024-10-03 02:45,20,20,0,0,0,0
2024-10-03 03:00,10,10,0,0,0,0
2024-10-03 03:15,16,15,1,0,0,0
2024-10-03 03:30,19,19,0,0,0,0
2024-10-03 03:45,8,8,0,0,0,0
2024-10-03 04:00,12,12,0,0,0,0
2024-10-03 04:15,5,5,0,0,0,0
2024-10-03 04:30,6,5,1,0,0,0
2024-10-03 04:45,4,2,2,0,0,0
2024-10-03 05:00,4,4,0,0,0,0
2024-10-03 05:15,2,2,0,0,0,0
2024-10-03 05:30,11,7,4,0,0,0
2024-10-03 05:45,5,1,4,0,0,0
2024-10-03 06:00,4,3,1,0,0,0
2024-10-03 06:15,6,2,4,0,0,0
2024-10-03 06:30,6,5,1,0,0,0
2024-10-03 06:45,14,11,3,0,0,0
2024-10-03 07:00,12,4,8,0,0,0
2024-10-03 07:15,40,7,33,0,0,0
2024-10-03 07:30,25,5,20,0,0,0
2024-10-03 07:45,20,5,15,0,0,0
2024-10-03 08:00,30,11,19,0,0,0
2024-10-03 08:15,47,12,35,0,0,0
2024-10-03 08:30,22,8,14,0,0,0
2024-10-03 08:45,22,15,7,0,0,0
2024-10-03 09:00,22,9,13,0,0,0
2024-10-03 09:15,24,8,16,0,0,0
2024-10-03 09:30,22,9,13,0,0,0
2024-10-03 09:45,46,20,26,0,0,0
2024-10-03 10:00,32,13,19,0,0,0
2024-10-03 10:15,30,14,16,0,0,0
2024-10-03 10:30,45,22,23,0,0,0
2024-10-03 10:45,46,25,21,0,0,0
2024-10-03 11:00,69,44,25,0,0,0
2024-10-03 11:15,67,42,25,0,0,0
2024-10-03 11:30,53,37,16,0,0,0
2024-10-03 11:45,73,40,33,0,0,0
2024-10-03 12:00,83,52,31,0,0,0
2024-10-03 12:15,60,38,22,0,0,0
2024-10-03 12:30,92,61,31,0,0,0
2024-10-03 12:45,77,55,22,0,0,0
2024-10-03 13:00,132,92,40,0,0,0
2024-10-03 13:15,100,69,31,0,0,0
2024-10-03 13:30,80,50,30,0,0,0
2024-10-03 13:45,99,62,37,0,0,0
2024-10-03 14:00,82,42,40,0,0,0
2024-10-03 14:15,79,54,25,0,0,0
2024-10-03 14:30,94,62,32,0,0,0
2024-10-03 14:45,140,95,45,0,0,0
2024-10-03 15:00,101,69,32,0,0,0
2024-10-03 15:15,64,32,32,0,0,0
2024-10-03 15:30,71,40,31,0,0,0
2024-10-03 15:45,99,65,34,0,0,0
2024-10-03 16:00,83,49,34,0,0,0
2024-10-03 16:15,83,31,52,0,0,0
2024-10-03 16:30,62,30,32,0,0,0
2024-10-03 16:45,75,37,38,0,0,0
2024-10-03 17:00,76,31,45,0,0,0
2024-10-03 17:15,59,24,35,0,0,0
2024-10-03 17:30,115,81,34,0,0,0
2024-10-03 17:45,114,85,29,0,0,0
2024-10-03 18:00,127,93,34,0,0,0
2024-10-03 18:15,64,43,21,0,0,0
2024-10-03 18:30,63,41,22,0,0,0
2024-10-03 18:45,75,56,19,0,0,0
2024-10-03 19:00,71,46,25,0,0,0
2024-10-03 19:15,62,35,27,0,0,0
2024-10-03 19:30,45,27,18,0,0,0
2024-10-03 19:45,54,21,33,0,0,0
2024-10-03 20:00,38,15,23,0,0,0
2024-10-03 20:15,26,10,16,0,0,0
2024-10-03 20:30,24,14,10,0,0,0
2024-10-03 20:45,32,17,15,0,0,0
2024-10-03 21:00,26,19,7,0,0,0
2024-10-03 21:15,30,23,7,0,0,0
2024-10-03 21:30,19,11,8,0,0,0
2024-10-03 21:45,26,19,7,0,0,0
2024-10-03 22:00,28,20,8,0,0,0
2024-10-03 22:15,19,16,3,0,0,0
2024-10-03 22:30,32,21,11,0,0,0
2024-10-03 22:45,15,13,2,0,0,0
2024-10-03 23:00,24,19,5,0,0,0
2024-10-03 23:15,22,20,2,0,0,0
2024-10-03 23:30,14,11,3,0,0,0
2024-10-03 23:45,12,10,2,0,0,0
2024-10-04 00:00,9,9,0,0,0,0
2024-10-04 00:15,11,10,1,0,0,0
2024-10-04 00:30,5,4,1,0,0,0
2024-10-04 00:45,13,12,1,0,0,0
2024-10-04 01:00,14,10,4,0,0,0
2024-10-04 01:15,7,6,1,0,0,0
2024-10-04 01:30,9,9,0,0,0,0
2024-10-04 01:45,9,7,2,0,0,0
2024-10-04 02:00,8,8,0,0,0,0
2024-10-04 02:15,13,11,2,0,0,0
2024-10-04 02:30,3,3,0,0,0,0
2024-10-04 02:45,10,10,0,0,0,0
2024-10-04 03:00,6,5,1,0,0,0
2024-10-04 03:15,3,3,0,0,0,0
2024-10-04 03:30,4,4,0,0,0,0
2024-10-04 03:45,7,7,0,0,0,0
2024-10-04 04:00,1,1,0,0,0,0
2024-10-04 04:15,2,2,0,0,0,0
2024-10-04 04:30,2,1,1,0,0,0
2024-10-04 04:45,1,1,0,0,0,0
2024-10-04 05:00,4,3,1,0,0,0
2024-10-04 05:15,3,1,2,0,0,0
2024-10-04 05:30,8,6,2,0,0,0
2024-10-04 05:45,6,2,4,0,0,0
2024-10-04 06:00,11,6,5,0,0,0
2024-10-04 06:15,13,7,6,0,0,0
2024-10-04 06:30,16,9,7,0,0,0
2024-10-04 06:45,19,10,9,0,0,0
2024-10-04 07:00,40,18,22,0,0,0
2024-10-04 07:15,76,44,32,0,0,0
2024-10-04 07:30,142,55,87,0,0,0
2024-10-04 07:45,67,35,32,0,0,0
2024-10-04 08:00,54,25,29,0,0,0
2024-10-04 08:15,50,15,35,0,0,0
2024-10-04 08:30,60,25,35,0,0,0
2024-10-04 08:45,63,30,33,0,0,0
2024-10-04 09:00,83,53,30,0,0,0
2024-10-04 09:15,132,98,34,0,0,0
2024-10-04 09:30,134,77,57,0,0,0
2024-10-04 09:45,104,61,43,0,0,0
2024-10-04 10:00,96,58,38,0,0,0
2024-10-04 10:15,89,56,33,0,0,0
2024-10-04 10:30,78,37,41,0,0,0
2024-10-04 10:45,94,40,54,0,0,0
2024-10-04 11:00,88,38,50,0,0,0
2024-10-04 11:15,96,43,53,0,0,0
2024-10-04 11:30,118,66,52,0,0,0
2024-10-04 11:45,125,78,47,0,0,0
2024-10-04 12:00,202,96,106,0,0,0
2024-10-04 12:15,139,86,53,0,0,0
2024-10-04 12:30,166,103,63,0,0,0
2024-10-04 12:45,184,102,82,0,0,0
2024-10-04 13:00,251,187,64,0,0,0
2024-10-04 13:15,188,121,67,0,0,0
2024-10-04 13:30,153,94,59,0,0,0
2024-10-04 13:45,259,130,129,0,0,0
2024-10-04 14:00,176,110,66,0,0,0
2024-10-04 14:15,148,99,49,0,0,0
2024-10-04 14:30,138,79,59,0,0,0
2024-10-04 14:45,127,67,60,0,0,0
2024-10-04 15:00,133,86,47,0,0,0
2024-10-04 15:15,129,76,53,0,0,0
2024-10-04 15:30,134,79,55,0,0,0
2024-10-04 15:45,115,71,44,0,0,0
2024-10-04 16:00,98,54,44,0,0,0
2024-10-04 16:15,117,76,41,0,0,0
2024-10-04 16:30,109,57,52,0,0,0
2024-10-04 16:45,105,56,49,0,0,0
2024-10-04 17:00,110,59,51,0,0,0
2024-10-04 17:15,117,75,42,0,0,0
2024-10-04 17:30,111,68,43,0,0,0
2024-10-04 17:45,132,72,60,0,0,0
2024-10-04 18:00,116,77,39,0,0,0
2024-10-04 18:15,98,61,37,0,0,0
2024-10-04 18:30,103,52,51,0,0,0
2024-10-04 18:45,102,54,48,0,0,0
2024-10-04 19:00,91,59,32,0,0,0
2024-10-04 19:15,93,49,44,0,0,0
2024-10-04 19:30,68,24,44,0,0,0
2024-10-04 19:45,65,34,31,0,0,0
2024-10-04 20:00,57,29,28,0,0,0
2024-10-04 20:15,56,33,23,0,0,0
2024-10-04 20:30,57,35,22,0,0,0
2024-10-04 20:45,22,11,11,0,0,0
2024-10-04 21:00,32,17,15,0,0,0
2024-10-04 21:15,32,23,9,0,0,0
2024-10-04 21:30,29,16,13,0,0,0
2024-10-04 21:45,27,20,7,0,0,0
2024-10-04 22:00,24,17,7,0,0,0
2024-10-04 22:15,37,25,12,0,0,0
2024-10-04 22:30,40,32,8,0,0,0
2024-10-04 22:45,34,23,11,0,0,0
2024-10-04 23:00,29,24,5,0,0,0
2024-10-04 23:15,19,13,6,0,0,0
2024-10-04 23:30,21,18,3,0,0,0
2024-10-04 23:45,25,19,6,0,0,0
2024-10-05 00:00,14,13,1,0,0,0
2024-10-05 00:15,13,12,1,0,0,0
2024-10-05 00:30,19,18,1,0,0,0
2024-10-05 00:45,20,17,3,0,0,0
2024-10-05 01:00,23,20,3,0,0,0
2024-10-05 01:15,13,11,2,0,0,0
2024-10-05 01:30,14,12,2,0,0,0
2024-10-05 01:45,9,8,1,0,0,0
2024-10-05 02:00,9,6,3,0,0,0
2024-10-05 02:15,14,11,3,0,0,0
2024-10-05 02:30,16,16,0,0,0,0
2024-10-05 02:45,1,1,0,0,0,0
2024-10-05 03:00,8,8,0,0,0,0
2024-10-05 03:15,12,11,1,0,0,0
2024-10-05 03:30,10,9,1,0,0,0
2024-10-05 03:45,12,12,0,0,0,0
2024-10-05 04:00,6,5,1,0,0,0
2024-10-05 04:15,8,8,0,0,0,0
2024-10-05 04:30,3,3,0,0,0,0
2024-10-05 04:45,7,7,0,0,0,0
2024-10-05 05:00,3,3,0,0,0,0
2024-10-05 05:15,3,2,1,0,0,0
2024-10-05 05:30,7,6,1,0,0,0
2024-10-05 05:45,4,3,1,0,0,0
2024-10-05 06:00,3,2,1,0,0,0
2024-10-05 06:15,5,4,1,0,0,0
2024-10-05 06:30,1,0,1,0,0,0
2024-10-05 06:45,8,4,4,0,0,0
2024-10-05 07:00,5,1,4,0,0,0
2024-10-05 07:15,12,7,5,0,0,0
2024-10-05 07:30,9,5,4,0,0,0
2024-10-05 07:45,6,2,4,0,0,0
2024-10-05 08:00,11,6,5,0,0,0
2024-10-05 08:15,17,3,14,0,0,0
2024-10-05 08:30,23,13,10,0,0,0
2024-10-05 08:45,28,9,19,0,0,0
2024-10-05 09:00,29,6,23,0,0,0
2024-10-05 09:15,34,11,23,0,0,0
2024-10-05 09:30,39,13,26,0,0,0
2024-10-05 09:45,69,28,41,0,0,0
2024-10-05 10:00,56,26,30,0,0,0
2024-10-05 10:15,53,13,40,0,0,0
2024-10-05 10:30,80,26,54,0,0,0
2024-10-05 10:45,61,27,34,0,0,0
2024-10-05 11:00,81,29,52,0,0,0
2024-10-05 11:15,80,35,45,0,0,0
2024-10-05 11:30,78,36,42,0,0,0
2024-10-05 11:45,98,42,56,0,0,0
2024-10-05 12:00,131,61,70,0,0,0
2024-10-05 12:15,116,55,61,0,0,0
2024-10-05 12:30,103,46,57,0,0,0
2024-10-05 12:45,120,53,67,0,0,0
2024-10-05 13:00,101,47,54,0,0,0
2024-10-05 13:15,103,60,43,0,0,0
2024-10-05 13:30,114,70,44,0,0,0
2024-10-05 13:45,108,72,36,0,0,0
2024-10-05 14:00,100,70,30,0,0,0
2024-10-05 14:15,115,70,45,0,0,0
2024-10-05 14:30,133,82,51,0,0,0
2024-10-05 14:45,87,63,24,0,0,0
2024-10-05 15:00,95,57,38,0,0,0
2024-10-05 15:15,102,71,31,0,0,0
2024-10-05 15:30,84,49,35,0,0,0
2024-10-05 15:45,85,53,32,0,0,0
2024-10-05 16:00,91,58,33,0,0,0
2024-10-05 16:15,93,63,30,0,0,0
2024-10-05 16:30,65,43,22,0,0,0
2024-10-05 16:45,75,54,21,0,0,0
2024-10-05 17:00,85,54,31,0,0,0
2024-10-05 17:15,73,37,36,0,0,0
2024-10-05 17:30,77,50,27,0,0,0
2024-10-05 17:45,86,53,33,0,0,0
2024-10-05 18:00,100,71,29,0,0,0
2024-10-05 18:15,64,40,24,0,0,0
2024-10-05 18:30,53,30,23,0,0,0
2024-10-05 18:45,54,32,22,0,0,0
2024-10-05 19:00,61,39,22,0,0,0
2024-10-05 19:15,61,41,20,0,0,0
2024-10-05 19:30,44,26,18,0,0,0
2024-10-05 19:45,39,28,11,0,0,0
2024-10-05 20:00,33,19,14,0,0,0
2024-10-05 20:15,37,21,16,0,0,0
2024-10-05 20:30,29,24,5,0,0,0
2024-10-05 20:45,19,16,3,0,0,0
2024-10-05 21:00,29,17,12,0,0,0
2024-10-05 21:15,25,16,9,0,0,0
2024-10-05 21:30,33,25,8,0,0,0
2024-10-05 21:45,18,16,2,0,0,0
2024-10-05 22:00,19,17,2,0,0,0
2024-10-05 22:15,17,13,4,0,0,0
2024-10-05 22:30,18,16,2,0,0,0
2024-10-05 22:45,29,27,2,0,0,0
2024-10-05 23:00,19,15,4,0,0,0
2024-10-05 23:15,28,20,8,0,0,0
2024-10-05 23:30,17,11,6,0,0,0
2024-10-05 23:45,21,18,3,0,0,0
2024-10-06 00:00,22,17,5,0,0,0
2024-10-06 00:15,31,27,4,0,0,0
2024-10-06 00:30,21,15,6,0,0,0
2024-10-06 00:45,22,18,4,0,0,0
2024-10-06 01:00,14,9,5,0,0,0
2024-10-06 01:15,8,6,2,0,0,0
2024-10-06 01:30,16,14,2,0,0,0
2024-10-06 01:45,10,9,1,0,0,0
2024-10-06 02:00,5,3,2,0,0,0
2024-10-06 02:15,10,8,2,0,0,0
2024-10-06 02:30,9,7,2,0,0,0
2024-10-06 02:45,11,11,0,0,0,0
2024-10-06 03:00,6,6,0,0,0,0
2024-10-06 03:15,13,11,2,0,0,0
2024-10-06 03:30,2,1,1,0,0,0
2024-10-06 03:45,7,5,2,0,0,0
2024-10-06 04:00,3,2,1,0,0,0
2024-10-06 04:15,5,5,0,0,0,0
2024-10-06 04:30,6,5,1,0,0,0
2024-10-06 04:45,1,1,0,0,0,0
2024-10-06 05:00,2,1,1,0,0,0
2024-10-06 05:15,2,1,1,0,0,0
2024-10-06 05:30,5,4,1,0,0,0
2024-10-06 05:45,4,2,2,0,0,0
2024-10-06 06:00,3,3,0,0,0,0
2024-10-06 06:15,6,6,0,0,0,0
2024-10-06 06:30,2,2,0,0,0,0
2024-10-06 06:45,2,1,1,0,0,0
2024-10-06 07:00,0,0,0,0,0,0
2024-10-06 07:15,4,2,2,0,0,0
2024-10-06 07:30,8,4,4,0,0,0
2024-10-06 07:45,9,3,6,0,0,0
2024-10-06 08:00,6,3,3,0,0,0
2024-10-06 08:15,3,2,1,0,0,0
2024-10-06 08:30,5,3,2,0,0,0
2024-10-06 08:45,10,5,5,0,0,0
2024-10-06 09:00,16,9,7,0,0,0
2024-10-06 09:15,16,6,10,0,0,0
2024-10-06 09:30,19,9,10,0,0,0
2024-10-06 09:45,38,17,21,0,0,0
2024-10-06 10:00,21,11,10,0,0,0
2024-10-06 10:15,22,9,13,0,0,0
2024-10-06 10:30,18,11,7,0,0,0
2024-10-06 10:45,31,19,12,0,0,0
2024-10-06 11:00,28,13,15,0,0,0
2024-10-06 11:15,40,26,14,0,0,0
2024-10-06 11:30,29,16,13,0,0,0
2024-10-06 11:45,56,35,21,0,0,0
2024-10-06 12:00,41,21,20,0,0,0
2024-10-06 12:15,60,38,22,0,0,0
2024-10-06 12:30,40,26,14,0,0,0
2024-10-06 12:45,50,27,23,0,0,0
2024-10-06 13:00,67,38,29,0,0,0
2024-10-06 13:15,68,48,20,0,0,0
2024-10-06 13:30,59,27,32,0,0,0
2024-10-06 13:45,61,35,26,0,0,0
2024-10-06 14:00,63,37,26,0,0,0
2024-10-06 14:15,78,46,32,0,0,0
2024-10-06 14:30,82,52,30,0,0,0
2024-10-06 14:45,87,56,31,0,0,0
2024-10-06 15:00,79,46,33,0,0,0
2024-10-06 15:15,76,50,26,0,0,0
2024-10-06 15:30,76,46,30,0,0,0
2024-10-06 15:45,72,41,31,0,0,0
2024-10-06 16:00,65,41,24,0,0,0
2024-10-06 16:15,98,67,31,0,0,0
2024-10-06 16:30,64,46,18,0,0,0
2024-10-06 16:45,60,39,21,0,0,0
2024-10-06 17:00,79,48,31,0,0,0
2024-10-06 17:15,75,46,29,0,0,0
2024-10-06 17:30,58,26,32,0,0,0
2024-10-06 17:45,65,38,27,0,0,0
2024-10-06 18:00,65,37,28,0,0,0
2024-10-06 18:15,76,45,31,0,0,0
2024-10-06 18:30,46,31,15,0,0,0
2024-10-06 18:45,51,28,23,0,0,0
2024-10-06 19:00,48,32,16,0,0,0
2024-10-06 19:15,43,24,19,0,0,0
2024-10-06 19:30,54,37,17,0,0,0
2024-10-06 19:45,37,22,15,0,0,0
2024-10-06 20:00,39,28,11,0,0,0
2024-10-06 20:15,30,24,6,0,0,0
2024-10-06 20:30,29,21,8,0,0,0
2024-10-06 20:45,27,18,9,0,0,0
2024-10-06 21:00,23,18,5,0,0,0
2024-10-06 21:15,31,20,11,0,0,0
2024-10-06 21:30,20,16,4,0,0,0
2024-10-06 21:45,26,21,5,0,0,0
2024-10-06 22:00,19,16,3,0,0,0
2024-10-06 22:15,11,8,3,0,0,0
2024-10-06 22:30,12,11,1,0,0,0
2024-10-06 22:45,8,7,1,0,0,0
2024-10-06 23:00,7,6,1,0,0,0
2024-10-06 23:15,12,6,6,0,0,0
2024-10-06 23:30,7,7,0,0,0,0
2024-10-06 23:45,5,3,2,0,0,0
2024-10-07 00:00,6,4,2,0,0,0
2024-10-07 00:15,1,1,0,0,0,0
2024-10-07 00:30,3,0,3,0,0,0
2024-10-07 00:45,2,2,0,0,0,0
2024-10-07 01:00,0,0,0,0,0,0
2024-10-07 01:15,2,2,0,0,0,0
2024-10-07 01:30,1,1,0,0,0,0
2024-10-07 01:45,1,0,1,0,0,0
2024-10-07 02:00,0,0,0,0,0,0
2024-10-07 02:15,1,0,1,0,0,0
2024-10-07 02:30,0,0,0,0,0,0
2024-10-07 02:45,0,0,0,0,0,0
2024-10-07 03:00,0,0,0,0,0,0
2024-10-07 03:15,0,0,0,0,0,0
2024-10-07 03:30,0,0,0,0,0,0
2024-10-07 03:45,0,0,0,0,0,0
2024-10-07 04:00,1,0,1,0,0,0
2024-10-07 04:15,0,0,0,0,0,0
2024-10-07 04:30,0,0,0,0,0,0
2024-10-07 04:45,0,0,0,0,0,0
2024-10-07 05:00,2,0,2,0,0,0
2024-10-07 05:15,2,1,1,0,0,0
2024-10-07 05:30,9,5,4,0,0,0
2024-10-07 05:45,10,5,5,0,0,0
2024-10-07 06:00,5,2,3,0,0,0
