Datetime,300037405 (Promenade (westl. Hals)),353409612 (Promenade (westl. Hals) Fahrräder IN),353409613 (Promenade (westl. Hals) Fahrräder OUT),353426710 (Promenade (westl. Hals) [Bike IN]),353426712 (Promenade (westl. Hals) [Bike IN]),353426713 (Promenade (westl. Hals) [Bike OUT]),353426715 (Promenade (westl. Hals) [Bike OUT]),300037405-status,353409612-status,353409613-status,353426710-status,353426712-status,353426713-status,353426715-status
2024-11-01 00:00,64,32,32,,,,,0,0,0,,,,
2024-11-01 00:15,92,45,47,,,,,0,0,0,,,,
2024-11-01 00:30,88,48,40,,,,,0,0,0,,,,
2024-11-01 00:45,83,46,37,,,,,0,0,0,,,,
2024-11-01 01:00,65,20,45,,,,,0,0,0,,,,
2024-11-01 01:15,79,38,41,,,,,0,0,0,,,,
2024-11-01 01:30,74,36,38,,,,,0,0,0,,,,
2024-11-01 01:45,72,33,39,,,,,0,0,0,,,,
2024-11-01 02:00,53,21,32,,,,,0,0,0,,,,
2024-11-01 02:15,60,26,34,,,,,0,0,0,,,,
2024-11-01 02:30,74,35,39,,,,,0,0,0,,,,
2024-11-01 02:45,53,19,34,,,,,0,0,0,,,,
2024-11-01 03:00,67,22,45,,,,,0,0,0,,,,
2024-11-01 03:15,57,20,37,,,,,0,0,0,,,,
2024-11-01 03:30,44,11,33,,,,,0,0,0,,,,
2024-11-01 03:45,69,11,58,,,,,0,0,0,,,,
2024-11-01 04:00,51,17,34,,,,,0,0,0,,,,
2024-11-01 04:15,51,9,42,,,,,0,0,0,,,,
2024-11-01 04:30,31,4,27,,,,,0,0,0,,,,
2024-11-01 04:45,36,7,29,,,,,0,0,0,,,,
2024-11-01 05:00,30,6,24,,,,,0,0,0,,,,
2024-11-01 05:15,22,8,14,,,,,0,0,0,,,,
2024-11-01 05:30,23,4,19,,,,,0,0,0,,,,
2024-11-01 05:45,16,4,12,,,,,0,0,0,,,,
2024-11-01 06:00,21,8,13,,,,,0,0,0,,,,
2024-11-01 06:15,18,9,9,,,,,0,0,0,,,,
2024-11-01 06:30,16,9,7,,,,,0,0,0,,,,
2024-11-01 06:45,22,10,12,,,,,0,0,0,,,,
2024-11-01 07:00,15,5,10,,,,,0,0,0,,,,
2024-11-01 07:15,11,6,5,,,,,0,0,0,,,,
2024-11-01 07:30,20,8,12,,,,,0,0,0,,,,
2024-11-01 07:45,25,10,15,,,,,0,0,0,,,,
2024-11-01 08:00,26,15,11,,,,,0,0,0,,,,
2024-11-01 08:15,31,18,13,,,,,0,0,0,,,,
2024-11-01 08:30,28,12,16,,,,,0,0,0,,,,
2024-11-01 08:45,35,23,12,,,,,0,0,0,,,,
2024-11-01 09:00,39,15,24,,,,,0,0,0,,,,
2024-11-01 09:15,38,16,22,,,,,0,0,0,,,,
2024-11-01 09:30,60,35,25,,,,,0,0,0,,,,
2024-11-01 09:45,60,39,21,,,,,0,0,0,,,,
2024-11-01 10:00,58,34,24,,,,,0,0,0,,,,
2024-11-01 10:15,64,39,25,,,,,0,0,0,,,,
2024-11-01 10:30,70,25,45,,,,,0,0,0,,,,
2024-11-01 10:45,80,36,44,,,,,0,0,0,,,,
2024-11-01 11:00,60,29,31,,,,,0,0,0,,,,
2024-11-01 11:15,71,39,32,,,,,0,0,0,,,,
2024-11-01 11:30,78,25,53,,,,,0,0,0,,,,
2024-11-01 11:45,102,48,54,,,,,0,0,0,,,,
2024-11-01 12:00,90,38,52,,,,,0,0,0,,,,
2024-11-01 12:15,98,48,50,,,,,0,0,0,,,,
2024-11-01 12:30,86,38,48,,,,,0,0,0,,,,
2024-11-01 12:45,119,73,46,,,,,0,0,0,,,,
2024-11-01 13:00,108,31,77,,,,,0,0,0,,,,
2024-11-01 13:15,101,57,44,,,,,0,0,0,,,,
2024-11-01 13:30,100,43,57,,,,,0,0,0,,,,
