Datetime,300039331 (Grevener Straße),353425091 (Grevener Straße Formel - Fahrräder Stadteinwärts),353425097 (Grevener Straße Formel- Fahrräder Stadtauswärts),300039331-status,353425091-status,353425097-status
2025-07-04 12:00,37,23,14,0,0,0
2025-07-04 12:15,27,9,18,0,0,0
2025-07-04 12:30,34,17,17,0,0,0
2025-07-04 12:45,37,18,19,0,0,0
2025-07-04 13:00,27,14,13,0,0,0
2025-07-04 13:15,33,10,23,0,0,0
2025-07-04 13:30,42,14,28,0,0,0
2025-07-04 13:45,44,17,27,0,0,0
2025-07-04 14:00,39,16,23,0,0,0
2025-07-04 14:15,27,13,14,0,0,0
2025-07-04 14:30,37,19,18,0,0,0
2025-07-04 14:45,46,20,26,0,0,0
2025-07-04 15:00,38,13,25,0,0,0
2025-07-04 15:15,45,24,21,0,0,0
2025-07-04 15:30,45,24,21,0,0,0
2025-07-04 15:45,38,18,20,0,0,0
2025-07-04 16:00,36,19,17,0,0,0
2025-07-04 16:15,32,16,16,0,0,0
2025-07-04 16:30,35,17,18,0,0,0
2025-07-04 16:45,52,16,36,0,0,0
2025-07-04 17:00,49,16,33,0,0,0
2025-07-04 17:15,38,16,22,0,0,0
2025-07-04 17:30,37,14,23,0,0,0
2025-07-04 17:45,37,13,24,0,0,0
2025-07-04 18:00,32,19,13,0,0,0
2025-07-04 18:15,40,18,22,0,0,0
2025-07-04 18:30,30,23,7,0,0,0
2025-07-04 18:45,30,10,20,0,0,0
2025-07-04 19:00,40,20,20,0,0,0
2025-07-04 19:15,33,15,18,0,0,0
2025-07-04 19:30,21,7,14,0,0,0
2025-07-04 19:45,19,10,9,0,0,0
2025-07-04 20:00,28,8,20,0,0,0
2025-07-04 20:15,16,7,9,0,0,0
2025-07-04 20:30,15,7,8,0,0,0
2025-07-04 20:45,24,12,12,0,0,0
2025-07-04 21:00,15,5,10,0,0,0
2025-07-04 21:15,17,10,7,0,0,0
2025-07-04 21:30,22,8,14,0,0,0
2025-07-04 21:45,11,7,4,0,0,0
2025-07-04 22:00,13,7,6,0,0,0
2025-07-04 22:15,16,6,10,0,0,0
2025-07-04 22:30,13,5,8,0,0,0
2025-07-04 22:45,8,3,5,0,0,0
2025-07-04 23:00,19,4,15,0,0,0
2025-07-04 23:15,9,4,5,0,0,0
2025-07-04 23:30,16,6,10,0,0,0
2025-07-04 23:45,13,6,7,0,0,0
2025-07-05 00:00,9,3,6,0,0,0
2025-07-05 00:15,8,3,5,0,0,0
2025-07-05 00:30,7,3,4,0,0,0
2025-07-05 00:45,11,3,8,0,0,0
2025-07-05 01:00,6,3,3,0,0,0
2025-07-05 01:15,2,0,2,0,0,0
2025-07-05 01:30,7,1,6,0,0,0
2025-07-05 01:45,5,3,2,0,0,0
2025-07-05 02:00,1,0,1,0,0,0
2025-07-05 02:15,6,2,4,0,0,0
2025-07-05 02:30,3,1,2,0,0,0
2025-07-05 02:45,9,0,9,0,0,0
2025-07-05 03:00,0,0,0,0,0,0
2025-07-05 03:15,6,5,1,0,0,0
2025-07-05 03:30,4,1,3,0,0,0
2025-07-05 03:45,3,1,2,0,0,0
2025-07-05 04:00,1,1,0,0,0,0
2025-07-05 04:15,4,4,0,0,0,0
2025-07-05 04:30,4,2,2,0,0,0
2025-07-05 04:45,1,0,1,0,0,0
2025-07-05 05:00,0,0,0,0,0,0
2025-07-05 05:15,3,2,1,0,0,0
2025-07-05 05:30,1,0,1,0,0,0
2025-07-05 05:45,1,1,0,0,0,0
2025-07-05 06:00,1,1,0,0,0,0
2025-07-05 06:15,2,1,1,0,0,0
2025-07-05 06:30,2,2,0,0,0,0
2025-07-05 06:45,3,3,0,0,0,0
2025-07-05 07:00,3,1,2,0,0,0
2025-07-05 07:15,3,2,1,0,0,0
2025-07-05 07:30,6,4,2,0,0,0
2025-07-05 07:45,5,1,4,0,0,0
2025-07-05 08:00,14,8,6,0,0,0
2025-07-05 08:15,8,7,1,0,0,0
2025-07-05 08:30,19,8,11,0,0,0
2025-07-05 08:45,17,12,5,0,0,0
2025-07-05 09:00,8,4,4,0,0,0
2025-07-05 09:15,13,7,6,0,0,0
2025-07-05 09:30,18,13,5,0,0,0
2025-07-05 09:45,27,16,11,0,0,0
2025-07-05 10:00,17,11,6,0,0,0
2025-07-05 10:15,21,16,5,0,0,0
2025-07-05 10:30,19,4,15,0,0,0
2025-07-05 10:45,23,10,13,0,0,0
2025-07-05 11:00,11,7,4,0,0,0
2025-07-05 11:15,17,7,10,0,0,0
2025-07-05 11:30,20,13,7,0,0,0
2025-07-05 11:45,23,11,12,0,0,0
2025-07-05 12:00,40,20,20,0,0,0
2025-07-05 12:15,25,14,11,0,0,0
2025-07-05 12:30,24,15,9,0,0,0
2025-07-05 12:45,30,14,16,0,0,0
2025-07-05 13:00,21,10,11,0,0,0
2025-07-05 13:15,21,13,8,0,0,0
2025-07-05 13:30,16,10,6,0,0,0
2025-07-05 13:45,19,5,14,0,0,0
2025-07-05 14:00,26,14,12,0,0,0
2025-07-05 14:15,19,10,9,0,0,0
2025-07-05 14:30,14,7,7,0,0,0
2025-07-05 14:45,20,12,8,0,0,0
2025-07-05 15:00,20,10,10,0,0,0
2025-07-05 15:15,36,18,18,0,0,0
2025-07-05 15:30,24,11,13,0,0,0
2025-07-05 15:45,22,8,14,0,0,0
2025-07-05 16:00,15,10,5,0,0,0
2025-07-05 16:15,22,7,15,0,0,0
2025-07-05 16:30,21,9,12,0,0,0
2025-07-05 16:45,26,5,21,0,0,0
2025-07-05 17:00,17,9,8,0,0,0
2025-07-05 17:15,30,17,13,0,0,0
2025-07-05 17:30,18,9,9,0,0,0
2025-07-05 17:45,29,13,16,0,0,0
2025-07-05 18:00,38,13,25,0,0,0
2025-07-05 18:15,22,12,10,0,0,0
2025-07-05 18:30,22,11,11,0,0,0
2025-07-05 18:45,21,9,12,0,0,0
2025-07-05 19:00,24,14,10,0,0,0
2025-07-05 19:15,20,7,13,0,0,0
2025-07-05 19:30,23,18,5,0,0,0
2025-07-05 19:45,20,10,10,0,0,0
2025-07-05 20:00,12,8,4,0,0,0
2025-07-05 20:15,10,4,6,0,0,0
2025-07-05 20:30,10,4,6,0,0,0
2025-07-05 20:45,19,10,9,0,0,0
2025-07-05 21:00,9,5,4,0,0,0
2025-07-05 21:15,8,4,4,0,0,0
2025-07-05 21:30,11,4,7,0,0,0
2025-07-05 21:45,11,5,6,0,0,0
2025-07-05 22:00,14,5,9,0,0,0
2025-07-05 22:15,15,4,11,0,0,0
2025-07-05 22:30,10,4,6,0,0,0
2025-07-05 22:45,19,7,12,0,0,0
2025-07-05 23:00,3,0,3,0,0,0
2025-07-05 23:15,11,1,10,0,0,0
2025-07-05 23:30,14,6,8,0,0,0
2025-07-05 23:45,5,1,4,0,0,0
2025-07-06 00:00,9,3,6,0,0,0
2025-07-06 00:15,9,8,1,0,0,0
2025-07-06 00:30,8,4,4,0,0,0
2025-07-06 00:45,15,6,9,0,0,0
2025-07-06 01:00,7,4,3,0,0,0
2025-07-06 01:15,1,0,1,0,0,0
2025-07-06 01:30,4,0,4,0,0,0
2025-07-06 01:45,6,2,4,0,0,0
2025-07-06 02:00,3,1,2,0,0,0
2025-07-06 02:15,2,1,1,0,0,0
2025-07-06 02:30,1,1,0,0,0,0
2025-07-06 02:45,5,1,4,0,0,0
2025-07-06 03:00,3,1,2,0,0,0
2025-07-06 03:15,4,1,3,0,0,0
2025-07-06 03:30,3,0,3,0,0,0
2025-07-06 03:45,0,0,0,0,0,0
2025-07-06 04:00,1,1,0,0,0,0
2025-07-06 04:15,3,2,1,0,0,0
2025-07-06 04:30,2,1,1,0,0,0
2025-07-06 04:45,2,1,1,0,0,0
2025-07-06 05:00,4,2,2,0,0,0
2025-07-06 05:15,2,1,1,0,0,0
2025-07-06 05:30,1,1,0,0,0,0
2025-07-06 05:45,1,1,0,0,0,0
2025-07-06 06:00,1,1,0,0,0,0
2025-07-06 06:15,1,0,1,0,0,0
2025-07-06 06:30,4,2,2,0,0,0
2025-07-06 06:45,1,0,1,0,0,0
2025-07-06 07:00,0,0,0,0,0,0
2025-07-06 07:15,4,2,2,0,0,0
2025-07-06 07:30,1,1,0,0,0,0
2025-07-06 07:45,3,2,1,0,0,0
2025-07-06 08:00,4,3,1,0,0,0
2025-07-06 08:15,2,1,1,0,0,0
2025-07-06 08:30,8,3,5,0,0,0
2025-07-06 08:45,8,4,4,0,0,0
2025-07-06 09:00,11,5,6,0,0,0
2025-07-06 09:15,9,4,5,0,0,0
2025-07-06 09:30,14,8,6,0,0,0
2025-07-06 09:45,16,11,5,0,0,0
2025-07-06 10:00,13,6,7,0,0,0
2025-07-06 10:15,17,4,13,0,0,0
2025-07-06 10:30,12,5,7,0,0,0
2025-07-06 10:45,22,14,8,0,0,0
2025-07-06 11:00,11,3,8,0,0,0
2025-07-06 11:15,21,10,11,0,0,0
2025-07-06 11:30,15,7,8,0,0,0
2025-07-06 11:45,15,6,9,0,0,0
2025-07-06 12:00,19,15,4,0,0,0
2025-07-06 12:15,20,11,9,0,0,0
2025-07-06 12:30,19,10,9,0,0,0
2025-07-06 12:45,18,9,9,0,0,0
2025-07-06 13:00,16,12,4,0,0,0
2025-07-06 13:15,15,9,6,0,0,0
2025-07-06 13:30,9,2,7,0,0,0
2025-07-06 13:45,17,10,7,0,0,0
2025-07-06 14:00,10,3,7,0,0,0
2025-07-06 14:15,14,7,7,0,0,0
2025-07-06 14:30,9,6,3,0,0,0
2025-07-06 14:45,11,7,4,0,0,0
2025-07-06 15:00,14,7,7,0,0,0
2025-07-06 15:15,19,8,11,0,0,0
2025-07-06 15:30,16,5,11,0,0,0
2025-07-06 15:45,8,4,4,0,0,0
2025-07-06 16:00,19,5,14,0,0,0
2025-07-06 16:15,17,7,10,0,0,0
2025-07-06 16:30,7,4,3,0,0,0
2025-07-06 16:45,15,7,8,0,0,0
2025-07-06 17:00,7,4,3,0,0,0
2025-07-06 17:15,14,7,7,0,0,0
2025-07-06 17:30,11,9,2,0,0,0
2025-07-06 17:45,17,8,9,0,0,0
2025-07-06 18:00,12,5,7,0,0,0
2025-07-06 18:15,11,0,11,0,0,0
2025-07-06 18:30,12,8,4,0,0,0
2025-07-06 18:45,8,5,3,0,0,0
2025-07-06 19:00,12,7,5,0,0,0
2025-07-06 19:15,9,2,7,0,0,0
2025-07-06 19:30,9,5,4,0,0,0
2025-07-06 19:45,12,8,4,0,0,0
2025-07-06 20:00,6,3,3,0,0,0
2025-07-06 20:15,3,1,2,0,0,0
2025-07-06 20:30,2,1,1,0,0,0
2025-07-06 20:45,3,1,2,0,0,0
2025-07-06 21:00,7,3,4,0,0,0
2025-07-06 21:15,5,2,3,0,0,0
2025-07-06 21:30,3,1,2,0,0,0
2025-07-06 21:45,9,2,7,0,0,0
2025-07-06 22:00,8,2,6,0,0,0
2025-07-06 22:15,1,1,0,0,0,0
2025-07-06 22:30,3,1,2,0,0,0
2025-07-06 22:45,9,2,7,0,0,0
2025-07-06 23:00,2,1,1,0,0,0
2025-07-06 23:15,4,1,3,0,0,0
2025-07-06 23:30,4,3,1,0,0,0
2025-07-06 23:45,2,1,1,0,0,0
2025-07-07 00:00,0,0,0,0,0,0
2025-07-07 00:15,1,1,0,0,0,0
2025-07-07 00:30,2,0,2,0,0,0
2025-07-07 00:45,1,0,1,0,0,0
2025-07-07 01:00,1,1,0,0,0,0
2025-07-07 01:15,0,0,0,0,0,0
2025-07-07 01:30,2,1,1,0,0,0
2025-07-07 01:45,2,1,1,0,0,0
2025-07-07 02:00,2,2,0,0,0,0
2025-07-07 02:15,0,0,0,0,0,0
2025-07-07 02:30,0,0,0,0,0,0
2025-07-07 02:45,0,0,0,0,0,0
2025-07-07 03:00,1,0,1,0,0,0
2025-07-07 03:15,3,2,1,0,0,0
2025-07-07 03:30,1,1,0,0,0,0
2025-07-07 03:45,0,0,0,0,0,0
2025-07-07 04:00,0,0,0,0,0,0
2025-07-07 04:15,1,1,0,0,0,0
2025-07-07 04:30,4,4,0,0,0,0
2025-07-07 04:45,1,1,0,0,0,0
2025-07-07 05:00,4,2,2,0,0,0
2025-07-07 05:15,2,2,0,0,0,0
2025-07-07 05:30,4,2,2,0,0,0
2025-07-07 05:45,3,2,1,0,0,0
