Datetime,300039331 (Grevener Straße),353425091 (Grevener Straße Formel - Fahrräder Stadteinwärts),353425097 (Grevener Straße Formel- Fahrräder Stadtauswärts),300039331-status,353425091-status,353425097-status
2024-05-01 00:00,13,5,8,0,0,0
2024-05-01 00:15,13,4,9,0,0,0
2024-05-01 00:30,11,2,9,0,0,0
2024-05-01 00:45,6,2,4,0,0,0
2024-05-01 01:00,5,0,5,0,0,0
2024-05-01 01:15,8,3,5,0,0,0
2024-05-01 01:30,18,8,10,0,0,0
2024-05-01 01:45,3,1,2,0,0,0
2024-05-01 02:00,12,2,10,0,0,0
2024-05-01 02:15,13,5,8,0,0,0
2024-05-01 02:30,4,0,4,0,0,0
2024-05-01 02:45,6,1,5,0,0,0
2024-05-01 03:00,4,2,2,0,0,0
2024-05-01 03:15,1,1,0,0,0,0
2024-05-01 03:30,6,1,5,0,0,0
2024-05-01 03:45,1,0,1,0,0,0
2024-05-01 04:00,1,0,1,0,0,0
2024-05-01 04:15,3,0,3,0,0,0
2024-05-01 04:30,3,1,2,0,0,0
2024-05-01 04:45,3,1,2,0,0,0
2024-05-01 05:00,4,0,4,0,0,0
2024-05-01 05:15,3,0,3,0,0,0
2024-05-01 05:30,1,0,1,0,0,0
2024-05-01 05:45,3,2,1,0,0,0
2024-05-01 06:00,2,0,2,0,0,0
2024-05-01 06:15,2,1,1,0,0,0
2024-05-01 06:30,1,1,0,0,0,0
2024-05-01 06:45,2,1,1,0,0,0
2024-05-01 07:00,2,0,2,0,0,0
2024-05-01 07:15,5,3,2,0,0,0
2024-05-01 07:30,2,2,0,0,0,0
2024-05-01 07:45,3,2,1,0,0,0
2024-05-01 08:00,7,3,4,0,0,0
2024-05-01 08:15,2,0,2,0,0,0
2024-05-01 08:30,4,2,2,0,0,0
2024-05-01 08:45,6,4,2,0,0,0
2024-05-01 09:00,6,2,4,0,0,0
2024-05-01 09:15,12,4,8,0,0,0
2024-05-01 09:30,14,5,9,0,0,0
2024-05-01 09:45,20,9,11,0,0,0
2024-05-01 10:00,18,13,5,0,0,0
2024-05-01 10:15,22,9,13,0,0,0
2024-05-01 10:30,28,14,14,0,0,0
2024-05-01 10:45,26,12,14,0,0,0
2024-05-01 11:00,31,15,16,0,0,0
2024-05-01 11:15,25,9,16,0,0,0
2024-05-01 11:30,30,12,18,0,0,0
2024-05-01 11:45,60,29,31,0,0,0
2024-05-01 12:00,55,19,36,0,0,0
2024-05-01 12:15,78,23,55,0,0,0
2024-05-01 12:30,58,20,38,0,0,0
2024-05-01 12:45,25,8,17,0,0,0
2024-05-01 13:00,66,25,41,0,0,0
2024-05-01 13:15,49,16,33,0,0,0
2024-05-01 13:30,52,25,27,0,0,0
2024-05-01 13:45,73,35,38,0,0,0
2024-05-01 14:00,67,24,43,0,0,0
