Datetime,300039331 (Grevener Straße),353425091 (Grevener Straße Formel - Fahrräder Stadteinwärts),353425097 (Grevener Straße Formel- Fahrräder Stadtauswärts),300039331-status,353425091-status,353425097-status
2024-10-01 00:00,3,0,3,0,0,0
2024-10-01 00:15,1,0,1,0,0,0
2024-10-01 00:30,1,0,1,0,0,0
2024-10-01 00:45,1,0,1,0,0,0
2024-10-01 01:00,1,0,1,0,0,0
2024-10-01 01:15,0,0,0,0,0,0
2024-10-01 01:30,2,0,2,0,0,0
2024-10-01 01:45,2,0,2,0,0,0
2024-10-01 02:00,1,0,1,0,0,0
2024-10-01 02:15,2,2,0,0,0,0
2024-10-01 02:30,2,0,2,0,0,0
2024-10-01 02:45,1,1,0,0,0,0
2024-10-01 03:00,0,0,0,0,0,0
2024-10-01 03:15,0,0,0,0,0,0
2024-10-01 03:30,1,1,0,0,0,0
2024-10-01 03:45,2,0,2,0,0,0
2024-10-01 04:00,1,0,1,0,0,0
2024-10-01 04:15,4,2,2,0,0,0
2024-10-01 04:30,1,1,0,0,0,0
2024-10-01 04:45,0,0,0,0,0,0
2024-10-01 05:00,1,0,1,0,0,0
2024-10-01 05:15,4,2,2,0,0,0
2024-10-01 05:30,1,1,0,0,0,0
2024-10-01 05:45,7,6,1,0,0,0
2024-10-01 06:00,2,2,0,0,0,0
2024-10-01 06:15,4,3,1,0,0,0
2024-10-01 06:30,8,4,4,0,0,0
2024-10-01 06:45,10,5,5,0,0,0
2024-10-01 07:00,10,5,5,0,0,0
2024-10-01 07:15,13,11,2,0,0,0
2024-10-01 07:30,32,16,16,0,0,0
2024-10-01 07:45,23,15,8,0,0,0
2024-10-01 08:00,18,11,7,0,0,0
2024-10-01 08:15,30,17,13,0,0,0
2024-10-01 08:30,21,12,9,0,0,0
2024-10-01 08:45,18,8,10,0,0,0
2024-10-01 09:00,11,6,5,0,0,0
2024-10-01 09:15,19,6,13,0,0,0
2024-10-01 09:30,11,8,3,0,0,0
2024-10-01 09:45,9,7,2,0,0,0
2024-10-01 10:00,4,1,3,0,0,0
2024-10-01 10:15,6,4,2,0,0,0
2024-10-01 10:30,6,5,1,0,0,0
2024-10-01 10:45,6,1,5,0,0,0
2024-10-01 11:00,9,2,7,0,0,0
2024-10-01 11:15,15,8,7,0,0,0
2024-10-01 11:30,7,4,3,0,0,0
2024-10-01 11:45,20,8,12,0,0,0
2024-10-01 12:00,17,9,8,0,0,0
2024-10-01 12:15,14,9,5,0,0,0
2024-10-01 12:30,11,7,4,0,0,0
2024-10-01 12:45,16,5,11,0,0,0
2024-10-01 13:00,12,7,5,0,0,0
2024-10-01 13:15,19,4,15,0,0,0
2024-10-01 13:30,20,8,12,0,0,0
2024-10-01 13:45,17,7,10,0,0,0
2024-10-01 14:00,24,9,15,0,0,0
2024-10-01 14:15,14,5,9,0,0,0
2024-10-01 14:30,15,9,6,0,0,0
2024-10-01 14:45,12,6,6,0,0,0
2024-10-01 15:00,20,9,11,0,0,0
2024-10-01 15:15,13,9,4,0,0,0
2024-10-01 15:30,28,11,17,0,0,0
2024-10-01 15:45,25,12,13,0,0,0
2024-10-01 16:00,20,9,11,0,0,0
2024-10-01 16:15,28,8,20,0,0,0
2024-10-01 16:30,27,14,13,0,0,0
2024-10-01 16:45,25,9,16,0,0,0
2024-10-01 17:00,21,13,8,0,0,0
2024-10-01 17:15,23,7,16,0,0,0
2024-10-01 17:30,23,7,16,0,0,0
2024-10-01 17:45,21,10,11,0,0,0
2024-10-01 18:00,15,6,9,0,0,0
2024-10-01 18:15,28,9,19,0,0,0
2024-10-01 18:30,14,5,9,0,0,0
2024-10-01 18:45,22,13,9,0,0,0
2024-10-01 19:00,21,13,8,0,0,0
2024-10-01 19:15,15,4,11,0,0,0
2024-10-01 19:30,15,8,7,0,0,0
2024-10-01 19:45,16,5,11,0,0,0
2024-10-01 20:00,20,7,13,0,0,0
2024-10-01 20:15,13,6,7,0,0,0
2024-10-01 20:30,12,4,8,0,0,0
2024-10-01 20:45,9,2,7,0,0,0
2024-10-01 21:00,12,4,8,0,0,0
2024-10-01 21:15,14,6,8,0,0,0
2024-10-01 21:30,12,5,7,0,0,0
2024-10-01 21:45,13,8,5,0,0,0
2024-10-01 22:00,6,5,1,0,0,0
2024-10-01 22:15,6,4,2,0,0,0
2024-10-01 22:30,5,1,4,0,0,0
2024-10-01 22:45,8,1,7,0,0,0
2024-10-01 23:00,10,2,8,0,0,0
2024-10-01 23:15,8,4,4,0,0,0
2024-10-01 23:30,2,1,1,0,0,0
2024-10-01 23:45,5,1,4,0,0,0
2024-10-02 00:00,5,2,3,0,0,0
2024-10-02 00:15,4,1,3,0,0,0
2024-10-02 00:30,0,0,0,0,0,0
2024-10-02 00:45,0,0,0,0,0,0
2024-10-02 01:00,0,0,0,0,0,0
2024-10-02 01:15,1,1,0,0,0,0
2024-10-02 01:30,1,0,1,0,0,0
2024-10-02 01:45,1,0,1,0,0,0
2024-10-02 02:00,5,0,5,0,0,0
2024-10-02 02:15,4,2,2,0,0,0
2024-10-02 02:30,0,0,0,0,0,0
2024-10-02 02:45,1,0,1,0,0,0
2024-10-02 03:00,1,1,0,0,0,0
2024-10-02 03:15,0,0,0,0,0,0
2024-10-02 03:30,1,1,0,0,0,0
2024-10-02 03:45,2,0,2,0,0,0
2024-10-02 04:00,4,0,4,0,0,0
2024-10-02 04:15,1,0,1,0,0,0
2024-10-02 04:30,4,1,3,0,0,0
2024-10-02 04:45,0,0,0,0,0,0
2024-10-02 05:00,2,0,2,0,0,0
2024-10-02 05:15,6,3,3,0,0,0
2024-10-02 05:30,4,2,2,0,0,0
2024-10-02 05:45,1,1,0,0,0,0
2024-10-02 06:00,0,0,0,0,0,0
2024-10-02 06:15,6,3,3,0,0,0
2024-10-02 06:30,7,1,6,0,0,0
2024-10-02 06:45,7,5,2,0,0,0
2024-10-02 07:00,15,7,8,0,0,0
2024-10-02 07:15,18,11,7,0,0,0
2024-10-02 07:30,24,13,11,0,0,0
2024-10-02 07:45,31,15,16,0,0,0
2024-10-02 08:00,16,8,8,0,0,0
2024-10-02 08:15,18,8,10,0,0,0
2024-10-02 08:30,25,9,16,0,0,0
2024-10-02 08:45,17,12,5,0,0,0
2024-10-02 09:00,16,8,8,0,0,0
2024-10-02 09:15,13,6,7,0,0,0
2024-10-02 09:30,18,12,6,0,0,0
2024-10-02 09:45,7,2,5,0,0,0
2024-10-02 10:00,16,10,6,0,0,0
2024-10-02 10:15,13,9,4,0,0,0
2024-10-02 10:30,14,9,5,0,0,0
2024-10-02 10:45,19,8,11,0,0,0
2024-10-02 11:00,22,10,12,0,0,0
2024-10-02 11:15,14,5,9,0,0,0
2024-10-02 11:30,14,8,6,0,0,0
