Datetime,300039331 (Grevener Straße),353425091 (Grevener Straße Formel - Fahrräder Stadteinwärts),353425097 (Grevener Straße Formel- Fahrräder Stadtauswärts),300039331-status,353425091-status,353425097-status
2025-06-01 00:00,13,4,9,0,0,0
2025-06-01 00:15,18,6,12,0,0,0
2025-06-01 00:30,3,1,2,0,0,0
2025-06-01 00:45,3,1,2,0,0,0
2025-06-01 01:00,4,2,2,0,0,0
2025-06-01 01:15,4,2,2,0,0,0
2025-06-01 01:30,6,1,5,0,0,0
2025-06-01 01:45,1,1,0,0,0,0
2025-06-01 02:00,3,1,2,0,0,0
2025-06-01 02:15,0,0,0,0,0,0
2025-06-01 02:30,5,2,3,0,0,0
2025-06-01 02:45,3,1,2,0,0,0
2025-06-01 03:00,2,1,1,0,0,0
2025-06-01 03:15,6,3,3,0,0,0
2025-06-01 03:30,0,0,0,0,0,0
2025-06-01 03:45,1,1,0,0,0,0
2025-06-01 04:00,2,1,1,0,0,0
2025-06-01 04:15,1,0,1,0,0,0
2025-06-01 04:30,0,0,0,0,0,0
2025-06-01 04:45,2,0,2,0,0,0
2025-06-01 05:00,2,1,1,0,0,0
2025-06-01 05:15,3,1,2,0,0,0
2025-06-01 05:30,0,0,0,0,0,0
2025-06-01 05:45,2,1,1,0,0,0
2025-06-01 06:00,1,0,1,0,0,0
2025-06-01 06:15,0,0,0,0,0,0
2025-06-01 06:30,3,1,2,0,0,0
2025-06-01 06:45,0,0,0,0,0,0
2025-06-01 07:00,3,1,2,0,0,0
2025-06-01 07:15,3,1,2,0,0,0
2025-06-01 07:30,3,2,1,0,0,0
2025-06-01 07:45,4,3,1,0,0,0
2025-06-01 08:00,1,0,1,0,0,0
2025-06-01 08:15,4,2,2,0,0,0
2025-06-01 08:30,5,3,2,0,0,0
2025-06-01 08:45,4,1,3,0,0,0
2025-06-01 09:00,10,5,5,0,0,0
2025-06-01 09:15,10,2,8,0,0,0
2025-06-01 09:30,5,3,2,0,0,0
2025-06-01 09:45,23,10,13,0,0,0
2025-06-01 10:00,15,5,10,0,0,0
2025-06-01 10:15,11,4,7,0,0,0
2025-06-01 10:30,14,4,10,0,0,0
2025-06-01 10:45,30,12,18,0,0,0
2025-06-01 11:00,16,4,12,0,0,0
2025-06-01 11:15,18,10,8,0,0,0
2025-06-01 11:30,16,5,11,0,0,0
2025-06-01 11:45,20,8,12,0,0,0
2025-06-01 12:00,24,9,15,0,0,0
2025-06-01 12:15,16,8,8,0,0,0
2025-06-01 12:30,24,11,13,0,0,0
2025-06-01 12:45,26,11,15,0,0,0
2025-06-01 13:00,25,8,17,0,0,0
2025-06-01 13:15,32,11,21,0,0,0
2025-06-01 13:30,16,3,13,0,0,0
2025-06-01 13:45,20,9,11,0,0,0
2025-06-01 14:00,22,11,11,0,0,0
2025-06-01 14:15,15,3,12,0,0,0
2025-06-01 14:30,26,9,17,0,0,0
2025-06-01 14:45,49,19,30,0,0,0
2025-06-01 15:00,29,12,17,0,0,0
2025-06-01 15:15,31,12,19,0,0,0
2025-06-01 15:30,19,5,14,0,0,0
2025-06-01 15:45,30,13,17,0,0,0
2025-06-01 16:00,21,6,15,0,0,0
2025-06-01 16:15,13,4,9,0,0,0
2025-06-01 16:30,24,7,17,0,0,0
2025-06-01 16:45,32,7,25,0,0,0
2025-06-01 17:00,31,12,19,0,0,0
2025-06-01 17:15,23,11,12,0,0,0
2025-06-01 17:30,45,17,28,0,0,0
2025-06-01 17:45,25,14,11,0,0,0
2025-06-01 18:00,26,8,18,0,0,0
2025-06-01 18:15,21,7,14,0,0,0
