Datetime,300039331 (Grevener Straße),353425091 (Grevener Straße Formel - Fahrräder Stadteinwärts),353425097 (Grevener Straße Formel- Fahrräder Stadtauswärts),300039331-status,353425091-status,353425097-status
2024-06-02 01:45,4,2,2,0,0,0
2024-06-02 02:00,5,0,5,0,0,0
2024-06-02 02:15,1,0,1,0,0,0
2024-06-02 02:30,5,3,2,0,0,0
2024-06-02 02:45,2,0,2,0,0,0
2024-06-02 03:00,2,0,2,0,0,0
2024-06-02 03:15,2,2,0,0,0,0
2024-06-02 03:30,2,0,2,0,0,0
2024-06-02 03:45,5,2,3,0,0,0
2024-06-02 04:00,3,2,1,0,0,0
2024-06-02 04:15,2,0,2,0,0,0
2024-06-02 04:30,7,2,5,0,0,0
2024-06-02 04:45,3,0,3,0,0,0
2024-06-02 05:00,0,0,0,0,0,0
2024-06-02 05:15,1,0,1,0,0,0
2024-06-02 05:30,0,0,0,0,0,0
2024-06-02 05:45,1,1,0,0,0,0
2024-06-02 06:00,0,0,0,0,0,0
2024-06-02 06:15,6,4,2,0,0,0
2024-06-02 06:30,0,0,0,0,0,0
2024-06-02 06:45,0,0,0,0,0,0
2024-06-02 07:00,2,2,0,0,0,0
2024-06-02 07:15,1,1,0,0,0,0
2024-06-02 07:30,1,1,0,0,0,0
2024-06-02 07:45,4,3,1,0,0,0
2024-06-02 08:00,2,2,0,0,0,0
2024-06-02 08:15,6,4,2,0,0,0
2024-06-02 08:30,6,4,2,0,0,0
2024-06-02 08:45,5,1,4,0,0,0
2024-06-02 09:00,5,4,1,0,0,0
2024-06-02 09:15,7,4,3,0,0,0
2024-06-02 09:30,6,4,2,0,0,0
2024-06-02 09:45,13,7,6,0,0,0
2024-06-02 10:00,7,4,3,0,0,0
2024-06-02 10:15,7,5,2,0,0,0
2024-06-02 10:30,8,4,4,0,0,0
2024-06-02 10:45,11,4,7,0,0,0
2024-06-02 11:00,14,4,10,0,0,0
2024-06-02 11:15,6,1,5,0,0,0
2024-06-02 11:30,5,2,3,0,0,0
2024-06-02 11:45,24,6,18,0,0,0
2024-06-02 12:00,20,7,13,0,0,0
2024-06-02 12:15,27,11,16,0,0,0
2024-06-02 12:30,16,13,3,0,0,0
2024-06-02 12:45,28,14,14,0,0,0
2024-06-02 13:00,17,4,13,0,0,0
2024-06-02 13:15,12,7,5,0,0,0
2024-06-02 13:30,21,8,13,0,0,0
2024-06-02 13:45,9,7,2,0,0,0
2024-06-02 14:00,20,11,9,0,0,0
2024-06-02 14:15,10,6,4,0,0,0
2024-06-02 14:30,28,13,15,0,0,0
2024-06-02 14:45,24,7,17,0,0,0
2024-06-02 15:00,23,10,13,0,0,0
2024-06-02 15:15,16,7,9,0,0,0
2024-06-02 15:30,21,9,12,0,0,0
2024-06-02 15:45,24,12,12,0,0,0
2024-06-02 16:00,19,10,9,0,0,0
2024-06-02 16:15,19,12,7,0,0,0
2024-06-02 16:30,21,8,13,0,0,0
2024-06-02 16:45,25,9,16,0,0,0
2024-06-02 17:00,21,9,12,0,0,0
2024-06-02 17:15,32,13,19,0,0,0
2024-06-02 17:30,23,13,10,0,0,0
2024-06-02 17:45,25,14,11,0,0,0
2024-06-02 18:00,23,10,13,0,0,0
2024-06-02 18:15,16,10,6,0,0,0
2024-06-02 18:30,25,12,13,0,0,0
2024-06-02 18:45,19,9,10,0,0,0
2024-06-02 19:00,18,8,10,0,0,0
2024-06-02 19:15,25,7,18,0,0,0
2024-06-02 19:30,18,5,13,0,0,0
2024-06-02 19:45,11,7,4,0,0,0
2024-06-02 20:00,23,11,12,0,0,0
2024-06-02 20:15,9,4,5,0,0,0
2024-06-02 20:30,10,3,7,0,0,0
2024-06-02 20:45,11,7,4,0,0,0
2024-06-02 21:00,8,3,5,0,0,0
2024-06-02 21:15,10,2,8,0,0,0
2024-06-02 21:30,15,7,8,0,0,0
2024-06-02 21:45,3,1,2,0,0,0
2024-06-02 22:00,12,8,4,0,0,0
2024-06-02 22:15,5,2,3,0,0,0
2024-06-02 22:30,6,4,2,0,0,0
2024-06-02 22:45,4,3,1,0,0,0
2024-06-02 23:00,7,1,6,0,0,0
2024-06-02 23:15,5,3,2,0,0,0
2024-06-02 23:30,4,2,2,0,0,0
2024-06-02 23:45,2,2,0,0,0,0
2024-06-03 00:00,3,1,2,0,0,0
2024-06-03 00:15,4,3,1,0,0,0
2024-06-03 00:30,4,3,1,0,0,0
2024-06-03 00:45,4,4,0,0,0,0
2024-06-03 01:00,0,0,0,0,0,0
2024-06-03 01:15,2,0,2,0,0,0
2024-06-03 01:30,1,1,0,0,0,0
2024-06-03 01:45,0,0,0,0,0,0
2024-06-03 02:00,1,0,1,0,0,0
2024-06-03 02:15,2,2,0,0,0,0
2024-06-03 02:30,0,0,0,0,0,0
2024-06-03 02:45,1,1,0,0,0,0
2024-06-03 03:00,0,0,0,0,0,0
2024-06-03 03:15,0,0,0,0,0,0
2024-06-03 03:30,1,1,0,0,0,0
2024-06-03 03:45,0,0,0,0,0,0
2024-06-03 04:00,1,0,1,0,0,0
2024-06-03 04:15,2,2,0,0,0,0
2024-06-03 04:30,1,1,0,0,0,0
2024-06-03 04:45,1,1,0,0,0,0
2024-06-03 05:00,3,2,1,0,0,0
2024-06-03 05:15,4,2,2,0,0,0
2024-06-03 05:30,4,4,0,0,0,0
2024-06-03 05:45,4,1,3,0,0,0
2024-06-03 06:00,4,4,0,0,0,0
2024-06-03 06:15,8,6,2,0,0,0
2024-06-03 06:30,10,5,5,0,0,0
2024-06-03 06:45,16,8,8,0,0,0
2024-06-03 07:00,16,7,9,0,0,0
2024-06-03 07:15,24,19,5,0,0,0
2024-06-03 07:30,38,19,19,0,0,0
2024-06-03 07:45,49,30,19,0,0,0
2024-06-03 08:00,32,15,17,0,0,0
2024-06-03 08:15,19,11,8,0,0,0
2024-06-03 08:30,20,13,7,0,0,0
2024-06-03 08:45,16,7,9,0,0,0
2024-06-03 09:00,29,18,11,0,0,0
2024-06-03 09:15,17,10,7,0,0,0
2024-06-03 09:30,15,9,6,0,0,0
2024-06-03 09:45,30,20,10,0,0,0
2024-06-03 10:00,21,9,12,0,0,0
2024-06-03 10:15,17,12,5,0,0,0
2024-06-03 10:30,16,10,6,0,0,0
2024-06-03 10:45,21,10,11,0,0,0
2024-06-03 11:00,10,4,6,0,0,0
2024-06-03 11:15,21,10,11,0,0,0
2024-06-03 11:30,21,13,8,0,0,0
2024-06-03 11:45,29,17,12,0,0,0
2024-06-03 12:00,35,16,19,0,0,0
2024-06-03 12:15,25,13,12,0,0,0
2024-06-03 12:30,17,12,5,0,0,0
2024-06-03 12:45,32,17,15,0,0,0
2024-06-03 13:00,16,7,9,0,0,0
2024-06-03 13:15,16,8,8,0,0,0
2024-06-03 13:30,29,13,16,0,0,0
2024-06-03 13:45,22,14,8,0,0,0
2024-06-03 14:00,30,14,16,0,0,0
2024-06-03 14:15,25,8,17,0,0,0
2024-06-03 14:30,30,15,15,0,0,0
2024-06-03 14:45,35,16,19,0,0,0
2024-06-03 15:00,26,6,20,0,0,0
2024-06-03 15:15,44,22,22,0,0,0
2024-06-03 15:30,42,20,22,0,0,0
2024-06-03 15:45,54,20,34,0,0,0
2024-06-03 16:00,58,29,29,0,0,0
2024-06-03 16:15,48,26,22,0,0,0
2024-06-03 16:30,47,20,27,0,0,0
2024-06-03 16:45,32,11,21,0,0,0
2024-06-03 17:00,55,26,29,0,0,0
2024-06-03 17:15,44,25,19,0,0,0
2024-06-03 17:30,56,34,22,0,0,0
2024-06-03 17:45,44,25,19,0,0,0
2024-06-03 18:00,38,17,21,0,0,0
2024-06-03 18:15,46,19,27,0,0,0
2024-06-03 18:30,47,26,21,0,0,0
2024-06-03 18:45,38,19,19,0,0,0
2024-06-03 19:00,23,9,14,0,0,0
2024-06-03 19:15,29,12,17,0,0,0
2024-06-03 19:30,34,14,20,0,0,0
2024-06-03 19:45,40,19,21,0,0,0
2024-06-03 20:00,40,13,27,0,0,0
2024-06-03 20:15,28,16,12,0,0,0
2024-06-03 20:30,17,9,8,0,0,0
2024-06-03 20:45,17,9,8,0,0,0
2024-06-03 21:00,26,12,14,0,0,0
2024-06-03 21:15,18,6,12,0,0,0
2024-06-03 21:30,22,7,15,0,0,0
2024-06-03 21:45,14,8,6,0,0,0
2024-06-03 22:00,17,7,10,0,0,0
2024-06-03 22:15,18,8,10,0,0,0
2024-06-03 22:30,12,7,5,0,0,0
2024-06-03 22:45,11,4,7,0,0,0
2024-06-03 23:00,11,4,7,0,0,0
2024-06-03 23:15,7,1,6,0,0,0
2024-06-03 23:30,6,1,5,0,0,0
2024-06-03 23:45,4,1,3,0,0,0
2024-06-04 00:00,7,4,3,0,0,0
2024-06-04 00:15,5,1,4,0,0,0
2024-06-04 00:30,0,0,0,0,0,0
2024-06-04 00:45,5,3,2,0,0,0
2024-06-04 01:00,0,0,0,0,0,0
2024-06-04 01:15,0,0,0,0,0,0
2024-06-04 01:30,0,0,0,0,0,0
2024-06-04 01:45,1,0,1,0,0,0
2024-06-04 02:00,1,1,0,0,0,0
2024-06-04 02:15,2,2,0,0,0,0
2024-06-04 02:30,2,2,0,0,0,0
2024-06-04 02:45,1,0,1,0,0,0
2024-06-04 03:00,0,0,0,0,0,0
2024-06-04 03:15,0,0,0,0,0,0
2024-06-04 03:30,1,1,0,0,0,0
2024-06-04 03:45,2,1,1,0,0,0
2024-06-04 04:00,0,0,0,0,0,0
2024-06-04 04:15,2,1,1,0,0,0
2024-06-04 04:30,2,2,0,0,0,0
2024-06-04 04:45,0,0,0,0,0,0
2024-06-04 05:00,3,2,1,0,0,0
2024-06-04 05:15,5,5,0,0,0,0
2024-06-04 05:30,7,4,3,0,0,0
2024-06-04 05:45,6,1,5,0,0,0
2024-06-04 06:00,5,4,1,0,0,0
2024-06-04 06:15,6,4,2,0,0,0
2024-06-04 06:30,9,5,4,0,0,0
2024-06-04 06:45,20,11,9,0,0,0
2024-06-04 07:00,19,10,9,0,0,0
2024-06-04 07:15,32,15,17,0,0,0
2024-06-04 07:30,42,26,16,0,0,0
2024-06-04 07:45,46,23,23,0,0,0
2024-06-04 08:00,34,12,22,0,0,0
2024-06-04 08:15,32,16,16,0,0,0
2024-06-04 08:30,29,19,10,0,0,0
2024-06-04 08:45,28,7,21,0,0,0
2024-06-04 09:00,12,6,6,0,0,0
2024-06-04 09:15,21,13,8,0,0,0
2024-06-04 09:30,22,12,10,0,0,0
2024-06-04 09:45,41,28,13,0,0,0
2024-06-04 10:00,28,19,9,0,0,0
2024-06-04 10:15,28,15,13,0,0,0
2024-06-04 10:30,17,7,10,0,0,0
2024-06-04 10:45,27,11,16,0,0,0
2024-06-04 11:00,20,12,8,0,0,0
2024-06-04 11:15,31,14,17,0,0,0
2024-06-04 11:30,20,11,9,0,0,0
2024-06-04 11:45,31,15,16,0,0,0
2024-06-04 12:00,36,19,17,0,0,0
2024-06-04 12:15,25,15,10,0,0,0
2024-06-04 12:30,42,20,22,0,0,0
2024-06-04 12:45,21,5,16,0,0,0
2024-06-04 13:00,15,7,8,0,0,0
2024-06-04 13:15,31,15,16,0,0,0
2024-06-04 13:30,34,14,20,0,0,0
2024-06-04 13:45,25,12,13,0,0,0
2024-06-04 14:00,35,22,13,0,0,0
2024-06-04 14:15,17,9,8,0,0,0
2024-06-04 14:30,26,11,15,0,0,0
2024-06-04 14:45,28,13,15,0,0,0
2024-06-04 15:00,37,13,24,0,0,0
2024-06-04 15:15,38,18,20,0,0,0
2024-06-04 15:30,33,17,16,0,0,0
2024-06-04 15:45,33,11,22,0,0,0
2024-06-04 16:00,61,24,37,0,0,0
2024-06-04 16:15,61,26,35,0,0,0
2024-06-04 16:30,37,18,19,0,0,0
2024-06-04 16:45,54,21,33,0,0,0
2024-06-04 17:00,38,17,21,0,0,0
2024-06-04 17:15,39,15,24,0,0,0
2024-06-04 17:30,55,29,26,0,0,0
2024-06-04 17:45,52,27,25,0,0,0
2024-06-04 18:00,41,19,22,0,0,0
2024-06-04 18:15,56,25,31,0,0,0
2024-06-04 18:30,33,19,14,0,0,0
2024-06-04 18:45,47,27,20,0,0,0
2024-06-04 19:00,30,16,14,0,0,0
2024-06-04 19:15,30,19,11,0,0,0
2024-06-04 19:30,33,14,19,0,0,0
2024-06-04 19:45,34,15,19,0,0,0
2024-06-04 20:00,37,14,23,0,0,0
2024-06-04 20:15,29,12,17,0,0,0
2024-06-04 20:30,21,13,8,0,0,0
2024-06-04 20:45,22,15,7,0,0,0
2024-06-04 21:00,17,10,7,0,0,0
2024-06-04 21:15,20,7,13,0,0,0
2024-06-04 21:30,12,7,5,0,0,0
2024-06-04 21:45,18,7,11,0,0,0
2024-06-04 22:00,14,6,8,0,0,0
2024-06-04 22:15,21,13,8,0,0,0
2024-06-04 22:30,8,5,3,0,0,0
2024-06-04 22:45,15,6,9,0,0,0
2024-06-04 23:00,7,5,2,0,0,0
2024-06-04 23:15,1,1,0,0,0,0
2024-06-04 23:30,5,2,3,0,0,0
2024-06-04 23:45,11,6,5,0,0,0
2024-06-05 00:00,2,2,0,0,0,0
2024-06-05 00:15,7,3,4,0,0,0
2024-06-05 00:30,2,0,2,0,0,0
2024-06-05 00:45,1,1,0,0,0,0
2024-06-05 01:00,0,0,0,0,0,0
2024-06-05 01:15,0,0,0,0,0,0
2024-06-05 01:30,1,0,1,0,0,0
2024-06-05 01:45,5,2,3,0,0,0
2024-06-05 02:00,0,0,0,0,0,0
2024-06-05 02:15,3,3,0,0,0,0
2024-06-05 02:30,0,0,0,0,0,0
2024-06-05 02:45,2,1,1,0,0,0
2024-06-05 03:00,1,0,1,0,0,0
2024-06-05 03:15,0,0,0,0,0,0
2024-06-05 03:30,2,1,1,0,0,0
2024-06-05 03:45,1,1,0,0,0,0
2024-06-05 04:00,2,2,0,0,0,0
2024-06-05 04:15,1,0,1,0,0,0
2024-06-05 04:30,0,0,0,0,0,0
2024-06-05 04:45,2,1,1,0,0,0
2024-06-05 05:00,5,4,1,0,0,0
2024-06-05 05:15,2,0,2,0,0,0
2024-06-05 05:30,5,4,1,0,0,0
2024-06-05 05:45,6,2,4,0,0,0
2024-06-05 06:00,0,0,0,0,0,0
2024-06-05 06:15,10,8,2,0,0,0
2024-06-05 06:30,20,9,11,0,0,0
2024-06-05 06:45,12,5,7,0,0,0
2024-06-05 07:00,14,8,6,0,0,0
2024-06-05 07:15,21,11,10,0,0,0
2024-06-05 07:30,34,23,11,0,0,0
2024-06-05 07:45,48,27,21,0,0,0
2024-06-05 08:00,28,14,14,0,0,0
2024-06-05 08:15,22,17,5,0,0,0
2024-06-05 08:30,25,13,12,0,0,0
2024-06-05 08:45,17,13,4,0,0,0
2024-06-05 09:00,17,8,9,0,0,0
2024-06-05 09:15,19,11,8,0,0,0
2024-06-05 09:30,16,11,5,0,0,0
2024-06-05 09:45,32,18,14,0,0,0
2024-06-05 10:00,13,8,5,0,0,0
2024-06-05 10:15,14,9,5,0,0,0
2024-06-05 10:30,30,19,11,0,0,0
2024-06-05 10:45,14,11,3,0,0,0
2024-06-05 11:00,30,16,14,0,0,0
2024-06-05 11:15,13,4,9,0,0,0
2024-06-05 11:30,18,9,9,0,0,0
2024-06-05 11:45,27,13,14,0,0,0
2024-06-05 12:00,22,9,13,0,0,0
2024-06-05 12:15,14,7,7,0,0,0
2024-06-05 12:30,25,15,10,0,0,0
2024-06-05 12:45,21,9,12,0,0,0
2024-06-05 13:00,21,9,12,0,0,0
2024-06-05 13:15,21,8,13,0,0,0
2024-06-05 13:30,23,14,9,0,0,0
2024-06-05 13:45,27,16,11,0,0,0
2024-06-05 14:00,21,13,8,0,0,0
2024-06-05 14:15,33,11,22,0,0,0
2024-06-05 14:30,26,13,13,0,0,0
2024-06-05 14:45,18,8,10,0,0,0
2024-06-05 15:00,31,10,21,0,0,0
2024-06-05 15:15,42,12,30,0,0,0
2024-06-05 15:30,32,15,17,0,0,0
2024-06-05 15:45,55,29,26,0,0,0
2024-06-05 16:00,49,19,30,0,0,0
2024-06-05 16:15,47,18,29,0,0,0
2024-06-05 16:30,24,10,14,0,0,0
2024-06-05 16:45,43,18,25,0,0,0
2024-06-05 17:00,26,17,9,0,0,0
2024-06-05 17:15,37,18,19,0,0,0
2024-06-05 17:30,39,22,17,0,0,0
2024-06-05 17:45,74,34,40,0,0,0
2024-06-05 18:00,44,18,26,0,0,0
2024-06-05 18:15,33,7,26,0,0,0
2024-06-05 18:30,35,10,25,0,0,0
2024-06-05 18:45,40,16,24,0,0,0
2024-06-05 19:00,46,25,21,0,0,0
2024-06-05 19:15,36,17,19,0,0,0
2024-06-05 19:30,31,18,13,0,0,0
2024-06-05 19:45,28,8,20,0,0,0
2024-06-05 20:00,33,11,22,0,0,0
2024-06-05 20:15,24,9,15,0,0,0
2024-06-05 20:30,23,12,11,0,0,0
2024-06-05 20:45,18,11,7,0,0,0
2024-06-05 21:00,17,10,7,0,0,0
2024-06-05 21:15,20,7,13,0,0,0
2024-06-05 21:30,23,13,10,0,0,0
2024-06-05 21:45,15,9,6,0,0,0
2024-06-05 22:00,25,10,15,0,0,0
2024-06-05 22:15,16,5,11,0,0,0
2024-06-05 22:30,20,10,10,0,0,0
2024-06-05 22:45,9,2,7,0,0,0
2024-06-05 23:00,10,5,5,0,0,0
2024-06-05 23:15,2,0,2,0,0,0
2024-06-05 23:30,9,5,4,0,0,0
2024-06-05 23:45,17,8,9,0,0,0
2024-06-06 00:00,3,2,1,0,0,0
2024-06-06 00:15,5,2,3,0,0,0
2024-06-06 00:30,5,2,3,0,0,0
2024-06-06 00:45,1,0,1,0,0,0
2024-06-06 01:00,2,0,2,0,0,0
2024-06-06 01:15,3,0,3,0,0,0
2024-06-06 01:30,3,0,3,0,0,0
2024-06-06 01:45,3,1,2,0,0,0
2024-06-06 02:00,4,2,2,0,0,0
2024-06-06 02:15,4,2,2,0,0,0
2024-06-06 02:30,4,2,2,0,0,0
2024-06-06 02:45,0,0,0,0,0,0
2024-06-06 03:00,2,0,2,0,0,0
2024-06-06 03:15,2,1,1,0,0,0
2024-06-06 03:30,4,1,3,0,0,0
2024-06-06 03:45,2,1,1,0,0,0
2024-06-06 04:00,2,1,1,0,0,0
2024-06-06 04:15,1,0,1,0,0,0
2024-06-06 04:30,1,1,0,0,0,0
2024-06-06 04:45,1,0,1,0,0,0
2024-06-06 05:00,3,2,1,0,0,0
2024-06-06 05:15,4,1,3,0,0,0
2024-06-06 05:30,6,5,1,0,0,0
2024-06-06 05:45,1,1,0,0,0,0
2024-06-06 06:00,5,4,1,0,0,0
2024-06-06 06:15,11,7,4,0,0,0
2024-06-06 06:30,12,6,6,0,0,0
2024-06-06 06:45,16,6,10,0,0,0
2024-06-06 07:00,15,12,3,0,0,0
2024-06-06 07:15,21,13,8,0,0,0
2024-06-06 07:30,33,16,17,0,0,0
2024-06-06 07:45,45,32,13,0,0,0
2024-06-06 08:00,28,13,15,0,0,0
2024-06-06 08:15,17,7,10,0,0,0
2024-06-06 08:30,21,8,13,0,0,0
2024-06-06 08:45,19,12,7,0,0,0
2024-06-06 09:00,18,9,9,0,0,0
2024-06-06 09:15,22,15,7,0,0,0
2024-06-06 09:30,14,8,6,0,0,0
2024-06-06 09:45,24,15,9,0,0,0
2024-06-06 10:00,19,9,10,0,0,0
2024-06-06 10:15,25,13,12,0,0,0
2024-06-06 10:30,31,14,17,0,0,0
2024-06-06 10:45,12,4,8,0,0,0
2024-06-06 11:00,20,13,7,0,0,0
2024-06-06 11:15,10,5,5,0,0,0
2024-06-06 11:30,24,14,10,0,0,0
2024-06-06 11:45,21,14,7,0,0,0
2024-06-06 12:00,31,15,16,0,0,0
2024-06-06 12:15,13,6,7,0,0,0
2024-06-06 12:30,34,18,16,0,0,0
2024-06-06 12:45,20,8,12,0,0,0
2024-06-06 13:00,17,8,9,0,0,0
2024-06-06 13:15,19,5,14,0,0,0
2024-06-06 13:30,23,10,13,0,0,0
2024-06-06 13:45,31,15,16,0,0,0
2024-06-06 14:00,22,12,10,0,0,0
2024-06-06 14:15,32,18,14,0,0,0
2024-06-06 14:30,30,12,18,0,0,0
2024-06-06 14:45,38,21,17,0,0,0
2024-06-06 15:00,47,16,31,0,0,0
2024-06-06 15:15,38,14,24,0,0,0
2024-06-06 15:30,40,19,21,0,0,0
2024-06-06 15:45,46,25,21,0,0,0
2024-06-06 16:00,59,32,27,0,0,0
2024-06-06 16:15,49,25,24,0,0,0
2024-06-06 16:30,43,20,23,0,0,0
2024-06-06 16:45,60,22,38,0,0,0
2024-06-06 17:00,60,30,30,0,0,0
2024-06-06 17:15,37,18,19,0,0,0
2024-06-06 17:30,40,18,22,0,0,0
2024-06-06 17:45,48,19,29,0,0,0
2024-06-06 18:00,39,15,24,0,0,0
2024-06-06 18:15,50,19,31,0,0,0
2024-06-06 18:30,33,21,12,0,0,0
2024-06-06 18:45,33,19,14,0,0,0
2024-06-06 19:00,30,14,16,0,0,0
2024-06-06 19:15,24,10,14,0,0,0
2024-06-06 19:30,36,14,22,0,0,0
2024-06-06 19:45,36,15,21,0,0,0
2024-06-06 20:00,27,15,12,0,0,0
2024-06-06 20:15,23,10,13,0,0,0
2024-06-06 20:30,19,11,8,0,0,0
2024-06-06 20:45,17,7,10,0,0,0
2024-06-06 21:00,21,6,15,0,0,0
2024-06-06 21:15,22,10,12,0,0,0
2024-06-06 21:30,21,7,14,0,0,0
2024-06-06 21:45,12,8,4,0,0,0
2024-06-06 22:00,19,7,12,0,0,0
2024-06-06 22:15,15,4,11,0,0,0
2024-06-06 22:30,8,3,5,0,0,0
2024-06-06 22:45,6,3,3,0,0,0
2024-06-06 23:00,6,1,5,0,0,0
2024-06-06 23:15,15,6,9,0,0,0
2024-06-06 23:30,13,6,7,0,0,0
2024-06-06 23:45,9,3,6,0,0,0
2024-06-07 00:00,5,0,5,0,0,0
2024-06-07 00:15,6,3,3,0,0,0
2024-06-07 00:30,5,3,2,0,0,0
2024-06-07 00:45,4,1,3,0,0,0
2024-06-07 01:00,1,0,1,0,0,0
2024-06-07 01:15,2,2,0,0,0,0
2024-06-07 01:30,3,1,2,0,0,0
2024-06-07 01:45,2,1,1,0,0,0
2024-06-07 02:00,2,2,0,0,0,0
2024-06-07 02:15,5,2,3,0,0,0
2024-06-07 02:30,1,1,0,0,0,0
2024-06-07 02:45,1,1,0,0,0,0
2024-06-07 03:00,0,0,0,0,0,0
2024-06-07 03:15,0,0,0,0,0,0
2024-06-07 03:30,1,1,0,0,0,0
2024-06-07 03:45,1,0,1,0,0,0
2024-06-07 04:00,1,1,0,0,0,0
2024-06-07 04:15,0,0,0,0,0,0
2024-06-07 04:30,1,0,1,0,0,0
2024-06-07 04:45,0,0,0,0,0,0
2024-06-07 05:00,0,0,0,0,0,0
2024-06-07 05:15,4,3,1,0,0,0
2024-06-07 05:30,6,5,1,0,0,0
2024-06-07 05:45,3,1,2,0,0,0
