Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2021-11-01 00:00,3,0,3,0,0,0
2021-11-01 00:15,10,1,9,0,0,0
2021-11-01 00:30,6,2,4,0,0,0
2021-11-01 00:45,12,6,6,0,0,0
2021-11-01 01:00,4,0,4,0,0,0
2021-11-01 01:15,8,4,4,0,0,0
2021-11-01 01:30,2,2,0,0,0,0
2021-11-01 01:45,8,3,5,0,0,0
2021-11-01 02:00,7,0,7,0,0,0
2021-11-01 02:15,7,5,2,0,0,0
2021-11-01 02:30,6,4,2,0,0,0
2021-11-01 02:45,1,1,0,0,0,0
2021-11-01 03:00,6,1,5,0,0,0
2021-11-01 03:15,7,4,3,0,0,0
2021-11-01 03:30,4,0,4,0,0,0
2021-11-01 03:45,7,3,4,0,0,0
2021-11-01 04:00,4,0,4,0,0,0
2021-11-01 04:15,2,0,2,0,0,0
2021-11-01 04:30,2,0,2,0,0,0
2021-11-01 04:45,1,0,1,0,0,0
2021-11-01 05:00,1,0,1,0,0,0
2021-11-01 05:15,5,1,4,0,0,0
2021-11-01 05:30,7,4,3,0,0,0
2021-11-01 05:45,2,2,0,0,0,0
2021-11-01 06:00,2,0,2,0,0,0
2021-11-01 06:15,4,1,3,0,0,0
2021-11-01 06:30,4,0,4,0,0,0
2021-11-01 06:45,3,2,1,0,0,0
2021-11-01 07:00,2,0,2,0,0,0
2021-11-01 07:15,1,1,0,0,0,0
2021-11-01 07:30,4,3,1,0,0,0
2021-11-01 07:45,5,2,3,0,0,0
2021-11-01 08:00,5,2,3,0,0,0
2021-11-01 08:15,5,3,2,0,0,0
2021-11-01 08:30,3,2,1,0,0,0
2021-11-01 08:45,6,4,2,0,0,0
2021-11-01 09:00,7,6,1,0,0,0
2021-11-01 09:15,9,7,2,0,0,0
2021-11-01 09:30,11,9,2,0,0,0
2021-11-01 09:45,16,12,4,0,0,0
2021-11-01 10:00,18,11,7,0,0,0
2021-11-01 10:15,9,5,4,0,0,0
2021-11-01 10:30,26,10,16,0,0,0
2021-11-01 10:45,13,8,5,0,0,0
2021-11-01 11:00,15,5,10,0,0,0
2021-11-01 11:15,13,6,7,0,0,0
2021-11-01 11:30,16,8,8,0,0,0
2021-11-01 11:45,14,8,6,0,0,0
2021-11-01 12:00,27,16,11,0,0,0
2021-11-01 12:15,28,15,13,0,0,0
2021-11-01 12:30,25,10,15,0,0,0
2021-11-01 12:45,28,15,13,0,0,0
2021-11-01 13:00,23,19,4,0,0,0
2021-11-01 13:15,27,14,13,0,0,0
2021-11-01 13:30,23,11,12,0,0,0
2021-11-01 13:45,32,18,14,0,0,0
2021-11-01 14:00,36,19,17,0,0,0
2021-11-01 14:15,33,13,20,0,0,0
2021-11-01 14:30,35,19,16,0,0,0
2021-11-01 14:45,43,25,18,0,0,0
2021-11-01 15:00,37,19,18,0,0,0
2021-11-01 15:15,39,19,20,0,0,0
2021-11-01 15:30,27,22,5,0,0,0
2021-11-01 15:45,36,18,18,0,0,0
2021-11-01 16:00,42,21,21,0,0,0
2021-11-01 16:15,41,15,26,0,0,0
2021-11-01 16:30,24,10,14,0,0,0
2021-11-01 16:45,43,25,18,0,0,0
2021-11-01 17:00,25,12,13,0,0,0
2021-11-01 17:15,33,18,15,0,0,0
2021-11-01 17:30,26,18,8,0,0,0
2021-11-01 17:45,28,13,15,0,0,0
2021-11-01 18:00,26,13,13,0,0,0
2021-11-01 18:15,21,8,13,0,0,0
2021-11-01 18:30,23,11,12,0,0,0
2021-11-01 18:45,18,11,7,0,0,0
2021-11-01 19:00,8,4,4,0,0,0
2021-11-01 19:15,12,9,3,0,0,0
2021-11-01 19:30,11,7,4,0,0,0
2021-11-01 19:45,16,7,9,0,0,0
2021-11-01 20:00,7,6,1,0,0,0
2021-11-01 20:15,12,5,7,0,0,0
2021-11-01 20:30,7,3,4,0,0,0
2021-11-01 20:45,6,2,4,0,0,0
2021-11-01 21:00,11,1,10,0,0,0
2021-11-01 21:15,7,3,4,0,0,0
2021-11-01 21:30,5,4,1,0,0,0
2021-11-01 21:45,5,2,3,0,0,0
2021-11-01 22:00,2,1,1,0,0,0
2021-11-01 22:15,4,1,3,0,0,0
2021-11-01 22:30,15,3,12,0,0,0
2021-11-01 22:45,6,1,5,0,0,0
2021-11-01 23:00,1,0,1,0,0,0
2021-11-01 23:15,5,0,5,0,0,0
2021-11-01 23:30,0,0,0,0,0,0
2021-11-01 23:45,1,0,1,0,0,0
2021-11-02 00:00,0,0,0,0,0,0
2021-11-02 00:15,0,0,0,0,0,0
2021-11-02 00:30,0,0,0,0,0,0
2021-11-02 00:45,0,0,0,0,0,0
2021-11-02 01:00,0,0,0,0,0,0
2021-11-02 01:15,2,0,2,0,0,0
2021-11-02 01:30,2,0,2,0,0,0
2021-11-02 01:45,0,0,0,0,0,0
2021-11-02 02:00,0,0,0,0,0,0
2021-11-02 02:15,0,0,0,0,0,0
