Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2025-01-01 00:00,3,3,0,0,0,0
2025-01-01 00:15,7,2,5,0,0,0
2025-01-01 00:30,6,2,4,0,0,0
2025-01-01 00:45,5,1,4,0,0,0
2025-01-01 01:00,3,3,0,0,0,0
2025-01-01 01:15,4,3,1,0,0,0
2025-01-01 01:30,29,17,12,0,0,0
2025-01-01 01:45,7,4,3,0,0,0
2025-01-01 02:00,23,11,12,0,0,0
2025-01-01 02:15,21,11,10,0,0,0
2025-01-01 02:30,17,9,8,0,0,0
2025-01-01 02:45,11,4,7,0,0,0
2025-01-01 03:00,11,3,8,0,0,0
2025-01-01 03:15,7,2,5,0,0,0
2025-01-01 03:30,8,5,3,0,0,0
2025-01-01 03:45,17,6,11,0,0,0
2025-01-01 04:00,4,0,4,0,0,0
2025-01-01 04:15,7,1,6,0,0,0
2025-01-01 04:30,2,0,2,0,0,0
2025-01-01 04:45,3,2,1,0,0,0
2025-01-01 05:00,6,5,1,0,0,0
2025-01-01 05:15,4,0,4,0,0,0
2025-01-01 05:30,3,2,1,0,0,0
2025-01-01 05:45,2,0,2,0,0,0
2025-01-01 06:00,8,2,6,0,0,0
2025-01-01 06:15,1,0,1,0,0,0
2025-01-01 06:30,1,1,0,0,0,0
2025-01-01 06:45,0,0,0,0,0,0
2025-01-01 07:00,0,0,0,0,0,0
2025-01-01 07:15,0,0,0,0,0,0
2025-01-01 07:30,0,0,0,0,0,0
2025-01-01 07:45,3,0,3,0,0,0
2025-01-01 08:00,1,0,1,0,0,0
2025-01-01 08:15,1,0,1,0,0,0
2025-01-01 08:30,2,1,1,0,0,0
2025-01-01 08:45,2,1,1,0,0,0
2025-01-01 09:00,0,0,0,0,0,0
2025-01-01 09:15,2,2,0,0,0,0
2025-01-01 09:30,9,3,6,0,0,0
2025-01-01 09:45,2,1,1,0,0,0
2025-01-01 10:00,7,4,3,0,0,0
2025-01-01 10:15,4,1,3,0,0,0
2025-01-01 10:30,6,4,2,0,0,0
2025-01-01 10:45,4,3,1,0,0,0
2025-01-01 11:00,4,3,1,0,0,0
2025-01-01 11:15,3,2,1,0,0,0
2025-01-01 11:30,0,0,0,0,0,0
2025-01-01 11:45,5,3,2,0,0,0
2025-01-01 12:00,1,0,1,0,0,0
2025-01-01 12:15,1,1,0,0,0,0
2025-01-01 12:30,9,7,2,0,0,0
2025-01-01 12:45,13,5,8,0,0,0
2025-01-01 13:00,5,2,3,0,0,0
2025-01-01 13:15,10,5,5,0,0,0
2025-01-01 13:30,6,4,2,0,0,0
2025-01-01 13:45,6,1,5,0,0,0
2025-01-01 14:00,8,3,5,0,0,0
2025-01-01 14:15,6,3,3,0,0,0
2025-01-01 14:30,11,5,6,0,0,0
2025-01-01 14:45,6,4,2,0,0,0
2025-01-01 15:00,10,7,3,0,0,0
2025-01-01 15:15,7,5,2,0,0,0
2025-01-01 15:30,7,2,5,0,0,0
2025-01-01 15:45,13,7,6,0,0,0
2025-01-01 16:00,8,1,7,0,0,0
2025-01-01 16:15,8,4,4,0,0,0
2025-01-01 16:30,9,3,6,0,0,0
2025-01-01 16:45,11,4,7,0,0,0
2025-01-01 17:00,14,7,7,0,0,0
2025-01-01 17:15,4,0,4,0,0,0
2025-01-01 17:30,6,1,5,0,0,0
2025-01-01 17:45,5,2,3,0,0,0
2025-01-01 18:00,4,3,1,0,0,0
2025-01-01 18:15,6,1,5,0,0,0
2025-01-01 18:30,4,1,3,0,0,0
2025-01-01 18:45,3,0,3,0,0,0
2025-01-01 19:00,7,3,4,0,0,0
2025-01-01 19:15,6,3,3,0,0,0
2025-01-01 19:30,9,4,5,0,0,0
2025-01-01 19:45,6,3,3,0,0,0
2025-01-01 20:00,10,5,5,0,0,0
2025-01-01 20:15,1,1,0,0,0,0
2025-01-01 20:30,7,4,3,0,0,0
2025-01-01 20:45,1,1,0,0,0,0
2025-01-01 21:00,0,0,0,0,0,0
2025-01-01 21:15,2,0,2,0,0,0
2025-01-01 21:30,4,3,1,0,0,0
2025-01-01 21:45,0,0,0,0,0,0
2025-01-01 22:00,3,0,3,0,0,0
2025-01-01 22:15,4,2,2,0,0,0
2025-01-01 22:30,3,3,0,0,0,0
2025-01-01 22:45,1,1,0,0,0,0
2025-01-01 23:00,1,0,1,0,0,0
2025-01-01 23:15,1,1,0,0,0,0
2025-01-01 23:30,0,0,0,0,0,0
2025-01-01 23:45,2,0,2,0,0,0
2025-01-02 00:00,0,0,0,0,0,0
2025-01-02 00:15,0,0,0,0,0,0
2025-01-02 00:30,0,0,0,0,0,0
2025-01-02 00:45,1,0,1,0,0,0
2025-01-02 01:00,2,2,0,0,0,0
2025-01-02 01:15,0,0,0,0,0,0
2025-01-02 01:30,0,0,0,0,0,0
2025-01-02 01:45,1,0,1,0,0,0
2025-01-02 02:00,0,0,0,0,0,0
2025-01-02 02:15,0,0,0,0,0,0
2025-01-02 02:30,1,0,1,0,0,0
2025-01-02 02:45,0,0,0,0,0,0
2025-01-02 03:00,0,0,0,0,0,0
2025-01-02 03:15,0,0,0,0,0,0
2025-01-02 03:30,0,0,0,0,0,0
2025-01-02 03:45,0,0,0,0,0,0
2025-01-02 04:00,0,0,0,0,0,0
2025-01-02 04:15,2,2,0,0,0,0
2025-01-02 04:30,2,2,0,0,0,0
2025-01-02 04:45,2,2,0,0,0,0
2025-01-02 05:00,4,0,4,0,0,0
2025-01-02 05:15,3,3,0,0,0,0
2025-01-02 05:30,2,2,0,0,0,0
2025-01-02 05:45,1,0,1,0,0,0
2025-01-02 06:00,11,7,4,0,0,0
2025-01-02 06:15,16,7,9,0,0,0
2025-01-02 06:30,13,4,9,0,0,0
2025-01-02 06:45,22,13,9,0,0,0
2025-01-02 07:00,19,12,7,0,0,0
2025-01-02 07:15,18,15,3,0,0,0
2025-01-02 07:30,37,28,9,0,0,0
2025-01-02 07:45,22,15,7,0,0,0
2025-01-02 08:00,27,19,8,0,0,0
2025-01-02 08:15,24,17,7,0,0,0
2025-01-02 08:30,16,14,2,0,0,0
2025-01-02 08:45,22,12,10,0,0,0
2025-01-02 09:00,15,10,5,0,0,0
2025-01-02 09:15,17,12,5,0,0,0
2025-01-02 09:30,15,11,4,0,0,0
2025-01-02 09:45,18,14,4,0,0,0
2025-01-02 10:00,17,11,6,0,0,0
2025-01-02 10:15,30,23,7,0,0,0
2025-01-02 10:30,23,13,10,0,0,0
2025-01-02 10:45,19,11,8,0,0,0
2025-01-02 11:00,26,18,8,0,0,0
2025-01-02 11:15,30,19,11,0,0,0
2025-01-02 11:30,26,21,5,0,0,0
2025-01-02 11:45,30,25,5,0,0,0
2025-01-02 12:00,38,27,11,0,0,0
2025-01-02 12:15,20,11,9,0,0,0
2025-01-02 12:30,37,14,23,0,0,0
2025-01-02 12:45,37,20,17,0,0,0
2025-01-02 13:00,18,9,9,0,0,0
2025-01-02 13:15,25,16,9,0,0,0
2025-01-02 13:30,30,13,17,0,0,0
2025-01-02 13:45,41,24,17,0,0,0
2025-01-02 14:00,35,17,18,0,0,0
2025-01-02 14:15,35,24,11,0,0,0
2025-01-02 14:30,33,15,18,0,0,0
2025-01-02 14:45,47,27,20,0,0,0
2025-01-02 15:00,41,22,19,0,0,0
2025-01-02 15:15,38,25,13,0,0,0
2025-01-02 15:30,49,30,19,0,0,0
2025-01-02 15:45,43,22,21,0,0,0
2025-01-02 16:00,45,18,27,0,0,0
2025-01-02 16:15,38,20,18,0,0,0
2025-01-02 16:30,41,23,18,0,0,0
2025-01-02 16:45,41,20,21,0,0,0
2025-01-02 17:00,31,14,17,0,0,0
2025-01-02 17:15,45,30,15,0,0,0
2025-01-02 17:30,32,13,19,0,0,0
2025-01-02 17:45,29,12,17,0,0,0
2025-01-02 18:00,22,13,9,0,0,0
2025-01-02 18:15,41,16,25,0,0,0
2025-01-02 18:30,25,10,15,0,0,0
2025-01-02 18:45,24,12,12,0,0,0
2025-01-02 19:00,22,11,11,0,0,0
2025-01-02 19:15,20,7,13,0,0,0
2025-01-02 19:30,10,4,6,0,0,0
2025-01-02 19:45,10,5,5,0,0,0
2025-01-02 20:00,16,7,9,0,0,0
2025-01-02 20:15,14,6,8,0,0,0
2025-01-02 20:30,10,4,6,0,0,0
2025-01-02 20:45,15,5,10,0,0,0
2025-01-02 21:00,7,2,5,0,0,0
2025-01-02 21:15,8,1,7,0,0,0
2025-01-02 21:30,7,2,5,0,0,0
2025-01-02 21:45,6,0,6,0,0,0
2025-01-02 22:00,7,1,6,0,0,0
2025-01-02 22:15,9,2,7,0,0,0
2025-01-02 22:30,4,1,3,0,0,0
2025-01-02 22:45,3,0,3,0,0,0
2025-01-02 23:00,2,1,1,0,0,0
2025-01-02 23:15,1,0,1,0,0,0
2025-01-02 23:30,3,1,2,0,0,0
2025-01-02 23:45,1,0,1,0,0,0
2025-01-03 00:00,2,1,1,0,0,0
2025-01-03 00:15,5,4,1,0,0,0
2025-01-03 00:30,1,1,0,0,0,0
2025-01-03 00:45,1,0,1,0,0,0
2025-01-03 01:00,4,3,1,0,0,0
2025-01-03 01:15,2,1,1,0,0,0
2025-01-03 01:30,1,0,1,0,0,0
2025-01-03 01:45,1,1,0,0,0,0
2025-01-03 02:00,0,0,0,0,0,0
2025-01-03 02:15,2,0,2,0,0,0
2025-01-03 02:30,0,0,0,0,0,0
2025-01-03 02:45,0,0,0,0,0,0
2025-01-03 03:00,0,0,0,0,0,0
2025-01-03 03:15,0,0,0,0,0,0
2025-01-03 03:30,0,0,0,0,0,0
2025-01-03 03:45,0,0,0,0,0,0
2025-01-03 04:00,0,0,0,0,0,0
2025-01-03 04:15,2,2,0,0,0,0
2025-01-03 04:30,1,1,0,0,0,0
2025-01-03 04:45,3,3,0,0,0,0
2025-01-03 05:00,1,0,1,0,0,0
2025-01-03 05:15,7,4,3,0,0,0
2025-01-03 05:30,2,2,0,0,0,0
2025-01-03 05:45,3,1,2,0,0,0
2025-01-03 06:00,5,3,2,0,0,0
2025-01-03 06:15,8,5,3,0,0,0
2025-01-03 06:30,16,6,10,0,0,0
2025-01-03 06:45,20,12,8,0,0,0
2025-01-03 07:00,19,13,6,0,0,0
2025-01-03 07:15,13,10,3,0,0,0
2025-01-03 07:30,34,25,9,0,0,0
2025-01-03 07:45,23,16,7,0,0,0
2025-01-03 08:00,19,13,6,0,0,0
2025-01-03 08:15,26,19,7,0,0,0
2025-01-03 08:30,24,16,8,0,0,0
2025-01-03 08:45,25,17,8,0,0,0
2025-01-03 09:00,15,11,4,0,0,0
2025-01-03 09:15,25,14,11,0,0,0
2025-01-03 09:30,19,14,5,0,0,0
2025-01-03 09:45,22,15,7,0,0,0
2025-01-03 10:00,15,11,4,0,0,0
2025-01-03 10:15,20,11,9,0,0,0
2025-01-03 10:30,13,8,5,0,0,0
2025-01-03 10:45,35,23,12,0,0,0
2025-01-03 11:00,32,20,12,0,0,0
2025-01-03 11:15,21,15,6,0,0,0
2025-01-03 11:30,23,13,10,0,0,0
2025-01-03 11:45,18,15,3,0,0,0
2025-01-03 12:00,16,9,7,0,0,0
2025-01-03 12:15,21,16,5,0,0,0
2025-01-03 12:30,29,19,10,0,0,0
2025-01-03 12:45,32,17,15,0,0,0
2025-01-03 13:00,34,21,13,0,0,0
2025-01-03 13:15,33,22,11,0,0,0
2025-01-03 13:30,28,15,13,0,0,0
2025-01-03 13:45,22,13,9,0,0,0
2025-01-03 14:00,21,12,9,0,0,0
2025-01-03 14:15,25,14,11,0,0,0
2025-01-03 14:30,30,16,14,0,0,0
2025-01-03 14:45,30,16,14,0,0,0
2025-01-03 15:00,29,17,12,0,0,0
2025-01-03 15:15,34,17,17,0,0,0
2025-01-03 15:30,30,15,15,0,0,0
2025-01-03 15:45,35,21,14,0,0,0
2025-01-03 16:00,23,13,10,0,0,0
2025-01-03 16:15,19,13,6,0,0,0
2025-01-03 16:30,26,8,18,0,0,0
2025-01-03 16:45,35,17,18,0,0,0
2025-01-03 17:00,34,16,18,0,0,0
2025-01-03 17:15,30,18,12,0,0,0
2025-01-03 17:30,30,24,6,0,0,0
2025-01-03 17:45,28,18,10,0,0,0
2025-01-03 18:00,21,13,8,0,0,0
2025-01-03 18:15,23,14,9,0,0,0
2025-01-03 18:30,16,8,8,0,0,0
2025-01-03 18:45,28,18,10,0,0,0
2025-01-03 19:00,25,14,11,0,0,0
2025-01-03 19:15,20,8,12,0,0,0
2025-01-03 19:30,16,5,11,0,0,0
2025-01-03 19:45,14,6,8,0,0,0
2025-01-03 20:00,11,8,3,0,0,0
2025-01-03 20:15,7,5,2,0,0,0
2025-01-03 20:30,9,2,7,0,0,0
2025-01-03 20:45,9,3,6,0,0,0
2025-01-03 21:00,12,5,7,0,0,0
2025-01-03 21:15,9,5,4,0,0,0
2025-01-03 21:30,9,2,7,0,0,0
2025-01-03 21:45,11,5,6,0,0,0
2025-01-03 22:00,11,3,8,0,0,0
2025-01-03 22:15,3,0,3,0,0,0
2025-01-03 22:30,5,2,3,0,0,0
2025-01-03 22:45,8,3,5,0,0,0
2025-01-03 23:00,8,2,6,0,0,0
2025-01-03 23:15,5,1,4,0,0,0
2025-01-03 23:30,10,1,9,0,0,0
2025-01-03 23:45,4,2,2,0,0,0
2025-01-04 00:00,9,0,9,0,0,0
2025-01-04 00:15,5,0,5,0,0,0
2025-01-04 00:30,2,1,1,0,0,0
2025-01-04 00:45,8,1,7,0,0,0
2025-01-04 01:00,4,0,4,0,0,0
2025-01-04 01:15,2,1,1,0,0,0
2025-01-04 01:30,0,0,0,0,0,0
2025-01-04 01:45,1,0,1,0,0,0
2025-01-04 02:00,2,1,1,0,0,0
2025-01-04 02:15,2,1,1,0,0,0
2025-01-04 02:30,5,1,4,0,0,0
2025-01-04 02:45,2,0,2,0,0,0
2025-01-04 03:00,0,0,0,0,0,0
2025-01-04 03:15,1,1,0,0,0,0
2025-01-04 03:30,1,1,0,0,0,0
2025-01-04 03:45,0,0,0,0,0,0
2025-01-04 04:00,0,0,0,0,0,0
2025-01-04 04:15,1,1,0,0,0,0
2025-01-04 04:30,0,0,0,0,0,0
2025-01-04 04:45,0,0,0,0,0,0
2025-01-04 05:00,4,1,3,0,0,0
2025-01-04 05:15,5,4,1,0,0,0
2025-01-04 05:30,4,2,2,0,0,0
2025-01-04 05:45,5,3,2,0,0,0
2025-01-04 06:00,2,2,0,0,0,0
2025-01-04 06:15,2,1,1,0,0,0
2025-01-04 06:30,2,1,1,0,0,0
2025-01-04 06:45,4,3,1,0,0,0
2025-01-04 07:00,4,4,0,0,0,0
2025-01-04 07:15,3,3,0,0,0,0
2025-01-04 07:30,6,4,2,0,0,0
2025-01-04 07:45,5,3,2,0,0,0
2025-01-04 08:00,8,6,2,0,0,0
2025-01-04 08:15,3,3,0,0,0,0
2025-01-04 08:30,10,2,8,0,0,0
2025-01-04 08:45,6,6,0,0,0,0
2025-01-04 09:00,12,9,3,0,0,0
2025-01-04 09:15,16,11,5,0,0,0
2025-01-04 09:30,17,13,4,0,0,0
2025-01-04 09:45,32,28,4,0,0,0
2025-01-04 10:00,26,17,9,0,0,0
2025-01-04 10:15,34,23,11,0,0,0
2025-01-04 10:30,41,28,13,0,0,0
2025-01-04 10:45,24,19,5,0,0,0
2025-01-04 11:00,34,20,14,0,0,0
2025-01-04 11:15,35,21,14,0,0,0
2025-01-04 11:30,28,22,6,0,0,0
2025-01-04 11:45,40,26,14,0,0,0
2025-01-04 12:00,36,25,11,0,0,0
2025-01-04 12:15,45,32,13,0,0,0
2025-01-04 12:30,35,23,12,0,0,0
2025-01-04 12:45,41,27,14,0,0,0
2025-01-04 13:00,41,22,19,0,0,0
2025-01-04 13:15,20,8,12,0,0,0
2025-01-04 13:30,32,18,14,0,0,0
2025-01-04 13:45,30,14,16,0,0,0
