Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2023-07-02 01:00,1,,1,0,,0
2023-07-02 01:15,2,,2,0,,0
2023-07-02 01:30,5,,5,0,,0
2023-07-02 01:45,3,,3,0,,0
2023-07-02 02:00,3,,3,0,,0
2023-07-02 02:15,5,,5,0,,0
2023-07-02 02:30,4,,4,0,,0
2023-07-02 02:45,3,,3,0,,0
2023-07-02 03:00,5,,5,0,,0
2023-07-02 03:15,1,,1,0,,0
2023-07-02 03:30,2,,2,0,,0
2023-07-02 03:45,1,,1,0,,0
2023-07-02 04:00,3,,3,0,,0
2023-07-02 04:15,0,,0,0,,0
2023-07-02 04:30,3,,3,0,,0
2023-07-02 04:45,2,,2,0,,0
2023-07-02 05:00,0,,0,0,,0
2023-07-02 05:15,2,,2,0,,0
2023-07-02 05:30,1,,1,0,,0
2023-07-02 05:45,1,,1,0,,0
2023-07-02 06:00,0,,0,0,,0
2023-07-02 06:15,1,,1,0,,0
2023-07-02 06:30,1,,1,0,,0
2023-07-02 06:45,0,,0,0,,0
2023-07-02 07:00,0,,0,0,,0
2023-07-02 07:15,3,,3,0,,0
2023-07-02 07:30,1,,1,0,,0
2023-07-02 07:45,2,,2,0,,0
2023-07-02 08:00,2,,2,0,,0
2023-07-02 08:15,4,,4,0,,0
2023-07-02 08:30,3,,3,0,,0
2023-07-02 08:45,3,,3,0,,0
2023-07-02 09:00,3,,3,0,,0
2023-07-02 09:15,4,,4,0,,0
2023-07-02 09:30,5,,5,0,,0
2023-07-02 09:45,6,,6,0,,0
2023-07-02 10:00,4,,4,0,,0
2023-07-02 10:15,11,,11,0,,0
2023-07-02 10:30,16,,16,0,,0
2023-07-02 10:45,5,,5,0,,0
2023-07-02 11:00,12,,12,0,,0
2023-07-02 11:15,6,,6,0,,0
2023-07-02 11:30,10,,10,0,,0
2023-07-02 11:45,11,,11,0,,0
2023-07-02 12:00,14,,14,0,,0
2023-07-02 12:15,9,,9,0,,0
2023-07-02 12:30,16,,16,0,,0
2023-07-02 12:45,10,,10,0,,0
2023-07-02 13:00,8,,8,0,,0
2023-07-02 13:15,10,,10,0,,0
2023-07-02 13:30,9,,9,0,,0
2023-07-02 13:45,10,,10,0,,0
2023-07-02 14:00,15,,15,0,,0
2023-07-02 14:15,11,,11,0,,0
2023-07-02 14:30,20,,20,0,,0
2023-07-02 14:45,22,,22,0,,0
2023-07-02 15:00,16,,16,0,,0
2023-07-02 15:15,17,,17,0,,0
2023-07-02 15:30,20,,20,0,,0
2023-07-02 15:45,13,,13,0,,0
2023-07-02 16:00,18,,18,0,,0
2023-07-02 16:15,10,,10,0,,0
2023-07-02 16:30,15,,15,0,,0
2023-07-02 16:45,21,,21,0,,0
2023-07-02 17:00,14,,14,0,,0
2023-07-02 17:15,17,,17,0,,0
2023-07-02 17:30,14,,14,0,,0
2023-07-02 17:45,13,,13,0,,0
2023-07-02 18:00,14,,14,0,,0
2023-07-02 18:15,24,,24,0,,0
2023-07-02 18:30,17,,17,0,,0
2023-07-02 18:45,17,,17,0,,0
2023-07-02 19:00,15,,15,0,,0
2023-07-02 19:15,16,,16,0,,0
2023-07-02 19:30,10,,10,0,,0
2023-07-02 19:45,12,,12,0,,0
2023-07-02 20:00,14,,14,0,,0
2023-07-02 20:15,6,,6,0,,0
2023-07-02 20:30,8,,8,0,,0
2023-07-02 20:45,11,,11,0,,0
2023-07-02 21:00,13,,13,0,,0
2023-07-02 21:15,6,,6,0,,0
2023-07-02 21:30,7,,7,0,,0
2023-07-02 21:45,11,,11,0,,0
2023-07-02 22:00,8,,8,0,,0
2023-07-02 22:15,6,,6,0,,0
2023-07-02 22:30,9,,9,0,,0
2023-07-02 22:45,5,,5,0,,0
2023-07-02 23:00,9,,9,0,,0
2023-07-02 23:15,2,,2,0,,0
2023-07-02 23:30,2,,2,0,,0
2023-07-02 23:45,1,,1,0,,0
2023-07-03 00:00,1,,1,0,,0
2023-07-03 00:15,1,,1,0,,0
2023-07-03 00:30,0,,0,0,,0
2023-07-03 00:45,1,,1,0,,0
2023-07-03 01:00,1,,1,0,,0
2023-07-03 01:15,0,,0,0,,0
2023-07-03 01:30,0,,0,0,,0
2023-07-03 01:45,0,,0,0,,0
2023-07-03 02:00,1,,1,0,,0
2023-07-03 02:15,1,,1,0,,0
2023-07-03 02:30,0,,0,0,,0
2023-07-03 02:45,0,,0,0,,0
2023-07-03 03:00,0,,0,0,,0
2023-07-03 03:15,0,,0,0,,0
2023-07-03 03:30,2,,2,0,,0
2023-07-03 03:45,3,,3,0,,0
2023-07-03 04:00,1,,1,0,,0
2023-07-03 04:15,1,,1,0,,0
2023-07-03 04:30,1,,1,0,,0
2023-07-03 04:45,2,,2,0,,0
2023-07-03 05:00,0,0,0,0,0,0
2023-07-03 05:15,6,5,1,0,0,0
2023-07-03 05:30,9,3,6,0,0,0
2023-07-03 05:45,12,5,7,0,0,0
2023-07-03 06:00,15,7,8,0,0,0
2023-07-03 06:15,28,17,11,0,0,0
2023-07-03 06:30,26,12,14,0,0,0
2023-07-03 06:45,31,15,16,0,0,0
2023-07-03 07:00,48,29,19,0,0,0
2023-07-03 07:15,43,22,21,0,0,0
2023-07-03 07:30,57,37,20,0,0,0
2023-07-03 07:45,62,35,27,0,0,0
2023-07-03 08:00,51,38,13,0,0,0
2023-07-03 08:15,52,27,25,0,0,0
2023-07-03 08:30,60,45,15,0,0,0
2023-07-03 08:45,50,33,17,0,0,0
