Datetime,300037920 (Lütkenbecker Str.),353413813 (Lütkenbecker Str. [Bike Stadteinwärts]),353413814 (Lütkenbecker Str. [Bike Stadtauswärts]),300037920-status,353413813-status,353413814-status
2024-10-01 00:00,2,0,2,0,0,0
2024-10-01 00:15,2,0,2,0,0,0
2024-10-01 00:30,0,0,0,0,0,0
2024-10-01 00:45,0,0,0,0,0,0
2024-10-01 01:00,2,0,2,0,0,0
2024-10-01 01:15,0,0,0,0,0,0
2024-10-01 01:30,0,0,0,0,0,0
2024-10-01 01:45,0,0,0,0,0,0
2024-10-01 02:00,2,1,1,0,0,0
2024-10-01 02:15,1,0,1,0,0,0
2024-10-01 02:30,0,0,0,0,0,0
2024-10-01 02:45,0,0,0,0,0,0
2024-10-01 03:00,1,0,1,0,0,0
2024-10-01 03:15,1,0,1,0,0,0
2024-10-01 03:30,0,0,0,0,0,0
2024-10-01 03:45,1,1,0,0,0,0
2024-10-01 04:00,2,0,2,0,0,0
2024-10-01 04:15,0,0,0,0,0,0
2024-10-01 04:30,1,0,1,0,0,0
2024-10-01 04:45,5,3,2,0,0,0
2024-10-01 05:00,8,4,4,0,0,0
2024-10-01 05:15,6,2,4,0,0,0
2024-10-01 05:30,12,8,4,0,0,0
2024-10-01 05:45,14,6,8,0,0,0
2024-10-01 06:00,7,4,3,0,0,0
2024-10-01 06:15,23,13,10,0,0,0
2024-10-01 06:30,39,21,18,0,0,0
2024-10-01 06:45,55,36,19,0,0,0
2024-10-01 07:00,45,28,17,0,0,0
2024-10-01 07:15,112,92,20,0,0,0
2024-10-01 07:30,184,166,18,0,0,0
2024-10-01 07:45,132,107,25,0,0,0
2024-10-01 08:00,110,76,34,0,0,0
2024-10-01 08:15,86,68,18,0,0,0
2024-10-01 08:30,67,45,22,0,0,0
2024-10-01 08:45,58,37,21,0,0,0
2024-10-01 09:00,29,20,9,0,0,0
2024-10-01 09:15,30,23,7,0,0,0
2024-10-01 09:30,28,19,9,0,0,0
2024-10-01 09:45,23,13,10,0,0,0
2024-10-01 10:00,14,10,4,0,0,0
2024-10-01 10:15,10,5,5,0,0,0
2024-10-01 10:30,15,9,6,0,0,0
2024-10-01 10:45,14,5,9,0,0,0
2024-10-01 11:00,13,6,7,0,0,0
2024-10-01 11:15,13,8,5,0,0,0
2024-10-01 11:30,18,10,8,0,0,0
2024-10-01 11:45,11,3,8,0,0,0
2024-10-01 12:00,18,6,12,0,0,0
2024-10-01 12:15,19,4,15,0,0,0
2024-10-01 12:30,31,10,21,0,0,0
2024-10-01 12:45,40,12,28,0,0,0
2024-10-01 13:00,31,5,26,0,0,0
2024-10-01 13:15,99,10,89,0,0,0
2024-10-01 13:30,39,15,24,0,0,0
2024-10-01 13:45,45,15,30,0,0,0
2024-10-01 14:00,38,13,25,0,0,0
2024-10-01 14:15,62,18,44,0,0,0
2024-10-01 14:30,48,23,25,0,0,0
2024-10-01 14:45,33,13,20,0,0,0
2024-10-01 15:00,49,19,30,0,0,0
2024-10-01 15:15,57,31,26,0,0,0
2024-10-01 15:30,50,19,31,0,0,0
2024-10-01 15:45,62,22,40,0,0,0
2024-10-01 16:00,36,18,18,0,0,0
2024-10-01 16:15,43,17,26,0,0,0
2024-10-01 16:30,53,31,22,0,0,0
2024-10-01 16:45,60,20,40,0,0,0
2024-10-01 17:00,61,29,32,0,0,0
2024-10-01 17:15,48,23,25,0,0,0
2024-10-01 17:30,67,28,39,0,0,0
2024-10-01 17:45,62,29,33,0,0,0
2024-10-01 18:00,41,17,24,0,0,0
2024-10-01 18:15,52,24,28,0,0,0
2024-10-01 18:30,44,26,18,0,0,0
2024-10-01 18:45,50,28,22,0,0,0
2024-10-01 19:00,28,11,17,0,0,0
2024-10-01 19:15,33,10,23,0,0,0
2024-10-01 19:30,29,12,17,0,0,0
2024-10-01 19:45,25,3,22,0,0,0
2024-10-01 20:00,16,4,12,0,0,0
2024-10-01 20:15,28,11,17,0,0,0
2024-10-01 20:30,21,8,13,0,0,0
2024-10-01 20:45,6,2,4,0,0,0
2024-10-01 21:00,15,3,12,0,0,0
2024-10-01 21:15,15,4,11,0,0,0
2024-10-01 21:30,12,3,9,0,0,0
2024-10-01 21:45,9,4,5,0,0,0
2024-10-01 22:00,6,5,1,0,0,0
2024-10-01 22:15,9,6,3,0,0,0
2024-10-01 22:30,7,4,3,0,0,0
2024-10-01 22:45,5,4,1,0,0,0
2024-10-01 23:00,6,1,5,0,0,0
2024-10-01 23:15,7,2,5,0,0,0
2024-10-01 23:30,4,1,3,0,0,0
2024-10-01 23:45,0,0,0,0,0,0
2024-10-02 00:00,3,3,0,0,0,0
2024-10-02 00:15,0,0,0,0,0,0
2024-10-02 00:30,5,0,5,0,0,0
2024-10-02 00:45,2,0,2,0,0,0
2024-10-02 01:00,1,0,1,0,0,0
2024-10-02 01:15,2,1,1,0,0,0
2024-10-02 01:30,2,0,2,0,0,0
2024-10-02 01:45,1,1,0,0,0,0
2024-10-02 02:00,2,2,0,0,0,0
2024-10-02 02:15,0,0,0,0,0,0
2024-10-02 02:30,1,0,1,0,0,0
2024-10-02 02:45,2,2,0,0,0,0
2024-10-02 03:00,0,0,0,0,0,0
2024-10-02 03:15,0,0,0,0,0,0
2024-10-02 03:30,1,1,0,0,0,0
2024-10-02 03:45,0,0,0,0,0,0
2024-10-02 04:00,1,0,1,0,0,0
2024-10-02 04:15,0,0,0,0,0,0
2024-10-02 04:30,3,1,2,0,0,0
2024-10-02 04:45,7,2,5,0,0,0
2024-10-02 05:00,5,2,3,0,0,0
2024-10-02 05:15,8,3,5,0,0,0
2024-10-02 05:30,9,5,4,0,0,0
2024-10-02 05:45,19,12,7,0,0,0
2024-10-02 06:00,12,7,5,0,0,0
2024-10-02 06:15,19,11,8,0,0,0
2024-10-02 06:30,26,13,13,0,0,0
2024-10-02 06:45,45,23,22,0,0,0
2024-10-02 07:00,43,27,16,0,0,0
2024-10-02 07:15,87,69,18,0,0,0
2024-10-02 07:30,181,161,20,0,0,0
2024-10-02 07:45,162,128,34,0,0,0
2024-10-02 08:00,107,70,37,0,0,0
2024-10-02 08:15,97,64,33,0,0,0
2024-10-02 08:30,65,51,14,0,0,0
2024-10-02 08:45,41,28,13,0,0,0
2024-10-02 09:00,28,20,8,0,0,0
2024-10-02 09:15,41,26,15,0,0,0
2024-10-02 09:30,49,30,19,0,0,0
2024-10-02 09:45,37,29,8,0,0,0
2024-10-02 10:00,25,12,13,0,0,0
2024-10-02 10:15,39,28,11,0,0,0
2024-10-02 10:30,24,12,12,0,0,0
2024-10-02 10:45,27,20,7,0,0,0
2024-10-02 11:00,34,18,16,0,0,0
2024-10-02 11:15,28,14,14,0,0,0
2024-10-02 11:30,30,16,14,0,0,0
2024-10-02 11:45,30,16,14,0,0,0
2024-10-02 12:00,34,18,16,0,0,0
2024-10-02 12:15,32,13,19,0,0,0
2024-10-02 12:30,39,18,21,0,0,0
2024-10-02 12:45,45,14,31,0,0,0
2024-10-02 13:00,43,14,29,0,0,0
2024-10-02 13:15,48,17,31,0,0,0
2024-10-02 13:30,49,16,33,0,0,0
2024-10-02 13:45,45,17,28,0,0,0
2024-10-02 14:00,42,21,21,0,0,0
2024-10-02 14:15,43,17,26,0,0,0
2024-10-02 14:30,64,24,40,0,0,0
2024-10-02 14:45,57,20,37,0,0,0
2024-10-02 15:00,63,27,36,0,0,0
2024-10-02 15:15,50,14,36,0,0,0
2024-10-02 15:30,69,21,48,0,0,0
2024-10-02 15:45,136,29,107,0,0,0
2024-10-02 16:00,90,28,62,0,0,0
2024-10-02 16:15,80,35,45,0,0,0
2024-10-02 16:30,71,36,35,0,0,0
2024-10-02 16:45,60,36,24,0,0,0
2024-10-02 17:00,88,40,48,0,0,0
2024-10-02 17:15,70,38,32,0,0,0
2024-10-02 17:30,70,30,40,0,0,0
2024-10-02 17:45,56,28,28,0,0,0
2024-10-02 18:00,53,29,24,0,0,0
2024-10-02 18:15,61,33,28,0,0,0
2024-10-02 18:30,54,26,28,0,0,0
2024-10-02 18:45,59,30,29,0,0,0
2024-10-02 19:00,37,17,20,0,0,0
2024-10-02 19:15,44,26,18,0,0,0
2024-10-02 19:30,37,17,20,0,0,0
2024-10-02 19:45,20,13,7,0,0,0
2024-10-02 20:00,32,11,21,0,0,0
2024-10-02 20:15,23,13,10,0,0,0
2024-10-02 20:30,16,2,14,0,0,0
2024-10-02 20:45,23,11,12,0,0,0
2024-10-02 21:00,14,11,3,0,0,0
2024-10-02 21:15,12,7,5,0,0,0
2024-10-02 21:30,18,6,12,0,0,0
2024-10-02 21:45,13,7,6,0,0,0
2024-10-02 22:00,16,5,11,0,0,0
2024-10-02 22:15,9,6,3,0,0,0
2024-10-02 22:30,10,5,5,0,0,0
2024-10-02 22:45,9,2,7,0,0,0
2024-10-02 23:00,14,4,10,0,0,0
2024-10-02 23:15,14,4,10,0,0,0
2024-10-02 23:30,7,2,5,0,0,0
2024-10-02 23:45,21,10,11,0,0,0
2024-10-03 00:00,5,2,3,0,0,0
2024-10-03 00:15,4,2,2,0,0,0
2024-10-03 00:30,4,1,3,0,0,0
2024-10-03 00:45,10,2,8,0,0,0
2024-10-03 01:00,8,1,7,0,0,0
2024-10-03 01:15,8,2,6,0,0,0
2024-10-03 01:30,3,1,2,0,0,0
2024-10-03 01:45,3,0,3,0,0,0
2024-10-03 02:00,9,2,7,0,0,0
2024-10-03 02:15,3,0,3,0,0,0
2024-10-03 02:30,3,0,3,0,0,0
2024-10-03 02:45,3,1,2,0,0,0
2024-10-03 03:00,0,0,0,0,0,0
2024-10-03 03:15,1,0,1,0,0,0
2024-10-03 03:30,2,0,2,0,0,0
2024-10-03 03:45,2,0,2,0,0,0
2024-10-03 04:00,5,2,3,0,0,0
2024-10-03 04:15,0,0,0,0,0,0
2024-10-03 04:30,1,0,1,0,0,0
2024-10-03 04:45,2,0,2,0,0,0
2024-10-03 05:00,2,0,2,0,0,0
2024-10-03 05:15,1,1,0,0,0,0
2024-10-03 05:30,1,1,0,0,0,0
2024-10-03 05:45,3,0,3,0,0,0
2024-10-03 06:00,9,7,2,0,0,0
2024-10-03 06:15,2,2,0,0,0,0
