Datetime,300037920 (Lütkenbecker Str.),353413813 (Lütkenbecker Str. [Bike Stadteinwärts]),353413814 (Lütkenbecker Str. [Bike Stadtauswärts]),300037920-status,353413813-status,353413814-status
2024-04-01 00:00,2,1,1,0,0,0
2024-04-01 00:15,2,2,0,0,0,0
2024-04-01 00:30,1,1,0,0,0,0
2024-04-01 00:45,2,1,1,0,0,0
2024-04-01 01:00,3,2,1,0,0,0
2024-04-01 01:15,3,3,0,0,0,0
2024-04-01 01:30,0,0,0,0,0,0
2024-04-01 01:45,1,1,0,0,0,0
2024-04-01 02:00,2,2,0,0,0,0
2024-04-01 02:15,3,0,3,0,0,0
2024-04-01 02:30,0,0,0,0,0,0
2024-04-01 02:45,1,0,1,0,0,0
2024-04-01 03:00,0,0,0,0,0,0
2024-04-01 03:15,2,0,2,0,0,0
2024-04-01 03:30,0,0,0,0,0,0
2024-04-01 03:45,0,0,0,0,0,0
2024-04-01 04:00,0,0,0,0,0,0
2024-04-01 04:15,1,0,1,0,0,0
2024-04-01 04:30,0,0,0,0,0,0
2024-04-01 04:45,1,1,0,0,0,0
2024-04-01 05:00,2,1,1,0,0,0
2024-04-01 05:15,0,0,0,0,0,0
2024-04-01 05:30,4,4,0,0,0,0
2024-04-01 05:45,1,0,1,0,0,0
2024-04-01 06:00,0,0,0,0,0,0
2024-04-01 06:15,5,4,1,0,0,0
2024-04-01 06:30,2,0,2,0,0,0
2024-04-01 06:45,0,0,0,0,0,0
2024-04-01 07:00,3,1,2,0,0,0
2024-04-01 07:15,1,1,0,0,0,0
2024-04-01 07:30,3,3,0,0,0,0
2024-04-01 07:45,2,2,0,0,0,0
2024-04-01 08:00,0,0,0,0,0,0
2024-04-01 08:15,4,2,2,0,0,0
2024-04-01 08:30,0,0,0,0,0,0
2024-04-01 08:45,0,0,0,0,0,0
2024-04-01 09:00,2,1,1,0,0,0
2024-04-01 09:15,1,0,1,0,0,0
2024-04-01 09:30,2,2,0,0,0,0
2024-04-01 09:45,1,1,0,0,0,0
2024-04-01 10:00,3,1,2,0,0,0
2024-04-01 10:15,4,1,3,0,0,0
2024-04-01 10:30,6,5,1,0,0,0
2024-04-01 10:45,8,4,4,0,0,0
2024-04-01 11:00,3,0,3,0,0,0
2024-04-01 11:15,4,1,3,0,0,0
2024-04-01 11:30,3,1,2,0,0,0
2024-04-01 11:45,9,4,5,0,0,0
2024-04-01 12:00,11,5,6,0,0,0
2024-04-01 12:15,5,1,4,0,0,0
2024-04-01 12:30,6,0,6,0,0,0
2024-04-01 12:45,6,4,2,0,0,0
2024-04-01 13:00,5,2,3,0,0,0
2024-04-01 13:15,12,8,4,0,0,0
2024-04-01 13:30,2,2,0,0,0,0
2024-04-01 13:45,12,7,5,0,0,0
2024-04-01 14:00,3,3,0,0,0,0
2024-04-01 14:15,4,3,1,0,0,0
2024-04-01 14:30,7,4,3,0,0,0
2024-04-01 14:45,8,3,5,0,0,0
2024-04-01 15:00,10,6,4,0,0,0
2024-04-01 15:15,11,5,6,0,0,0
2024-04-01 15:30,8,4,4,0,0,0
2024-04-01 15:45,10,6,4,0,0,0
2024-04-01 16:00,7,3,4,0,0,0
