Datetime,300037920 (Lütkenbecker Str.),353413813 (Lütkenbecker Str. [Bike Stadteinwärts]),353413814 (Lütkenbecker Str. [Bike Stadtauswärts]),300037920-status,353413813-status,353413814-status
2024-07-01 00:00,1,0,1,0,0,0
2024-07-01 00:15,2,2,0,0,0,0
2024-07-01 00:30,2,0,2,0,0,0
2024-07-01 00:45,2,1,1,0,0,0
2024-07-01 01:00,0,0,0,0,0,0
2024-07-01 01:15,4,0,4,0,0,0
2024-07-01 01:30,1,1,0,0,0,0
2024-07-01 01:45,0,0,0,0,0,0
2024-07-01 02:00,0,0,0,0,0,0
2024-07-01 02:15,0,0,0,0,0,0
2024-07-01 02:30,2,1,1,0,0,0
2024-07-01 02:45,1,1,0,0,0,0
2024-07-01 03:00,0,0,0,0,0,0
2024-07-01 03:15,0,0,0,0,0,0
2024-07-01 03:30,0,0,0,0,0,0
2024-07-01 03:45,0,0,0,0,0,0
2024-07-01 04:00,1,1,0,0,0,0
2024-07-01 04:15,1,0,1,0,0,0
2024-07-01 04:30,1,0,1,0,0,0
2024-07-01 04:45,3,1,2,0,0,0
2024-07-01 05:00,5,3,2,0,0,0
2024-07-01 05:15,8,3,5,0,0,0
2024-07-01 05:30,13,7,6,0,0,0
2024-07-01 05:45,30,13,17,0,0,0
2024-07-01 06:00,20,11,9,0,0,0
2024-07-01 06:15,27,20,7,0,0,0
2024-07-01 06:30,35,13,22,0,0,0
2024-07-01 06:45,64,32,32,0,0,0
2024-07-01 07:00,74,49,25,0,0,0
2024-07-01 07:15,99,76,23,0,0,0
2024-07-01 07:30,167,137,30,0,0,0
2024-07-01 07:45,141,111,30,0,0,0
2024-07-01 08:00,113,84,29,0,0,0
2024-07-01 08:15,92,65,27,0,0,0
2024-07-01 08:30,94,55,39,0,0,0
2024-07-01 08:45,54,35,19,0,0,0
2024-07-01 09:00,47,33,14,0,0,0
2024-07-01 09:15,46,29,17,0,0,0
2024-07-01 09:30,37,27,10,0,0,0
2024-07-01 09:45,43,29,14,0,0,0
2024-07-01 10:00,32,21,11,0,0,0
2024-07-01 10:15,37,22,15,0,0,0
2024-07-01 10:30,29,14,15,0,0,0
2024-07-01 10:45,35,18,17,0,0,0
2024-07-01 11:00,27,17,10,0,0,0
2024-07-01 11:15,38,19,19,0,0,0
2024-07-01 11:30,34,19,15,0,0,0
2024-07-01 11:45,31,16,15,0,0,0
2024-07-01 12:00,40,22,18,0,0,0
2024-07-01 12:15,53,27,26,0,0,0
2024-07-01 12:30,55,24,31,0,0,0
2024-07-01 12:45,46,21,25,0,0,0
2024-07-01 13:00,79,20,59,0,0,0
2024-07-01 13:15,103,16,87,0,0,0
2024-07-01 13:30,63,19,44,0,0,0
2024-07-01 13:45,70,29,41,0,0,0
2024-07-01 14:00,48,12,36,0,0,0
2024-07-01 14:15,55,17,38,0,0,0
2024-07-01 14:30,53,14,39,0,0,0
2024-07-01 14:45,77,30,47,0,0,0
2024-07-01 15:00,56,25,31,0,0,0
2024-07-01 15:15,35,15,20,0,0,0
2024-07-01 15:30,33,11,22,0,0,0
2024-07-01 15:45,60,20,40,0,0,0
2024-07-01 16:00,66,27,39,0,0,0
2024-07-01 16:15,74,33,41,0,0,0
2024-07-01 16:30,66,27,39,0,0,0
2024-07-01 16:45,79,38,41,0,0,0
2024-07-01 17:00,70,29,41,0,0,0
2024-07-01 17:15,94,43,51,0,0,0
2024-07-01 17:30,51,24,27,0,0,0
2024-07-01 17:45,59,23,36,0,0,0
2024-07-01 18:00,79,26,53,0,0,0
2024-07-01 18:15,82,26,56,0,0,0
2024-07-01 18:30,57,24,33,0,0,0
2024-07-01 18:45,42,13,29,0,0,0
2024-07-01 19:00,39,18,21,0,0,0
2024-07-01 19:15,31,15,16,0,0,0
2024-07-01 19:30,31,11,20,0,0,0
2024-07-01 19:45,22,13,9,0,0,0
2024-07-01 20:00,23,13,10,0,0,0
2024-07-01 20:15,32,16,16,0,0,0
2024-07-01 20:30,17,7,10,0,0,0
2024-07-01 20:45,17,6,11,0,0,0
2024-07-01 21:00,11,6,5,0,0,0
2024-07-01 21:15,12,4,8,0,0,0
2024-07-01 21:30,18,5,13,0,0,0
2024-07-01 21:45,13,6,7,0,0,0
2024-07-01 22:00,14,5,9,0,0,0
2024-07-01 22:15,23,13,10,0,0,0
2024-07-01 22:30,17,9,8,0,0,0
2024-07-01 22:45,5,3,2,0,0,0
2024-07-01 23:00,9,6,3,0,0,0
2024-07-01 23:15,6,2,4,0,0,0
2024-07-01 23:30,3,1,2,0,0,0
2024-07-01 23:45,4,2,2,0,0,0
2024-07-02 00:00,2,2,0,0,0,0
2024-07-02 00:15,7,3,4,0,0,0
2024-07-02 00:30,2,0,2,0,0,0
2024-07-02 00:45,0,0,0,0,0,0
2024-07-02 01:00,1,1,0,0,0,0
2024-07-02 01:15,3,2,1,0,0,0
2024-07-02 01:30,2,1,1,0,0,0
2024-07-02 01:45,1,0,1,0,0,0
2024-07-02 02:00,1,1,0,0,0,0
2024-07-02 02:15,1,1,0,0,0,0
2024-07-02 02:30,2,0,2,0,0,0
2024-07-02 02:45,0,0,0,0,0,0
2024-07-02 03:00,0,0,0,0,0,0
2024-07-02 03:15,2,1,1,0,0,0
2024-07-02 03:30,1,1,0,0,0,0
2024-07-02 03:45,1,1,0,0,0,0
2024-07-02 04:00,0,0,0,0,0,0
2024-07-02 04:15,1,0,1,0,0,0
2024-07-02 04:30,2,0,2,0,0,0
2024-07-02 04:45,6,3,3,0,0,0
2024-07-02 05:00,6,2,4,0,0,0
2024-07-02 05:15,5,2,3,0,0,0
2024-07-02 05:30,21,12,9,0,0,0
2024-07-02 05:45,27,14,13,0,0,0
2024-07-02 06:00,25,17,8,0,0,0
2024-07-02 06:15,18,12,6,0,0,0
2024-07-02 06:30,43,21,22,0,0,0
2024-07-02 06:45,68,40,28,0,0,0
2024-07-02 07:00,59,39,20,0,0,0
2024-07-02 07:15,127,87,40,0,0,0
2024-07-02 07:30,150,122,28,0,0,0
2024-07-02 07:45,164,127,37,0,0,0
2024-07-02 08:00,94,73,21,0,0,0
2024-07-02 08:15,90,66,24,0,0,0
2024-07-02 08:30,79,58,21,0,0,0
2024-07-02 08:45,62,36,26,0,0,0
2024-07-02 09:00,40,25,15,0,0,0
2024-07-02 09:15,34,22,12,0,0,0
2024-07-02 09:30,39,28,11,0,0,0
2024-07-02 09:45,33,20,13,0,0,0
2024-07-02 10:00,25,12,13,0,0,0
2024-07-02 10:15,26,16,10,0,0,0
2024-07-02 10:30,22,11,11,0,0,0
2024-07-02 10:45,18,13,5,0,0,0
2024-07-02 11:00,13,3,10,0,0,0
2024-07-02 11:15,19,10,9,0,0,0
2024-07-02 11:30,20,9,11,0,0,0
2024-07-02 11:45,20,8,12,0,0,0
2024-07-02 12:00,21,6,15,0,0,0
2024-07-02 12:15,30,13,17,0,0,0
2024-07-02 12:30,36,8,28,0,0,0
2024-07-02 12:45,38,15,23,0,0,0
2024-07-02 13:00,52,6,46,0,0,0
2024-07-02 13:15,94,21,73,0,0,0
2024-07-02 13:30,38,8,30,0,0,0
2024-07-02 13:45,38,16,22,0,0,0
2024-07-02 14:00,48,14,34,0,0,0
2024-07-02 14:15,58,18,40,0,0,0
2024-07-02 14:30,43,23,20,0,0,0
2024-07-02 14:45,36,24,12,0,0,0
2024-07-02 15:00,42,17,25,0,0,0
2024-07-02 15:15,44,17,27,0,0,0
2024-07-02 15:30,66,27,39,0,0,0
2024-07-02 15:45,65,30,35,0,0,0
2024-07-02 16:00,49,22,27,0,0,0
2024-07-02 16:15,60,31,29,0,0,0
2024-07-02 16:30,72,28,44,0,0,0
2024-07-02 16:45,82,46,36,0,0,0
2024-07-02 17:00,80,39,41,0,0,0
2024-07-02 17:15,90,32,58,0,0,0
2024-07-02 17:30,78,42,36,0,0,0
2024-07-02 17:45,73,36,37,0,0,0
2024-07-02 18:00,66,23,43,0,0,0
2024-07-02 18:15,68,26,42,0,0,0
2024-07-02 18:30,59,25,34,0,0,0
2024-07-02 18:45,49,26,23,0,0,0
2024-07-02 19:00,51,25,26,0,0,0
2024-07-02 19:15,52,30,22,0,0,0
2024-07-02 19:30,42,17,25,0,0,0
2024-07-02 19:45,32,15,17,0,0,0
2024-07-02 20:00,28,10,18,0,0,0
2024-07-02 20:15,32,13,19,0,0,0
2024-07-02 20:30,21,7,14,0,0,0
2024-07-02 20:45,21,4,17,0,0,0
2024-07-02 21:00,30,7,23,0,0,0
2024-07-02 21:15,22,7,15,0,0,0
2024-07-02 21:30,22,8,14,0,0,0
2024-07-02 21:45,17,8,9,0,0,0
2024-07-02 22:00,37,10,27,0,0,0
2024-07-02 22:15,24,7,17,0,0,0
2024-07-02 22:30,22,12,10,0,0,0
