Datetime,300039328 (Coesfelder Kreuz),353425081 (Coesfelder Kreuz Stadteinwärts),353425082 (Coesfelder Kreuz Stadtauswärts),300039328-status,353425081-status,353425082-status
2024-06-01 00:00,27,3,24,0,0,0
2024-06-01 00:15,33,8,25,0,0,0
2024-06-01 00:30,16,3,13,0,0,0
2024-06-01 00:45,17,7,10,0,0,0
2024-06-01 01:00,23,9,14,0,0,0
2024-06-01 01:15,15,5,10,0,0,0
2024-06-01 01:30,17,8,9,0,0,0
2024-06-01 01:45,12,5,7,0,0,0
2024-06-01 02:00,7,3,4,0,0,0
2024-06-01 02:15,17,8,9,0,0,0
2024-06-01 02:30,11,3,8,0,0,0
2024-06-01 02:45,10,5,5,0,0,0
2024-06-01 03:00,11,2,9,0,0,0
2024-06-01 03:15,5,1,4,0,0,0
2024-06-01 03:30,7,3,4,0,0,0
2024-06-01 03:45,6,3,3,0,0,0
2024-06-01 04:00,4,2,2,0,0,0
2024-06-01 04:15,4,2,2,0,0,0
2024-06-01 04:30,10,2,8,0,0,0
2024-06-01 04:45,1,0,1,0,0,0
2024-06-01 05:00,8,4,4,0,0,0
2024-06-01 05:15,8,2,6,0,0,0
2024-06-01 05:30,13,6,7,0,0,0
2024-06-01 05:45,9,4,5,0,0,0
2024-06-01 06:00,8,2,6,0,0,0
2024-06-01 06:15,6,3,3,0,0,0
2024-06-01 06:30,11,7,4,0,0,0
2024-06-01 06:45,13,8,5,0,0,0
2024-06-01 07:00,11,8,3,0,0,0
2024-06-01 07:15,8,5,3,0,0,0
2024-06-01 07:30,10,6,4,0,0,0
2024-06-01 07:45,15,11,4,0,0,0
2024-06-01 08:00,13,8,5,0,0,0
2024-06-01 08:15,18,14,4,0,0,0
2024-06-01 08:30,33,21,12,0,0,0
2024-06-01 08:45,22,14,8,0,0,0
2024-06-01 09:00,33,19,14,0,0,0
2024-06-01 09:15,33,25,8,0,0,0
2024-06-01 09:30,39,29,10,0,0,0
2024-06-01 09:45,57,41,16,0,0,0
2024-06-01 10:00,45,35,10,0,0,0
2024-06-01 10:15,47,29,18,0,0,0
2024-06-01 10:30,54,31,23,0,0,0
2024-06-01 10:45,63,42,21,0,0,0
2024-06-01 11:00,54,31,23,0,0,0
2024-06-01 11:15,59,33,26,0,0,0
2024-06-01 11:30,50,22,28,0,0,0
2024-06-01 11:45,58,37,21,0,0,0
2024-06-01 12:00,65,38,27,0,0,0
2024-06-01 12:15,62,37,25,0,0,0
2024-06-01 12:30,48,18,30,0,0,0
2024-06-01 12:45,61,31,30,0,0,0
2024-06-01 13:00,58,24,34,0,0,0
2024-06-01 13:15,44,21,23,0,0,0
2024-06-01 13:30,54,26,28,0,0,0
2024-06-01 13:45,61,30,31,0,0,0
2024-06-01 14:00,58,26,32,0,0,0
2024-06-01 14:15,60,33,27,0,0,0
2024-06-01 14:30,65,25,40,0,0,0
2024-06-01 14:45,53,33,20,0,0,0
2024-06-01 15:00,58,23,35,0,0,0
2024-06-01 15:15,60,24,36,0,0,0
2024-06-01 15:30,58,30,28,0,0,0
2024-06-01 15:45,57,24,33,0,0,0
2024-06-01 16:00,65,24,41,0,0,0
2024-06-01 16:15,52,20,32,0,0,0
2024-06-01 16:30,48,27,21,0,0,0
2024-06-01 16:45,52,29,23,0,0,0
2024-06-01 17:00,67,32,35,0,0,0
2024-06-01 17:15,73,41,32,0,0,0
2024-06-01 17:30,55,28,27,0,0,0
2024-06-01 17:45,61,23,38,0,0,0
2024-06-01 18:00,67,34,33,0,0,0
2024-06-01 18:15,49,20,29,0,0,0
2024-06-01 18:30,61,37,24,0,0,0
2024-06-01 18:45,58,36,22,0,0,0
2024-06-01 19:00,66,28,38,0,0,0
2024-06-01 19:15,63,33,30,0,0,0
2024-06-01 19:30,53,20,33,0,0,0
2024-06-01 19:45,51,23,28,0,0,0
2024-06-01 20:00,42,20,22,0,0,0
2024-06-01 20:15,41,14,27,0,0,0
2024-06-01 20:30,57,32,25,0,0,0
2024-06-01 20:45,49,22,27,0,0,0
2024-06-01 21:00,42,16,26,0,0,0
2024-06-01 21:15,43,12,31,0,0,0
2024-06-01 21:30,26,9,17,0,0,0
2024-06-01 21:45,37,12,25,0,0,0
2024-06-01 22:00,26,12,14,0,0,0
2024-06-01 22:15,35,11,24,0,0,0
2024-06-01 22:30,23,4,19,0,0,0
2024-06-01 22:45,33,9,24,0,0,0
2024-06-01 23:00,24,8,16,0,0,0
2024-06-01 23:15,59,24,35,0,0,0
2024-06-01 23:30,50,22,28,0,0,0
2024-06-01 23:45,21,8,13,0,0,0
2024-06-02 00:00,33,11,22,0,0,0
2024-06-02 00:15,14,2,12,0,0,0
2024-06-02 00:30,42,16,26,0,0,0
2024-06-02 00:45,16,8,8,0,0,0
2024-06-02 01:00,26,8,18,0,0,0
2024-06-02 01:15,33,8,25,0,0,0
2024-06-02 01:30,19,6,13,0,0,0
2024-06-02 01:45,15,6,9,0,0,0
2024-06-02 02:00,6,3,3,0,0,0
2024-06-02 02:15,15,3,12,0,0,0
2024-06-02 02:30,9,6,3,0,0,0
2024-06-02 02:45,30,15,15,0,0,0
2024-06-02 03:00,19,4,15,0,0,0
2024-06-02 03:15,8,3,5,0,0,0
2024-06-02 03:30,14,6,8,0,0,0
2024-06-02 03:45,12,4,8,0,0,0
2024-06-02 04:00,14,5,9,0,0,0
2024-06-02 04:15,4,0,4,0,0,0
2024-06-02 04:30,9,2,7,0,0,0
2024-06-02 04:45,5,0,5,0,0,0
2024-06-02 05:00,8,4,4,0,0,0
2024-06-02 05:15,10,3,7,0,0,0
2024-06-02 05:30,5,2,3,0,0,0
2024-06-02 05:45,13,5,8,0,0,0
2024-06-02 06:00,4,1,3,0,0,0
2024-06-02 06:15,9,7,2,0,0,0
2024-06-02 06:30,7,3,4,0,0,0
2024-06-02 06:45,15,9,6,0,0,0
2024-06-02 07:00,4,1,3,0,0,0
2024-06-02 07:15,4,4,0,0,0,0
2024-06-02 07:30,6,2,4,0,0,0
2024-06-02 07:45,7,5,2,0,0,0
2024-06-02 08:00,8,7,1,0,0,0
2024-06-02 08:15,9,3,6,0,0,0
2024-06-02 08:30,12,6,6,0,0,0
2024-06-02 08:45,11,4,7,0,0,0
2024-06-02 09:00,11,9,2,0,0,0
2024-06-02 09:15,10,7,3,0,0,0
2024-06-02 09:30,24,19,5,0,0,0
2024-06-02 09:45,35,23,12,0,0,0
2024-06-02 10:00,26,17,9,0,0,0
2024-06-02 10:15,42,27,15,0,0,0
2024-06-02 10:30,25,14,11,0,0,0
2024-06-02 10:45,43,23,20,0,0,0
2024-06-02 11:00,19,14,5,0,0,0
2024-06-02 11:15,29,17,12,0,0,0
2024-06-02 11:30,39,24,15,0,0,0
2024-06-02 11:45,32,16,16,0,0,0
2024-06-02 12:00,29,7,22,0,0,0
2024-06-02 12:15,53,20,33,0,0,0
2024-06-02 12:30,46,25,21,0,0,0
2024-06-02 12:45,28,12,16,0,0,0
2024-06-02 13:00,47,23,24,0,0,0
2024-06-02 13:15,64,28,36,0,0,0
2024-06-02 13:30,56,26,30,0,0,0
2024-06-02 13:45,66,33,33,0,0,0
2024-06-02 14:00,42,19,23,0,0,0
2024-06-02 14:15,80,39,41,0,0,0
2024-06-02 14:30,58,22,36,0,0,0
2024-06-02 14:45,61,24,37,0,0,0
2024-06-02 15:00,55,21,34,0,0,0
2024-06-02 15:15,50,26,24,0,0,0
2024-06-02 15:30,49,27,22,0,0,0
2024-06-02 15:45,58,33,25,0,0,0
2024-06-02 16:00,64,26,38,0,0,0
2024-06-02 16:15,48,22,26,0,0,0
2024-06-02 16:30,50,25,25,0,0,0
2024-06-02 16:45,67,38,29,0,0,0
2024-06-02 17:00,69,43,26,0,0,0
2024-06-02 17:15,55,30,25,0,0,0
2024-06-02 17:30,81,36,45,0,0,0
2024-06-02 17:45,65,34,31,0,0,0
2024-06-02 18:00,61,37,24,0,0,0
2024-06-02 18:15,54,29,25,0,0,0
2024-06-02 18:30,50,19,31,0,0,0
2024-06-02 18:45,60,25,35,0,0,0
2024-06-02 19:00,73,24,49,0,0,0
2024-06-02 19:15,46,25,21,0,0,0
2024-06-02 19:30,39,14,25,0,0,0
2024-06-02 19:45,42,16,26,0,0,0
2024-06-02 20:00,47,18,29,0,0,0
2024-06-02 20:15,38,15,23,0,0,0
2024-06-02 20:30,23,7,16,0,0,0
2024-06-02 20:45,33,14,19,0,0,0
2024-06-02 21:00,32,14,18,0,0,0
2024-06-02 21:15,37,14,23,0,0,0
2024-06-02 21:30,30,15,15,0,0,0
2024-06-02 21:45,24,6,18,0,0,0
2024-06-02 22:00,19,9,10,0,0,0
2024-06-02 22:15,23,5,18,0,0,0
2024-06-02 22:30,23,9,14,0,0,0
2024-06-02 22:45,29,6,23,0,0,0
2024-06-02 23:00,13,3,10,0,0,0
2024-06-02 23:15,12,3,9,0,0,0
2024-06-02 23:30,16,4,12,0,0,0
2024-06-02 23:45,4,2,2,0,0,0
2024-06-03 00:00,2,0,2,0,0,0
2024-06-03 00:15,7,2,5,0,0,0
2024-06-03 00:30,1,1,0,0,0,0
2024-06-03 00:45,3,2,1,0,0,0
2024-06-03 01:00,4,1,3,0,0,0
2024-06-03 01:15,3,1,2,0,0,0
2024-06-03 01:30,3,1,2,0,0,0
2024-06-03 01:45,3,2,1,0,0,0
2024-06-03 02:00,4,1,3,0,0,0
2024-06-03 02:15,1,0,1,0,0,0
2024-06-03 02:30,1,1,0,0,0,0
2024-06-03 02:45,0,0,0,0,0,0
2024-06-03 03:00,0,0,0,0,0,0
2024-06-03 03:15,2,1,1,0,0,0
2024-06-03 03:30,4,2,2,0,0,0
2024-06-03 03:45,0,0,0,0,0,0
2024-06-03 04:00,0,0,0,0,0,0
2024-06-03 04:15,2,2,0,0,0,0
2024-06-03 04:30,5,1,4,0,0,0
2024-06-03 04:45,9,3,6,0,0,0
2024-06-03 05:00,7,4,3,0,0,0
2024-06-03 05:15,16,8,8,0,0,0
2024-06-03 05:30,23,8,15,0,0,0
2024-06-03 05:45,19,11,8,0,0,0
2024-06-03 06:00,23,13,10,0,0,0
2024-06-03 06:15,34,15,19,0,0,0
2024-06-03 06:30,62,29,33,0,0,0
2024-06-03 06:45,54,30,24,0,0,0
2024-06-03 07:00,84,46,38,0,0,0
2024-06-03 07:15,126,76,50,0,0,0
2024-06-03 07:30,220,140,80,0,0,0
2024-06-03 07:45,250,101,149,0,0,0
2024-06-03 08:00,235,94,141,0,0,0
2024-06-03 08:15,210,83,127,0,0,0
2024-06-03 08:30,163,79,84,0,0,0
2024-06-03 08:45,159,61,98,0,0,0
2024-06-03 09:00,105,38,67,0,0,0
2024-06-03 09:15,108,43,65,0,0,0
2024-06-03 09:30,102,52,50,0,0,0
2024-06-03 09:45,177,83,94,0,0,0
2024-06-03 10:00,202,108,94,0,0,0
2024-06-03 10:15,83,36,47,0,0,0
2024-06-03 10:30,78,38,40,0,0,0
2024-06-03 10:45,73,39,34,0,0,0
2024-06-03 11:00,70,30,40,0,0,0
2024-06-03 11:15,88,40,48,0,0,0
2024-06-03 11:30,110,34,76,0,0,0
2024-06-03 11:45,203,105,98,0,0,0
2024-06-03 12:00,264,119,145,0,0,0
2024-06-03 12:15,174,74,100,0,0,0
2024-06-03 12:30,144,72,72,0,0,0
2024-06-03 12:45,142,71,71,0,0,0
2024-06-03 13:00,241,93,148,0,0,0
2024-06-03 13:15,204,66,138,0,0,0
