Datetime,300039328 (Coesfelder Kreuz),353425081 (Coesfelder Kreuz Stadteinwärts),353425082 (Coesfelder Kreuz Stadtauswärts),300039328-status,353425081-status,353425082-status
2026-07-01 15:00,144,73,71,0,0,0
2026-07-01 15:15,152,93,59,0,0,0
2026-07-01 15:30,174,90,84,0,0,0
2026-07-01 15:45,200,107,93,0,0,0
2026-07-01 16:00,215,121,94,0,0,0
2026-07-01 16:15,158,81,77,0,0,0
2026-07-01 16:30,187,114,73,0,0,0
2026-07-01 16:45,152,84,68,0,0,0
2026-07-01 17:00,184,118,66,0,0,0
2026-07-01 17:15,180,101,79,0,0,0
2026-07-01 17:30,185,90,95,0,0,0
2026-07-01 17:45,202,112,90,0,0,0
2026-07-01 18:00,174,85,89,0,0,0
2026-07-01 18:15,148,71,77,0,0,0
2026-07-01 18:30,152,65,87,0,0,0
2026-07-01 18:45,143,59,84,0,0,0
2026-07-01 19:00,129,63,66,0,0,0
2026-07-01 19:15,146,70,76,0,0,0
2026-07-01 19:30,143,78,65,0,0,0
2026-07-01 19:45,114,65,49,0,0,0
2026-07-01 20:00,115,52,63,0,0,0
2026-07-01 20:15,95,48,47,0,0,0
2026-07-01 20:30,87,30,57,0,0,0
2026-07-01 20:45,85,39,46,0,0,0
2026-07-01 21:00,97,43,54,0,0,0
2026-07-01 21:15,89,51,38,0,0,0
2026-07-01 21:30,64,34,30,0,0,0
2026-07-01 21:45,71,45,26,0,0,0
2026-07-01 22:00,83,45,38,0,0,0
2026-07-01 22:15,79,43,36,0,0,0
2026-07-01 22:30,110,63,47,0,0,0
2026-07-01 22:45,74,32,42,0,0,0
2026-07-01 23:00,44,8,36,0,0,0
2026-07-01 23:15,45,16,29,0,0,0
2026-07-01 23:30,17,5,12,0,0,0
2026-07-01 23:45,26,10,16,0,0,0
2026-07-02 00:00,31,11,20,0,0,0
2026-07-02 00:15,13,2,11,0,0,0
2026-07-02 00:30,8,3,5,0,0,0
2026-07-02 00:45,16,4,12,0,0,0
2026-07-02 01:00,12,9,3,0,0,0
2026-07-02 01:15,8,4,4,0,0,0
2026-07-02 01:30,7,2,5,0,0,0
2026-07-02 01:45,4,0,4,0,0,0
2026-07-02 02:00,13,3,10,0,0,0
2026-07-02 02:15,4,1,3,0,0,0
2026-07-02 02:30,1,0,1,0,0,0
2026-07-02 02:45,3,0,3,0,0,0
2026-07-02 03:00,1,0,1,0,0,0
2026-07-02 03:15,3,0,3,0,0,0
2026-07-02 03:30,3,0,3,0,0,0
2026-07-02 03:45,7,0,7,0,0,0
2026-07-02 04:00,3,1,2,0,0,0
2026-07-02 04:15,4,1,3,0,0,0
2026-07-02 04:30,11,5,6,0,0,0
2026-07-02 04:45,8,0,8,0,0,0
2026-07-02 05:00,9,6,3,0,0,0
2026-07-02 05:15,9,5,4,0,0,0
2026-07-02 05:30,32,11,21,0,0,0
2026-07-02 05:45,32,23,9,0,0,0
2026-07-02 06:00,21,10,11,0,0,0
2026-07-02 06:15,27,15,12,0,0,0
2026-07-02 06:30,51,34,17,0,0,0
2026-07-02 06:45,60,32,28,0,0,0
2026-07-02 07:00,71,40,31,0,0,0
2026-07-02 07:15,147,86,61,0,0,0
2026-07-02 07:30,195,126,69,0,0,0
2026-07-02 07:45,227,126,101,0,0,0
2026-07-02 08:00,217,106,111,0,0,0
2026-07-02 08:15,210,93,117,0,0,0
2026-07-02 08:30,163,74,89,0,0,0
2026-07-02 08:45,171,65,106,0,0,0
2026-07-02 09:00,136,54,82,0,0,0
2026-07-02 09:15,106,50,56,0,0,0
2026-07-02 09:30,111,63,48,0,0,0
2026-07-02 09:45,176,96,80,0,0,0
2026-07-02 10:00,230,97,133,0,0,0
2026-07-02 10:15,122,70,52,0,0,0
2026-07-02 10:30,88,48,40,0,0,0
2026-07-02 10:45,98,52,46,0,0,0
2026-07-02 11:00,66,30,36,0,0,0
2026-07-02 11:15,90,42,48,0,0,0
2026-07-02 11:30,151,58,93,0,0,0
2026-07-02 11:45,182,75,107,0,0,0
2026-07-02 12:00,282,102,180,0,0,0
2026-07-02 12:15,174,85,89,0,0,0
2026-07-02 12:30,191,95,96,0,0,0
2026-07-02 12:45,177,96,81,0,0,0
2026-07-02 13:00,175,84,91,0,0,0
2026-07-02 13:15,180,82,98,0,0,0
2026-07-02 13:30,181,98,83,0,0,0
2026-07-02 13:45,258,145,113,0,0,0
2026-07-02 14:00,216,94,122,0,0,0
2026-07-02 14:15,133,83,50,0,0,0
2026-07-02 14:30,93,48,45,0,0,0
2026-07-02 14:45,120,71,49,0,0,0
2026-07-02 15:00,139,80,59,0,0,0
2026-07-02 15:15,177,100,77,0,0,0
2026-07-02 15:30,151,85,66,0,0,0
2026-07-02 15:45,229,135,94,0,0,0
2026-07-02 16:00,186,105,81,0,0,0
2026-07-02 16:15,140,77,63,0,0,0
2026-07-02 16:30,167,104,63,0,0,0
2026-07-02 16:45,175,97,78,0,0,0
2026-07-02 17:00,128,73,55,0,0,0
2026-07-02 17:15,195,115,80,0,0,0
2026-07-02 17:30,178,100,78,0,0,0
2026-07-02 17:45,192,104,88,0,0,0
2026-07-02 18:00,157,87,70,0,0,0
2026-07-02 18:15,123,69,54,0,0,0
2026-07-02 18:30,122,62,60,0,0,0
2026-07-02 18:45,126,73,53,0,0,0
2026-07-02 19:00,102,43,59,0,0,0
2026-07-02 19:15,83,35,48,0,0,0
2026-07-02 19:30,101,62,39,0,0,0
2026-07-02 19:45,93,46,47,0,0,0
2026-07-02 20:00,91,47,44,0,0,0
2026-07-02 20:15,87,37,50,0,0,0
2026-07-02 20:30,61,27,34,0,0,0
2026-07-02 20:45,55,18,37,0,0,0
2026-07-02 21:00,72,34,38,0,0,0
2026-07-02 21:15,46,23,23,0,0,0
2026-07-02 21:30,53,26,27,0,0,0
2026-07-02 21:45,63,29,34,0,0,0
2026-07-02 22:00,57,18,39,0,0,0
2026-07-02 22:15,63,24,39,0,0,0
2026-07-02 22:30,40,11,29,0,0,0
2026-07-02 22:45,33,10,23,0,0,0
2026-07-02 23:00,33,9,24,0,0,0
2026-07-02 23:15,38,12,26,0,0,0
2026-07-02 23:30,20,9,11,0,0,0
2026-07-02 23:45,21,7,14,0,0,0
2026-07-03 00:00,22,6,16,0,0,0
2026-07-03 00:15,8,3,5,0,0,0
2026-07-03 00:30,12,1,11,0,0,0
2026-07-03 00:45,8,2,6,0,0,0
2026-07-03 01:00,9,2,7,0,0,0
2026-07-03 01:15,2,0,2,0,0,0
2026-07-03 01:30,4,1,3,0,0,0
2026-07-03 01:45,5,0,5,0,0,0
2026-07-03 02:00,0,0,0,0,0,0
2026-07-03 02:15,0,0,0,0,0,0
2026-07-03 02:30,0,0,0,0,0,0
2026-07-03 02:45,0,0,0,0,0,0
2026-07-03 03:00,0,0,0,0,0,0
2026-07-03 03:15,1,1,0,0,0,0
2026-07-03 03:30,0,0,0,0,0,0
2026-07-03 03:45,1,1,0,0,0,0
2026-07-03 04:00,1,1,0,0,0,0
2026-07-03 04:15,2,1,1,0,0,0
2026-07-03 04:30,8,5,3,0,0,0
2026-07-03 04:45,5,2,3,0,0,0
