Datetime,300039328 (Coesfelder Kreuz),353425081 (Coesfelder Kreuz Stadteinwärts),353425082 (Coesfelder Kreuz Stadtauswärts),300039328-status,353425081-status,353425082-status
2024-04-01 00:00,4,0,4,0,0,0
2024-04-01 00:15,6,3,3,0,0,0
2024-04-01 00:30,14,8,6,0,0,0
2024-04-01 00:45,3,2,1,0,0,0
2024-04-01 01:00,1,0,1,0,0,0
2024-04-01 01:15,2,2,0,0,0,0
2024-04-01 01:30,2,0,2,0,0,0
2024-04-01 01:45,2,0,2,0,0,0
2024-04-01 02:00,3,3,0,0,0,0
2024-04-01 02:15,2,0,2,0,0,0
2024-04-01 02:30,2,1,1,0,0,0
2024-04-01 02:45,0,0,0,0,0,0
2024-04-01 03:00,1,0,1,0,0,0
2024-04-01 03:15,2,1,1,0,0,0
2024-04-01 03:30,4,4,0,0,0,0
2024-04-01 03:45,0,0,0,0,0,0
2024-04-01 04:00,2,0,2,0,0,0
2024-04-01 04:15,7,2,5,0,0,0
2024-04-01 04:30,0,0,0,0,0,0
2024-04-01 04:45,2,0,2,0,0,0
2024-04-01 05:00,4,2,2,0,0,0
2024-04-01 05:15,1,0,1,0,0,0
2024-04-01 05:30,6,3,3,0,0,0
2024-04-01 05:45,4,0,4,0,0,0
2024-04-01 06:00,6,2,4,0,0,0
2024-04-01 06:15,5,2,3,0,0,0
2024-04-01 06:30,11,9,2,0,0,0
2024-04-01 06:45,4,2,2,0,0,0
2024-04-01 07:00,4,2,2,0,0,0
2024-04-01 07:15,3,1,2,0,0,0
2024-04-01 07:30,6,4,2,0,0,0
2024-04-01 07:45,4,0,4,0,0,0
2024-04-01 08:00,4,1,3,0,0,0
2024-04-01 08:15,2,1,1,0,0,0
2024-04-01 08:30,4,4,0,0,0,0
2024-04-01 08:45,8,7,1,0,0,0
2024-04-01 09:00,8,3,5,0,0,0
2024-04-01 09:15,8,3,5,0,0,0
2024-04-01 09:30,8,6,2,0,0,0
2024-04-01 09:45,9,5,4,0,0,0
2024-04-01 10:00,6,0,6,0,0,0
2024-04-01 10:15,3,1,2,0,0,0
2024-04-01 10:30,8,3,5,0,0,0
2024-04-01 10:45,6,4,2,0,0,0
2024-04-01 11:00,7,4,3,0,0,0
2024-04-01 11:15,9,1,8,0,0,0
2024-04-01 11:30,12,5,7,0,0,0
2024-04-01 11:45,21,12,9,0,0,0
2024-04-01 12:00,24,13,11,0,0,0
2024-04-01 12:15,20,10,10,0,0,0
2024-04-01 12:30,10,3,7,0,0,0
2024-04-01 12:45,22,10,12,0,0,0
2024-04-01 13:00,10,4,6,0,0,0
2024-04-01 13:15,17,9,8,0,0,0
2024-04-01 13:30,17,11,6,0,0,0
2024-04-01 13:45,16,12,4,0,0,0
2024-04-01 14:00,20,8,12,0,0,0
2024-04-01 14:15,13,8,5,0,0,0
2024-04-01 14:30,9,5,4,0,0,0
2024-04-01 14:45,8,7,1,0,0,0
2024-04-01 15:00,15,8,7,0,0,0
2024-04-01 15:15,16,9,7,0,0,0
2024-04-01 15:30,7,1,6,0,0,0
2024-04-01 15:45,16,12,4,0,0,0
2024-04-01 16:00,26,14,12,0,0,0
2024-04-01 16:15,21,11,10,0,0,0
2024-04-01 16:30,21,15,6,0,0,0
2024-04-01 16:45,18,7,11,0,0,0
2024-04-01 17:00,25,11,14,0,0,0
2024-04-01 17:15,29,11,18,0,0,0
2024-04-01 17:30,24,13,11,0,0,0
2024-04-01 17:45,22,16,6,0,0,0
2024-04-01 18:00,23,10,13,0,0,0
2024-04-01 18:15,21,12,9,0,0,0
2024-04-01 18:30,27,16,11,0,0,0
2024-04-01 18:45,33,22,11,0,0,0
2024-04-01 19:00,23,14,9,0,0,0
2024-04-01 19:15,22,7,15,0,0,0
2024-04-01 19:30,31,13,18,0,0,0
2024-04-01 19:45,27,9,18,0,0,0
2024-04-01 20:00,25,13,12,0,0,0
2024-04-01 20:15,20,8,12,0,0,0
2024-04-01 20:30,20,8,12,0,0,0
2024-04-01 20:45,17,5,12,0,0,0
2024-04-01 21:00,22,7,15,0,0,0
2024-04-01 21:15,21,13,8,0,0,0
2024-04-01 21:30,20,7,13,0,0,0
2024-04-01 21:45,6,3,3,0,0,0
2024-04-01 22:00,16,6,10,0,0,0
2024-04-01 22:15,10,4,6,0,0,0
2024-04-01 22:30,10,1,9,0,0,0
2024-04-01 22:45,15,6,9,0,0,0
2024-04-01 23:00,12,1,11,0,0,0
2024-04-01 23:15,7,4,3,0,0,0
2024-04-01 23:30,9,3,6,0,0,0
2024-04-01 23:45,8,2,6,0,0,0
2024-04-02 00:00,2,1,1,0,0,0
2024-04-02 00:15,9,3,6,0,0,0
2024-04-02 00:30,4,1,3,0,0,0
2024-04-02 00:45,5,2,3,0,0,0
2024-04-02 01:00,2,0,2,0,0,0
2024-04-02 01:15,4,1,3,0,0,0
2024-04-02 01:30,0,0,0,0,0,0
2024-04-02 01:45,6,1,5,0,0,0
2024-04-02 02:00,2,0,2,0,0,0
2024-04-02 02:15,1,1,0,0,0,0
2024-04-02 02:30,2,0,2,0,0,0
2024-04-02 02:45,3,0,3,0,0,0
2024-04-02 03:00,0,0,0,0,0,0
2024-04-02 03:15,1,0,1,0,0,0
2024-04-02 03:30,1,1,0,0,0,0
2024-04-02 03:45,3,0,3,0,0,0
2024-04-02 04:00,1,1,0,0,0,0
2024-04-02 04:15,2,1,1,0,0,0
2024-04-02 04:30,5,3,2,0,0,0
2024-04-02 04:45,6,1,5,0,0,0
2024-04-02 05:00,8,5,3,0,0,0
2024-04-02 05:15,7,4,3,0,0,0
2024-04-02 05:30,8,5,3,0,0,0
2024-04-02 05:45,15,6,9,0,0,0
2024-04-02 06:00,12,6,6,0,0,0
