Datetime,300039328 (Coesfelder Kreuz),353425081 (Coesfelder Kreuz Stadteinwärts),353425082 (Coesfelder Kreuz Stadtauswärts),300039328-status,353425081-status,353425082-status
2025-12-01 00:00,2,1,1,0,0,0
2025-12-01 00:15,5,0,5,0,0,0
2025-12-01 00:30,2,1,1,0,0,0
2025-12-01 00:45,4,0,4,0,0,0
2025-12-01 01:00,4,0,4,0,0,0
2025-12-01 01:15,5,4,1,0,0,0
2025-12-01 01:30,0,0,0,0,0,0
2025-12-01 01:45,2,2,0,0,0,0
2025-12-01 02:00,1,0,1,0,0,0
2025-12-01 02:15,2,0,2,0,0,0
2025-12-01 02:30,2,1,1,0,0,0
2025-12-01 02:45,1,0,1,0,0,0
2025-12-01 03:00,3,2,1,0,0,0
2025-12-01 03:15,0,0,0,0,0,0
2025-12-01 03:30,2,1,1,0,0,0
2025-12-01 03:45,5,2,3,0,0,0
2025-12-01 04:00,0,0,0,0,0,0
2025-12-01 04:15,5,4,1,0,0,0
2025-12-01 04:30,4,1,3,0,0,0
2025-12-01 04:45,7,1,6,0,0,0
2025-12-01 05:00,8,6,2,0,0,0
2025-12-01 05:15,4,2,2,0,0,0
2025-12-01 05:30,19,8,11,0,0,0
2025-12-01 05:45,23,6,17,0,0,0
2025-12-01 06:00,12,5,7,0,0,0
2025-12-01 06:15,28,18,10,0,0,0
2025-12-01 06:30,45,29,16,0,0,0
2025-12-01 06:45,61,38,23,0,0,0
2025-12-01 07:00,78,56,22,0,0,0
2025-12-01 07:15,115,73,42,0,0,0
2025-12-01 07:30,212,148,64,0,0,0
2025-12-01 07:45,233,126,107,0,0,0
2025-12-01 08:00,230,95,135,0,0,0
2025-12-01 08:15,163,67,96,0,0,0
2025-12-01 08:30,133,68,65,0,0,0
2025-12-01 08:45,197,101,96,0,0,0
2025-12-01 09:00,129,58,71,0,0,0
2025-12-01 09:15,108,54,54,0,0,0
2025-12-01 09:30,124,66,58,0,0,0
2025-12-01 09:45,182,107,75,0,0,0
2025-12-01 10:00,223,111,112,0,0,0
2025-12-01 10:15,78,39,39,0,0,0
2025-12-01 10:30,71,37,34,0,0,0
2025-12-01 10:45,54,27,27,0,0,0
2025-12-01 11:00,79,32,47,0,0,0
2025-12-01 11:15,79,30,49,0,0,0
2025-12-01 11:30,127,51,76,0,0,0
2025-12-01 11:45,211,111,100,0,0,0
2025-12-01 12:00,213,96,117,0,0,0
2025-12-01 12:15,162,75,87,0,0,0
2025-12-01 12:30,151,68,83,0,0,0
2025-12-01 12:45,194,95,99,0,0,0
2025-12-01 13:00,202,96,106,0,0,0
2025-12-01 13:15,168,68,100,0,0,0
2025-12-01 13:30,140,82,58,0,0,0
2025-12-01 13:45,276,185,91,0,0,0
2025-12-01 14:00,256,168,88,0,0,0
2025-12-01 14:15,150,92,58,0,0,0
2025-12-01 14:30,122,85,37,0,0,0
2025-12-01 14:45,124,66,58,0,0,0
2025-12-01 15:00,116,58,58,0,0,0
2025-12-01 15:15,118,68,50,0,0,0
2025-12-01 15:30,154,84,70,0,0,0
2025-12-01 15:45,284,159,125,0,0,0
2025-12-01 16:00,228,135,93,0,0,0
2025-12-01 16:15,187,116,71,0,0,0
2025-12-01 16:30,133,80,53,0,0,0
2025-12-01 16:45,175,109,66,0,0,0
2025-12-01 17:00,145,85,60,0,0,0
2025-12-01 17:15,201,124,77,0,0,0
2025-12-01 17:30,189,105,84,0,0,0
2025-12-01 17:45,287,170,117,0,0,0
2025-12-01 18:00,224,131,93,0,0,0
2025-12-01 18:15,131,61,70,0,0,0
2025-12-01 18:30,116,58,58,0,0,0
2025-12-01 18:45,98,49,49,0,0,0
2025-12-01 19:00,109,65,44,0,0,0
2025-12-01 19:15,101,50,51,0,0,0
2025-12-01 19:30,79,34,45,0,0,0
2025-12-01 19:45,116,55,61,0,0,0
2025-12-01 20:00,103,43,60,0,0,0
2025-12-01 20:15,72,21,51,0,0,0
2025-12-01 20:30,68,23,45,0,0,0
2025-12-01 20:45,42,8,34,0,0,0
2025-12-01 21:00,80,43,37,0,0,0
2025-12-01 21:15,50,21,29,0,0,0
2025-12-01 21:30,31,7,24,0,0,0
2025-12-01 21:45,26,7,19,0,0,0
2025-12-01 22:00,52,18,34,0,0,0
2025-12-01 22:15,58,15,43,0,0,0
2025-12-01 22:30,35,10,25,0,0,0
2025-12-01 22:45,41,14,27,0,0,0
2025-12-01 23:00,19,4,15,0,0,0
2025-12-01 23:15,30,8,22,0,0,0
2025-12-01 23:30,14,9,5,0,0,0
2025-12-01 23:45,7,3,4,0,0,0
2025-12-02 00:00,13,6,7,0,0,0
2025-12-02 00:15,3,0,3,0,0,0
2025-12-02 00:30,7,0,7,0,0,0
2025-12-02 00:45,1,0,1,0,0,0
2025-12-02 01:00,3,1,2,0,0,0
2025-12-02 01:15,3,2,1,0,0,0
2025-12-02 01:30,3,1,2,0,0,0
2025-12-02 01:45,3,2,1,0,0,0
2025-12-02 02:00,6,2,4,0,0,0
2025-12-02 02:15,0,0,0,0,0,0
2025-12-02 02:30,0,0,0,0,0,0
2025-12-02 02:45,3,1,2,0,0,0
2025-12-02 03:00,1,0,1,0,0,0
2025-12-02 03:15,1,1,0,0,0,0
2025-12-02 03:30,5,4,1,0,0,0
2025-12-02 03:45,2,1,1,0,0,0
2025-12-02 04:00,3,2,1,0,0,0
2025-12-02 04:15,2,1,1,0,0,0
2025-12-02 04:30,4,2,2,0,0,0
2025-12-02 04:45,5,1,4,0,0,0
2025-12-02 05:00,5,4,1,0,0,0
2025-12-02 05:15,10,6,4,0,0,0
2025-12-02 05:30,21,7,14,0,0,0
2025-12-02 05:45,22,4,18,0,0,0
2025-12-02 06:00,15,9,6,0,0,0
2025-12-02 06:15,30,18,12,0,0,0
2025-12-02 06:30,45,28,17,0,0,0
2025-12-02 06:45,51,27,24,0,0,0
2025-12-02 07:00,62,39,23,0,0,0
2025-12-02 07:15,134,78,56,0,0,0
2025-12-02 07:30,211,138,73,0,0,0
2025-12-02 07:45,223,92,131,0,0,0
2025-12-02 08:00,275,119,156,0,0,0
2025-12-02 08:15,197,85,112,0,0,0
2025-12-02 08:30,129,69,60,0,0,0
2025-12-02 08:45,122,53,69,0,0,0
2025-12-02 09:00,98,34,64,0,0,0
2025-12-02 09:15,102,45,57,0,0,0
2025-12-02 09:30,78,45,33,0,0,0
2025-12-02 09:45,182,112,70,0,0,0
2025-12-02 10:00,287,125,162,0,0,0
2025-12-02 10:15,85,42,43,0,0,0
2025-12-02 10:30,54,23,31,0,0,0
2025-12-02 10:45,63,32,31,0,0,0
2025-12-02 11:00,86,42,44,0,0,0
2025-12-02 11:15,79,37,42,0,0,0
2025-12-02 11:30,122,55,67,0,0,0
2025-12-02 11:45,325,158,167,0,0,0
2025-12-02 12:00,218,100,118,0,0,0
2025-12-02 12:15,194,106,88,0,0,0
2025-12-02 12:30,167,83,84,0,0,0
2025-12-02 12:45,178,98,80,0,0,0
2025-12-02 13:00,176,87,89,0,0,0
2025-12-02 13:15,213,109,104,0,0,0
2025-12-02 13:30,191,103,88,0,0,0
2025-12-02 13:45,300,213,87,0,0,0
2025-12-02 14:00,253,165,88,0,0,0
2025-12-02 14:15,141,93,48,0,0,0
2025-12-02 14:30,123,82,41,0,0,0
2025-12-02 14:45,126,73,53,0,0,0
2025-12-02 15:00,124,68,56,0,0,0
2025-12-02 15:15,128,77,51,0,0,0
2025-12-02 15:30,168,99,69,0,0,0
2025-12-02 15:45,311,184,127,0,0,0
2025-12-02 16:00,217,122,95,0,0,0
2025-12-02 16:15,160,91,69,0,0,0
2025-12-02 16:30,153,106,47,0,0,0
2025-12-02 16:45,133,90,43,0,0,0
2025-12-02 17:00,161,97,64,0,0,0
2025-12-02 17:15,201,123,78,0,0,0
2025-12-02 17:30,182,124,58,0,0,0
2025-12-02 17:45,192,110,82,0,0,0
2025-12-02 18:00,159,79,80,0,0,0
2025-12-02 18:15,128,77,51,0,0,0
2025-12-02 18:30,111,62,49,0,0,0
2025-12-02 18:45,120,51,69,0,0,0
2025-12-02 19:00,110,55,55,0,0,0
2025-12-02 19:15,106,47,59,0,0,0
2025-12-02 19:30,70,32,38,0,0,0
2025-12-02 19:45,97,36,61,0,0,0
2025-12-02 20:00,89,32,57,0,0,0
2025-12-02 20:15,73,19,54,0,0,0
2025-12-02 20:30,60,24,36,0,0,0
2025-12-02 20:45,68,16,52,0,0,0
2025-12-02 21:00,49,28,21,0,0,0
2025-12-02 21:15,49,25,24,0,0,0
2025-12-02 21:30,51,17,34,0,0,0
2025-12-02 21:45,38,8,30,0,0,0
2025-12-02 22:00,62,26,36,0,0,0
2025-12-02 22:15,54,27,27,0,0,0
2025-12-02 22:30,39,10,29,0,0,0
2025-12-02 22:45,30,9,21,0,0,0
2025-12-02 23:00,41,8,33,0,0,0
2025-12-02 23:15,43,8,35,0,0,0
2025-12-02 23:30,14,2,12,0,0,0
2025-12-02 23:45,18,8,10,0,0,0
2025-12-03 00:00,15,5,10,0,0,0
2025-12-03 00:15,8,1,7,0,0,0
