Datetime,"300037936 (Kanalpromenade, Abschnitt 6)","353413873 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353413874 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)","353426355 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353426357 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353426358 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)","353426360 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)",300037936-status,353413873-status,353413874-status,353426355-status,353426357-status,353426358-status,353426360-status
2025-11-01 22:00,0,0,0,,,,,0,0,0,,,,
2025-11-01 22:15,2,1,1,,,,,0,0,0,,,,
2025-11-01 22:30,1,0,1,,,,,0,0,0,,,,
2025-11-01 22:45,2,2,0,,,,,0,0,0,,,,
2025-11-01 23:00,1,0,1,,,,,0,0,0,,,,
2025-11-01 23:15,0,0,0,,,,,0,0,0,,,,
2025-11-01 23:30,0,0,0,,,,,0,0,0,,,,
2025-11-01 23:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 00:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 00:15,1,1,0,,,,,0,0,0,,,,
2025-11-02 00:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 00:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 01:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 01:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 01:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 01:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 02:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 02:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 02:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 02:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 03:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 03:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 03:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 03:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 04:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 04:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 04:30,3,3,0,,,,,0,0,0,,,,
2025-11-02 04:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 05:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 05:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 05:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 05:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 06:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 06:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 06:30,1,0,1,,,,,0,0,0,,,,
2025-11-02 06:45,1,0,1,,,,,0,0,0,,,,
2025-11-02 07:00,1,0,1,,,,,0,0,0,,,,
2025-11-02 07:15,1,1,0,,,,,0,0,0,,,,
2025-11-02 07:30,1,1,0,,,,,0,0,0,,,,
2025-11-02 07:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 08:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 08:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 08:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 08:45,1,0,1,,,,,0,0,0,,,,
2025-11-02 09:00,7,3,4,,,,,0,0,0,,,,
2025-11-02 09:15,3,2,1,,,,,0,0,0,,,,
2025-11-02 09:30,4,1,3,,,,,0,0,0,,,,
2025-11-02 09:45,7,4,3,,,,,0,0,0,,,,
2025-11-02 10:00,7,4,3,,,,,0,0,0,,,,
2025-11-02 10:15,8,2,6,,,,,0,0,0,,,,
2025-11-02 10:30,21,1,20,,,,,0,0,0,,,,
2025-11-02 10:45,26,12,14,,,,,0,0,0,,,,
2025-11-02 11:00,20,4,16,,,,,0,0,0,,,,
2025-11-02 11:15,27,13,14,,,,,0,0,0,,,,
2025-11-02 11:30,17,11,6,,,,,0,0,0,,,,
2025-11-02 11:45,29,15,14,,,,,0,0,0,,,,
2025-11-02 12:00,31,16,15,,,,,0,0,0,,,,
2025-11-02 12:15,29,14,15,,,,,0,0,0,,,,
2025-11-02 12:30,28,13,15,,,,,0,0,0,,,,
2025-11-02 12:45,16,9,7,,,,,0,0,0,,,,
2025-11-02 13:00,37,22,15,,,,,0,0,0,,,,
2025-11-02 13:15,34,22,12,,,,,0,0,0,,,,
2025-11-02 13:30,37,17,20,,,,,0,0,0,,,,
2025-11-02 13:45,26,15,11,,,,,0,0,0,,,,
2025-11-02 14:00,25,4,21,,,,,0,0,0,,,,
2025-11-02 14:15,34,24,10,,,,,0,0,0,,,,
2025-11-02 14:30,25,11,14,,,,,0,0,0,,,,
2025-11-02 14:45,32,18,14,,,,,0,0,0,,,,
2025-11-02 15:00,24,15,9,,,,,0,0,0,,,,
2025-11-02 15:15,41,24,17,,,,,0,0,0,,,,
2025-11-02 15:30,30,17,13,,,,,0,0,0,,,,
2025-11-02 15:45,32,14,18,,,,,0,0,0,,,,
2025-11-02 16:00,27,13,14,,,,,0,0,0,,,,
2025-11-02 16:15,28,13,15,,,,,0,0,0,,,,
2025-11-02 16:30,28,14,14,,,,,0,0,0,,,,
2025-11-02 16:45,20,13,7,,,,,0,0,0,,,,
2025-11-02 17:00,12,9,3,,,,,0,0,0,,,,
2025-11-02 17:15,13,13,0,,,,,0,0,0,,,,
2025-11-02 17:30,15,13,2,,,,,0,0,0,,,,
2025-11-02 17:45,14,4,10,,,,,0,0,0,,,,
2025-11-02 18:00,6,5,1,,,,,0,0,0,,,,
2025-11-02 18:15,3,1,2,,,,,0,0,0,,,,
2025-11-02 18:30,1,0,1,,,,,0,0,0,,,,
2025-11-02 18:45,4,4,0,,,,,0,0,0,,,,
2025-11-02 19:00,1,1,0,,,,,0,0,0,,,,
2025-11-02 19:15,2,1,1,,,,,0,0,0,,,,
2025-11-02 19:30,3,2,1,,,,,0,0,0,,,,
2025-11-02 19:45,3,2,1,,,,,0,0,0,,,,
2025-11-02 20:00,1,1,0,,,,,0,0,0,,,,
2025-11-02 20:15,3,2,1,,,,,0,0,0,,,,
2025-11-02 20:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 20:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 21:00,2,1,1,,,,,0,0,0,,,,
2025-11-02 21:15,1,1,0,,,,,0,0,0,,,,
2025-11-02 21:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 21:45,7,7,0,,,,,0,0,0,,,,
2025-11-02 22:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 22:15,1,1,0,,,,,0,0,0,,,,
2025-11-02 22:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 22:45,2,0,2,,,,,0,0,0,,,,
2025-11-02 23:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 23:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 23:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 23:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 00:00,0,0,0,,,,,0,0,0,,,,
2025-11-03 00:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 00:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 00:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 01:00,0,0,0,,,,,0,0,0,,,,
2025-11-03 01:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 01:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 01:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 02:00,0,0,0,,,,,0,0,0,,,,
2025-11-03 02:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 02:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 02:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 03:00,0,0,0,,,,,0,0,0,,,,
2025-11-03 03:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 03:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 03:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 04:00,0,0,0,,,,,0,0,0,,,,
2025-11-03 04:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 04:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 04:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 05:00,1,1,0,,,,,0,0,0,,,,
2025-11-03 05:15,1,0,1,,,,,0,0,0,,,,
2025-11-03 05:30,3,2,1,,,,,0,0,0,,,,
2025-11-03 05:45,3,2,1,,,,,0,0,0,,,,
2025-11-03 06:00,2,2,0,,,,,0,0,0,,,,
2025-11-03 06:15,3,2,1,,,,,0,0,0,,,,
2025-11-03 06:30,7,5,2,,,,,0,0,0,,,,
2025-11-03 06:45,3,3,0,,,,,0,0,0,,,,
2025-11-03 07:00,2,2,0,,,,,0,0,0,,,,
2025-11-03 07:15,10,10,0,,,,,0,0,0,,,,
2025-11-03 07:30,10,6,4,,,,,0,0,0,,,,
2025-11-03 07:45,9,9,0,,,,,0,0,0,,,,
2025-11-03 08:00,7,5,2,,,,,0,0,0,,,,
2025-11-03 08:15,3,3,0,,,,,0,0,0,,,,
2025-11-03 08:30,4,3,1,,,,,0,0,0,,,,
2025-11-03 08:45,6,3,3,,,,,0,0,0,,,,
2025-11-03 09:00,3,3,0,,,,,0,0,0,,,,
2025-11-03 09:15,2,1,1,,,,,0,0,0,,,,
2025-11-03 09:30,3,2,1,,,,,0,0,0,,,,
2025-11-03 09:45,1,0,1,,,,,0,0,0,,,,
2025-11-03 10:00,3,1,2,,,,,0,0,0,,,,
2025-11-03 10:15,7,2,5,,,,,0,0,0,,,,
2025-11-03 10:30,5,3,2,,,,,0,0,0,,,,
2025-11-03 10:45,7,4,3,,,,,0,0,0,,,,
2025-11-03 11:00,5,2,3,,,,,0,0,0,,,,
2025-11-03 11:15,9,3,6,,,,,0,0,0,,,,
2025-11-03 11:30,5,2,3,,,,,0,0,0,,,,
2025-11-03 11:45,5,3,2,,,,,0,0,0,,,,
2025-11-03 12:00,5,3,2,,,,,0,0,0,,,,
2025-11-03 12:15,5,2,3,,,,,0,0,0,,,,
2025-11-03 12:30,11,8,3,,,,,0,0,0,,,,
2025-11-03 12:45,3,3,0,,,,,0,0,0,,,,
2025-11-03 13:00,5,3,2,,,,,0,0,0,,,,
2025-11-03 13:15,6,2,4,,,,,0,0,0,,,,
2025-11-03 13:30,11,5,6,,,,,0,0,0,,,,
2025-11-03 13:45,7,4,3,,,,,0,0,0,,,,
2025-11-03 14:00,4,2,2,,,,,0,0,0,,,,
2025-11-03 14:15,3,2,1,,,,,0,0,0,,,,
2025-11-03 14:30,6,1,5,,,,,0,0,0,,,,
2025-11-03 14:45,7,3,4,,,,,0,0,0,,,,
2025-11-03 15:00,7,2,5,,,,,0,0,0,,,,
2025-11-03 15:15,5,1,4,,,,,0,0,0,,,,
2025-11-03 15:30,5,1,4,,,,,0,0,0,,,,
2025-11-03 15:45,8,3,5,,,,,0,0,0,,,,
2025-11-03 16:00,13,5,8,,,,,0,0,0,,,,
2025-11-03 16:15,6,1,5,,,,,0,0,0,,,,
2025-11-03 16:30,15,6,9,,,,,0,0,0,,,,
2025-11-03 16:45,13,1,12,,,,,0,0,0,,,,
2025-11-03 17:00,15,4,11,,,,,0,0,0,,,,
2025-11-03 17:15,19,10,9,,,,,0,0,0,,,,
2025-11-03 17:30,11,8,3,,,,,0,0,0,,,,
2025-11-03 17:45,11,4,7,,,,,0,0,0,,,,
2025-11-03 18:00,7,0,7,,,,,0,0,0,,,,
2025-11-03 18:15,2,1,1,,,,,0,0,0,,,,
2025-11-03 18:30,11,4,7,,,,,0,0,0,,,,
2025-11-03 18:45,4,3,1,,,,,0,0,0,,,,
2025-11-03 19:00,3,1,2,,,,,0,0,0,,,,
2025-11-03 19:15,7,7,0,,,,,0,0,0,,,,
2025-11-03 19:30,5,3,2,,,,,0,0,0,,,,
2025-11-03 19:45,1,1,0,,,,,0,0,0,,,,
2025-11-03 20:00,1,1,0,,,,,0,0,0,,,,
2025-11-03 20:15,3,1,2,,,,,0,0,0,,,,
2025-11-03 20:30,1,1,0,,,,,0,0,0,,,,
2025-11-03 20:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 21:00,1,1,0,,,,,0,0,0,,,,
2025-11-03 21:15,1,1,0,,,,,0,0,0,,,,
2025-11-03 21:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 21:45,1,0,1,,,,,0,0,0,,,,
2025-11-03 22:00,1,0,1,,,,,0,0,0,,,,
2025-11-03 22:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 22:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 22:45,3,2,1,,,,,0,0,0,,,,
2025-11-03 23:00,1,0,1,,,,,0,0,0,,,,
2025-11-03 23:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 23:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 23:45,1,0,1,,,,,0,0,0,,,,
2025-11-04 00:00,0,0,0,,,,,0,0,0,,,,
2025-11-04 00:15,0,0,0,,,,,0,0,0,,,,
2025-11-04 00:30,0,0,0,,,,,0,0,0,,,,
2025-11-04 00:45,0,0,0,,,,,0,0,0,,,,
2025-11-04 01:00,0,0,0,,,,,0,0,0,,,,
2025-11-04 01:15,0,0,0,,,,,0,0,0,,,,
2025-11-04 01:30,0,0,0,,,,,0,0,0,,,,
2025-11-04 01:45,0,0,0,,,,,0,0,0,,,,
2025-11-04 02:00,0,0,0,,,,,0,0,0,,,,
2025-11-04 02:15,0,0,0,,,,,0,0,0,,,,
2025-11-04 02:30,0,0,0,,,,,0,0,0,,,,
2025-11-04 02:45,0,0,0,,,,,0,0,0,,,,
2025-11-04 03:00,0,0,0,,,,,0,0,0,,,,
2025-11-04 03:15,0,0,0,,,,,0,0,0,,,,
2025-11-04 03:30,0,0,0,,,,,0,0,0,,,,
2025-11-04 03:45,0,0,0,,,,,0,0,0,,,,
2025-11-04 04:00,0,0,0,,,,,0,0,0,,,,
2025-11-04 04:15,0,0,0,,,,,0,0,0,,,,
2025-11-04 04:30,0,0,0,,,,,0,0,0,,,,
2025-11-04 04:45,0,0,0,,,,,0,0,0,,,,
2025-11-04 05:00,3,3,0,,,,,0,0,0,,,,
2025-11-04 05:15,2,1,1,,,,,0,0,0,,,,
2025-11-04 05:30,0,0,0,,,,,0,0,0,,,,
2025-11-04 05:45,3,3,0,,,,,0,0,0,,,,
2025-11-04 06:00,3,3,0,,,,,0,0,0,,,,
2025-11-04 06:15,5,4,1,,,,,0,0,0,,,,
2025-11-04 06:30,9,6,3,,,,,0,0,0,,,,
2025-11-04 06:45,2,2,0,,,,,0,0,0,,,,
2025-11-04 07:00,8,5,3,,,,,0,0,0,,,,
2025-11-04 07:15,11,9,2,,,,,0,0,0,,,,
2025-11-04 07:30,13,9,4,,,,,0,0,0,,,,
2025-11-04 07:45,10,8,2,,,,,0,0,0,,,,
2025-11-04 08:00,8,6,2,,,,,0,0,0,,,,
2025-11-04 08:15,3,3,0,,,,,0,0,0,,,,
2025-11-04 08:30,1,0,1,,,,,0,0,0,,,,
2025-11-04 08:45,5,3,2,,,,,0,0,0,,,,
2025-11-04 09:00,2,1,1,,,,,0,0,0,,,,
2025-11-04 09:15,2,1,1,,,,,0,0,0,,,,
2025-11-04 09:30,5,2,3,,,,,0,0,0,,,,
2025-11-04 09:45,1,0,1,,,,,0,0,0,,,,
2025-11-04 10:00,3,2,1,,,,,0,0,0,,,,
2025-11-04 10:15,5,3,2,,,,,0,0,0,,,,
2025-11-04 10:30,2,2,0,,,,,0,0,0,,,,
2025-11-04 10:45,7,4,3,,,,,0,0,0,,,,
2025-11-04 11:00,2,0,2,,,,,0,0,0,,,,
2025-11-04 11:15,6,2,4,,,,,0,0,0,,,,
2025-11-04 11:30,11,5,6,,,,,0,0,0,,,,
2025-11-04 11:45,3,1,2,,,,,0,0,0,,,,
2025-11-04 12:00,10,4,6,,,,,0,0,0,,,,
2025-11-04 12:15,6,1,5,,,,,0,0,0,,,,
2025-11-04 12:30,10,5,5,,,,,0,0,0,,,,
2025-11-04 12:45,9,8,1,,,,,0,0,0,,,,
2025-11-04 13:00,11,3,8,,,,,0,0,0,,,,
2025-11-04 13:15,7,5,2,,,,,0,0,0,,,,
2025-11-04 13:30,9,1,8,,,,,0,0,0,,,,
2025-11-04 13:45,11,7,4,,,,,0,0,0,,,,
2025-11-04 14:00,15,9,6,,,,,0,0,0,,,,
2025-11-04 14:15,14,8,6,,,,,0,0,0,,,,
2025-11-04 14:30,12,4,8,,,,,0,0,0,,,,
2025-11-04 14:45,7,4,3,,,,,0,0,0,,,,
2025-11-04 15:00,18,6,12,,,,,0,0,0,,,,
2025-11-04 15:15,17,5,12,,,,,0,0,0,,,,
2025-11-04 15:30,10,4,6,,,,,0,0,0,,,,
2025-11-04 15:45,18,9,9,,,,,0,0,0,,,,
2025-11-04 16:00,26,8,18,,,,,0,0,0,,,,
2025-11-04 16:15,21,6,15,,,,,0,0,0,,,,
2025-11-04 16:30,21,7,14,,,,,0,0,0,,,,
2025-11-04 16:45,20,11,9,,,,,0,0,0,,,,
2025-11-04 17:00,26,13,13,,,,,0,0,0,,,,
2025-11-04 17:15,14,10,4,,,,,0,0,0,,,,
2025-11-04 17:30,11,8,3,,,,,0,0,0,,,,
2025-11-04 17:45,3,1,2,,,,,0,0,0,,,,
2025-11-04 18:00,10,7,3,,,,,0,0,0,,,,
2025-11-04 18:15,7,3,4,,,,,0,0,0,,,,
2025-11-04 18:30,4,1,3,,,,,0,0,0,,,,
2025-11-04 18:45,3,3,0,,,,,0,0,0,,,,
2025-11-04 19:00,5,3,2,,,,,0,0,0,,,,
2025-11-04 19:15,2,2,0,,,,,0,0,0,,,,
2025-11-04 19:30,2,0,2,,,,,0,0,0,,,,
2025-11-04 19:45,0,0,0,,,,,0,0,0,,,,
2025-11-04 20:00,2,0,2,,,,,0,0,0,,,,
2025-11-04 20:15,1,1,0,,,,,0,0,0,,,,
2025-11-04 20:30,2,2,0,,,,,0,0,0,,,,
2025-11-04 20:45,2,1,1,,,,,0,0,0,,,,
2025-11-04 21:00,2,1,1,,,,,0,0,0,,,,
2025-11-04 21:15,1,0,1,,,,,0,0,0,,,,
2025-11-04 21:30,2,1,1,,,,,0,0,0,,,,
2025-11-04 21:45,1,1,0,,,,,0,0,0,,,,
2025-11-04 22:00,2,1,1,,,,,0,0,0,,,,
2025-11-04 22:15,0,0,0,,,,,0,0,0,,,,
2025-11-04 22:30,0,0,0,,,,,0,0,0,,,,
2025-11-04 22:45,0,0,0,,,,,0,0,0,,,,
2025-11-04 23:00,1,0,1,,,,,0,0,0,,,,
2025-11-04 23:15,1,1,0,,,,,0,0,0,,,,
2025-11-04 23:30,0,0,0,,,,,0,0,0,,,,
2025-11-04 23:45,0,0,0,,,,,0,0,0,,,,
2025-11-05 00:00,0,0,0,,,,,0,0,0,,,,
2025-11-05 00:15,0,0,0,,,,,0,0,0,,,,
2025-11-05 00:30,0,0,0,,,,,0,0,0,,,,
2025-11-05 00:45,0,0,0,,,,,0,0,0,,,,
