Datetime,"300037936 (Kanalpromenade, Abschnitt 6)","353413873 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353413874 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)","353426355 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353426357 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353426358 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)","353426360 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)",300037936-status,353413873-status,353413874-status,353426355-status,353426357-status,353426358-status,353426360-status
2025-12-01 20:45,2,1,1,,,,,0,0,0,,,,
2025-12-01 21:00,0,0,0,,,,,0,0,0,,,,
2025-12-01 21:15,3,2,1,,,,,0,0,0,,,,
2025-12-01 21:30,1,1,0,,,,,0,0,0,,,,
2025-12-01 21:45,0,0,0,,,,,0,0,0,,,,
2025-12-01 22:00,1,0,1,,,,,0,0,0,,,,
2025-12-01 22:15,1,1,0,,,,,0,0,0,,,,
2025-12-01 22:30,3,0,3,,,,,0,0,0,,,,
2025-12-01 22:45,1,1,0,,,,,0,0,0,,,,
2025-12-01 23:00,0,0,0,,,,,0,0,0,,,,
2025-12-01 23:15,0,0,0,,,,,0,0,0,,,,
2025-12-01 23:30,0,0,0,,,,,0,0,0,,,,
2025-12-01 23:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 00:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 00:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 00:30,0,0,0,,,,,0,0,0,,,,
2025-12-02 00:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 01:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 01:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 01:30,0,0,0,,,,,0,0,0,,,,
2025-12-02 01:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 02:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 02:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 02:30,0,0,0,,,,,0,0,0,,,,
2025-12-02 02:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 03:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 03:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 03:30,0,0,0,,,,,0,0,0,,,,
2025-12-02 03:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 04:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 04:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 04:30,0,0,0,,,,,0,0,0,,,,
2025-12-02 04:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 05:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 05:15,2,1,1,,,,,0,0,0,,,,
2025-12-02 05:30,1,0,1,,,,,0,0,0,,,,
2025-12-02 05:45,1,1,0,,,,,0,0,0,,,,
2025-12-02 06:00,2,2,0,,,,,0,0,0,,,,
2025-12-02 06:15,4,3,1,,,,,0,0,0,,,,
2025-12-02 06:30,4,4,0,,,,,0,0,0,,,,
2025-12-02 06:45,2,0,2,,,,,0,0,0,,,,
2025-12-02 07:00,6,5,1,,,,,0,0,0,,,,
2025-12-02 07:15,5,5,0,,,,,0,0,0,,,,
2025-12-02 07:30,5,3,2,,,,,0,0,0,,,,
2025-12-02 07:45,4,2,2,,,,,0,0,0,,,,
2025-12-02 08:00,3,3,0,,,,,0,0,0,,,,
2025-12-02 08:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 08:30,2,2,0,,,,,0,0,0,,,,
2025-12-02 08:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 09:00,1,1,0,,,,,0,0,0,,,,
2025-12-02 09:15,4,0,4,,,,,0,0,0,,,,
2025-12-02 09:30,2,1,1,,,,,0,0,0,,,,
2025-12-02 09:45,1,0,1,,,,,0,0,0,,,,
2025-12-02 10:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 10:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 10:30,3,1,2,,,,,0,0,0,,,,
2025-12-02 10:45,1,0,1,,,,,0,0,0,,,,
2025-12-02 11:00,2,1,1,,,,,0,0,0,,,,
2025-12-02 11:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 11:30,3,3,0,,,,,0,0,0,,,,
2025-12-02 11:45,3,1,2,,,,,0,0,0,,,,
2025-12-02 12:00,1,0,1,,,,,0,0,0,,,,
2025-12-02 12:15,1,1,0,,,,,0,0,0,,,,
2025-12-02 12:30,6,2,4,,,,,0,0,0,,,,
2025-12-02 12:45,3,1,2,,,,,0,0,0,,,,
2025-12-02 13:00,2,0,2,,,,,0,0,0,,,,
2025-12-02 13:15,1,0,1,,,,,0,0,0,,,,
2025-12-02 13:30,2,1,1,,,,,0,0,0,,,,
2025-12-02 13:45,2,0,2,,,,,0,0,0,,,,
2025-12-02 14:00,3,1,2,,,,,0,0,0,,,,
2025-12-02 14:15,4,0,4,,,,,0,0,0,,,,
2025-12-02 14:30,1,0,1,,,,,0,0,0,,,,
2025-12-02 14:45,5,3,2,,,,,0,0,0,,,,
2025-12-02 15:00,4,0,4,,,,,0,0,0,,,,
2025-12-02 15:15,4,3,1,,,,,0,0,0,,,,
2025-12-02 15:30,7,1,6,,,,,0,0,0,,,,
2025-12-02 15:45,3,1,2,,,,,0,0,0,,,,
2025-12-02 16:00,8,4,4,,,,,0,0,0,,,,
2025-12-02 16:15,2,0,2,,,,,0,0,0,,,,
2025-12-02 16:30,6,2,4,,,,,0,0,0,,,,
2025-12-02 16:45,4,1,3,,,,,0,0,0,,,,
2025-12-02 17:00,4,3,1,,,,,0,0,0,,,,
2025-12-02 17:15,9,7,2,,,,,0,0,0,,,,
2025-12-02 17:30,5,1,4,,,,,0,0,0,,,,
2025-12-02 17:45,7,4,3,,,,,0,0,0,,,,
2025-12-02 18:00,2,0,2,,,,,0,0,0,,,,
2025-12-02 18:15,4,1,3,,,,,0,0,0,,,,
2025-12-02 18:30,5,4,1,,,,,0,0,0,,,,
2025-12-02 18:45,4,2,2,,,,,0,0,0,,,,
2025-12-02 19:00,2,0,2,,,,,0,0,0,,,,
2025-12-02 19:15,2,0,2,,,,,0,0,0,,,,
2025-12-02 19:30,1,1,0,,,,,0,0,0,,,,
2025-12-02 19:45,3,2,1,,,,,0,0,0,,,,
2025-12-02 20:00,1,1,0,,,,,0,0,0,,,,
2025-12-02 20:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 20:30,0,0,0,,,,,0,0,0,,,,
2025-12-02 20:45,3,3,0,,,,,0,0,0,,,,
2025-12-02 21:00,1,1,0,,,,,0,0,0,,,,
2025-12-02 21:15,1,1,0,,,,,0,0,0,,,,
2025-12-02 21:30,1,1,0,,,,,0,0,0,,,,
2025-12-02 21:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 22:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 22:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 22:30,0,0,0,,,,,0,0,0,,,,
2025-12-02 22:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 23:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 23:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 23:30,0,0,0,,,,,0,0,0,,,,
2025-12-02 23:45,0,0,0,,,,,0,0,0,,,,
2025-12-03 00:00,0,0,0,,,,,0,0,0,,,,
2025-12-03 00:15,0,0,0,,,,,0,0,0,,,,
2025-12-03 00:30,0,0,0,,,,,0,0,0,,,,
2025-12-03 00:45,0,0,0,,,,,0,0,0,,,,
