Datetime,"300037936 (Kanalpromenade, Abschnitt 6)","353413873 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353413874 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)","353426355 (Kanalpromenade, Abschnitt 6 [Bike IN])","353426357 (Kanalpromenade, Abschnitt 6 [Bike IN])","353426358 (Kanalpromenade, Abschnitt 6 [Bike OUT])","353426360 (Kanalpromenade, Abschnitt 6 [Bike OUT])",300037936-status,353413873-status,353413874-status,353426355-status,353426357-status,353426358-status,353426360-status
2024-10-08 16:45,11,8,3,,,,,0,0,0,,,,
2024-10-08 17:00,21,4,17,,,,,0,0,0,,,,
2024-10-08 17:15,17,7,10,,,,,0,0,0,,,,
2024-10-08 17:30,16,4,12,,,,,0,0,0,,,,
2024-10-08 17:45,10,4,6,,,,,0,0,0,,,,
2024-10-08 18:00,10,6,4,,,,,0,0,0,,,,
2024-10-08 18:15,14,5,9,,,,,0,0,0,,,,
2024-10-08 18:30,4,3,1,,,,,0,0,0,,,,
2024-10-08 18:45,6,5,1,,,,,0,0,0,,,,
2024-10-08 19:00,8,5,3,,,,,0,0,0,,,,
2024-10-08 19:15,3,1,2,,,,,0,0,0,,,,
2024-10-08 19:30,3,1,2,,,,,0,0,0,,,,
2024-10-08 19:45,3,3,0,,,,,0,0,0,,,,
2024-10-08 20:00,1,0,1,,,,,0,0,0,,,,
2024-10-08 20:15,0,0,0,,,,,0,0,0,,,,
2024-10-08 20:30,0,0,0,,,,,0,0,0,,,,
2024-10-08 20:45,0,0,0,,,,,0,0,0,,,,
2024-10-08 21:00,0,0,0,,,,,0,0,0,,,,
2024-10-08 21:15,4,2,2,,,,,0,0,0,,,,
2024-10-08 21:30,0,0,0,,,,,0,0,0,,,,
2024-10-08 21:45,2,2,0,,,,,0,0,0,,,,
2024-10-08 22:00,0,0,0,,,,,0,0,0,,,,
2024-10-08 22:15,3,1,2,,,,,0,0,0,,,,
2024-10-08 22:30,0,0,0,,,,,0,0,0,,,,
2024-10-08 22:45,2,2,0,,,,,0,0,0,,,,
2024-10-08 23:00,1,0,1,,,,,0,0,0,,,,
2024-10-08 23:15,0,0,0,,,,,0,0,0,,,,
2024-10-08 23:30,1,0,1,,,,,0,0,0,,,,
2024-10-08 23:45,0,0,0,,,,,0,0,0,,,,
2024-10-09 00:00,1,0,1,,,,,0,0,0,,,,
2024-10-09 00:15,0,0,0,,,,,0,0,0,,,,
2024-10-09 00:30,0,0,0,,,,,0,0,0,,,,
2024-10-09 00:45,0,0,0,,,,,0,0,0,,,,
2024-10-09 01:00,0,0,0,,,,,0,0,0,,,,
2024-10-09 01:15,0,0,0,,,,,0,0,0,,,,
2024-10-09 01:30,0,0,0,,,,,0,0,0,,,,
2024-10-09 01:45,0,0,0,,,,,0,0,0,,,,
2024-10-09 02:00,0,0,0,,,,,0,0,0,,,,
2024-10-09 02:15,0,0,0,,,,,0,0,0,,,,
2024-10-09 02:30,0,0,0,,,,,0,0,0,,,,
2024-10-09 02:45,0,0,0,,,,,0,0,0,,,,
2024-10-09 03:00,0,0,0,,,,,0,0,0,,,,
2024-10-09 03:15,0,0,0,,,,,0,0,0,,,,
2024-10-09 03:30,0,0,0,,,,,0,0,0,,,,
2024-10-09 03:45,0,0,0,,,,,0,0,0,,,,
2024-10-09 04:00,0,0,0,,,,,0,0,0,,,,
2024-10-09 04:15,0,0,0,,,,,0,0,0,,,,
2024-10-09 04:30,0,0,0,,,,,0,0,0,,,,
2024-10-09 04:45,0,0,0,,,,,0,0,0,,,,
2024-10-09 05:00,0,0,0,,,,,0,0,0,,,,
2024-10-09 05:15,0,0,0,,,,,0,0,0,,,,
2024-10-09 05:30,0,0,0,,,,,0,0,0,,,,
2024-10-09 05:45,0,0,0,,,,,0,0,0,,,,
2024-10-09 06:00,3,2,1,,,,,0,0,0,,,,
2024-10-09 06:15,1,1,0,,,,,0,0,0,,,,
2024-10-09 06:30,4,3,1,,,,,0,0,0,,,,
2024-10-09 06:45,3,2,1,,,,,0,0,0,,,,
2024-10-09 07:00,5,4,1,,,,,0,0,0,,,,
2024-10-09 07:15,3,2,1,,,,,0,0,0,,,,
2024-10-09 07:30,4,3,1,,,,,0,0,0,,,,
2024-10-09 07:45,4,2,2,,,,,0,0,0,,,,
2024-10-09 08:00,2,2,0,,,,,0,0,0,,,,
2024-10-09 08:15,4,2,2,,,,,0,0,0,,,,
2024-10-09 08:30,2,1,1,,,,,0,0,0,,,,
2024-10-09 08:45,2,1,1,,,,,0,0,0,,,,
2024-10-09 09:00,3,0,3,,,,,0,0,0,,,,
2024-10-09 09:15,0,0,0,,,,,0,0,0,,,,
2024-10-09 09:30,2,1,1,,,,,0,0,0,,,,
2024-10-09 09:45,1,0,1,,,,,0,0,0,,,,
2024-10-09 10:00,3,3,0,,,,,0,0,0,,,,
2024-10-09 10:15,2,2,0,,,,,0,0,0,,,,
2024-10-09 10:30,3,2,1,,,,,0,0,0,,,,
2024-10-09 10:45,1,1,0,,,,,0,0,0,,,,
2024-10-09 11:00,13,10,3,,,,,0,0,0,,,,
2024-10-09 11:15,0,0,0,,,,,0,0,0,,,,
2024-10-09 11:30,3,0,3,,,,,0,0,0,,,,
2024-10-09 11:45,1,1,0,,,,,0,0,0,,,,
2024-10-09 12:00,7,0,7,,,,,0,0,0,,,,
2024-10-09 12:15,3,1,2,,,,,0,0,0,,,,
2024-10-09 12:30,11,4,7,,,,,0,0,0,,,,
2024-10-09 12:45,9,4,5,,,,,0,0,0,,,,
2024-10-09 13:00,1,0,1,,,,,0,0,0,,,,
2024-10-09 13:15,7,3,4,,,,,0,0,0,,,,
2024-10-09 13:30,1,0,1,,,,,0,0,0,,,,
2024-10-09 13:45,6,1,5,,,,,0,0,0,,,,
2024-10-09 14:00,1,1,0,,,,,0,0,0,,,,
2024-10-09 14:15,3,2,1,,,,,0,0,0,,,,
