Datetime,"300037936 (Kanalpromenade, Abschnitt 6)","353413873 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353413874 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)","353426355 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353426357 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353426358 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)","353426360 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)",300037936-status,353413873-status,353413874-status,353426355-status,353426357-status,353426358-status,353426360-status
2025-07-01 11:00,15,5,10,,,,,0,0,0,,,,
2025-07-01 11:15,20,10,10,,,,,0,0,0,,,,
2025-07-01 11:30,17,12,5,,,,,0,0,0,,,,
2025-07-01 11:45,10,5,5,,,,,0,0,0,,,,
2025-07-01 12:00,40,9,31,,,,,0,0,0,,,,
2025-07-01 12:15,14,5,9,,,,,0,0,0,,,,
2025-07-01 12:30,11,7,4,,,,,0,0,0,,,,
2025-07-01 12:45,17,5,12,,,,,0,0,0,,,,
2025-07-01 13:00,22,8,14,,,,,0,0,0,,,,
2025-07-01 13:15,18,8,10,,,,,0,0,0,,,,
2025-07-01 13:30,21,11,10,,,,,0,0,0,,,,
2025-07-01 13:45,15,7,8,,,,,0,0,0,,,,
2025-07-01 14:00,27,6,21,,,,,0,0,0,,,,
2025-07-01 14:15,16,8,8,,,,,0,0,0,,,,
2025-07-01 14:30,27,15,12,,,,,0,0,0,,,,
2025-07-01 14:45,33,7,26,,,,,0,0,0,,,,
2025-07-01 15:00,18,8,10,,,,,0,0,0,,,,
2025-07-01 15:15,18,10,8,,,,,0,0,0,,,,
2025-07-01 15:30,31,7,24,,,,,0,0,0,,,,
2025-07-01 15:45,35,16,19,,,,,0,0,0,,,,
2025-07-01 16:00,25,13,12,,,,,0,0,0,,,,
2025-07-01 16:15,24,6,18,,,,,0,0,0,,,,
2025-07-01 16:30,35,9,26,,,,,0,0,0,,,,
2025-07-01 16:45,27,11,16,,,,,0,0,0,,,,
2025-07-01 17:00,27,9,18,,,,,0,0,0,,,,
2025-07-01 17:15,30,12,18,,,,,0,0,0,,,,
2025-07-01 17:30,23,12,11,,,,,0,0,0,,,,
2025-07-01 17:45,46,30,16,,,,,0,0,0,,,,
2025-07-01 18:00,32,19,13,,,,,0,0,0,,,,
2025-07-01 18:15,31,22,9,,,,,0,0,0,,,,
2025-07-01 18:30,28,20,8,,,,,0,0,0,,,,
2025-07-01 18:45,45,38,7,,,,,0,0,0,,,,
2025-07-01 19:00,30,25,5,,,,,0,0,0,,,,
2025-07-01 19:15,27,18,9,,,,,0,0,0,,,,
2025-07-01 19:30,36,29,7,,,,,0,0,0,,,,
2025-07-01 19:45,39,31,8,,,,,0,0,0,,,,
2025-07-01 20:00,36,26,10,,,,,0,0,0,,,,
2025-07-01 20:15,13,7,6,,,,,0,0,0,,,,
2025-07-01 20:30,11,6,5,,,,,0,0,0,,,,
2025-07-01 20:45,13,8,5,,,,,0,0,0,,,,
2025-07-01 21:00,13,6,7,,,,,0,0,0,,,,
2025-07-01 21:15,17,12,5,,,,,0,0,0,,,,
2025-07-01 21:30,6,3,3,,,,,0,0,0,,,,
2025-07-01 21:45,14,12,2,,,,,0,0,0,,,,
2025-07-01 22:00,8,5,3,,,,,0,0,0,,,,
2025-07-01 22:15,9,6,3,,,,,0,0,0,,,,
2025-07-01 22:30,6,5,1,,,,,0,0,0,,,,
2025-07-01 22:45,1,0,1,,,,,0,0,0,,,,
2025-07-01 23:00,1,1,0,,,,,0,0,0,,,,
2025-07-01 23:15,1,1,0,,,,,0,0,0,,,,
2025-07-01 23:30,1,0,1,,,,,0,0,0,,,,
2025-07-01 23:45,0,0,0,,,,,0,0,0,,,,
2025-07-02 00:00,1,1,0,,,,,0,0,0,,,,
2025-07-02 00:15,0,0,0,,,,,0,0,0,,,,
2025-07-02 00:30,1,1,0,,,,,0,0,0,,,,
2025-07-02 00:45,0,0,0,,,,,0,0,0,,,,
2025-07-02 01:00,0,0,0,,,,,0,0,0,,,,
2025-07-02 01:15,0,0,0,,,,,0,0,0,,,,
2025-07-02 01:30,0,0,0,,,,,0,0,0,,,,
2025-07-02 01:45,0,0,0,,,,,0,0,0,,,,
2025-07-02 02:00,0,0,0,,,,,0,0,0,,,,
2025-07-02 02:15,0,0,0,,,,,0,0,0,,,,
2025-07-02 02:30,0,0,0,,,,,0,0,0,,,,
2025-07-02 02:45,0,0,0,,,,,0,0,0,,,,
2025-07-02 03:00,0,0,0,,,,,0,0,0,,,,
2025-07-02 03:15,0,0,0,,,,,0,0,0,,,,
2025-07-02 03:30,1,1,0,,,,,0,0,0,,,,
2025-07-02 03:45,0,0,0,,,,,0,0,0,,,,
2025-07-02 04:00,0,0,0,,,,,0,0,0,,,,
2025-07-02 04:15,1,0,1,,,,,0,0,0,,,,
2025-07-02 04:30,0,0,0,,,,,0,0,0,,,,
2025-07-02 04:45,1,1,0,,,,,0,0,0,,,,
2025-07-02 05:00,1,0,1,,,,,0,0,0,,,,
2025-07-02 05:15,5,4,1,,,,,0,0,0,,,,
2025-07-02 05:30,4,2,2,,,,,0,0,0,,,,
2025-07-02 05:45,4,3,1,,,,,0,0,0,,,,
2025-07-02 06:00,3,1,2,,,,,0,0,0,,,,
2025-07-02 06:15,6,3,3,,,,,0,0,0,,,,
2025-07-02 06:30,11,5,6,,,,,0,0,0,,,,
2025-07-02 06:45,15,10,5,,,,,0,0,0,,,,
2025-07-02 07:00,15,8,7,,,,,0,0,0,,,,
2025-07-02 07:15,17,9,8,,,,,0,0,0,,,,
2025-07-02 07:30,17,9,8,,,,,0,0,0,,,,
2025-07-02 07:45,25,12,13,,,,,0,0,0,,,,
2025-07-02 08:00,12,4,8,,,,,0,0,0,,,,
2025-07-02 08:15,15,6,9,,,,,0,0,0,,,,
2025-07-02 08:30,29,9,20,,,,,0,0,0,,,,
2025-07-02 08:45,35,10,25,,,,,0,0,0,,,,
2025-07-02 09:00,28,7,21,,,,,0,0,0,,,,
2025-07-02 09:15,43,14,29,,,,,0,0,0,,,,
2025-07-02 09:30,11,6,5,,,,,0,0,0,,,,
2025-07-02 09:45,17,13,4,,,,,0,0,0,,,,
2025-07-02 10:00,16,7,9,,,,,0,0,0,,,,
2025-07-02 10:15,12,6,6,,,,,0,0,0,,,,
2025-07-02 10:30,14,7,7,,,,,0,0,0,,,,
2025-07-02 10:45,21,10,11,,,,,0,0,0,,,,
2025-07-02 11:00,7,3,4,,,,,0,0,0,,,,
2025-07-02 11:15,17,10,7,,,,,0,0,0,,,,
2025-07-02 11:30,13,8,5,,,,,0,0,0,,,,
2025-07-02 11:45,12,6,6,,,,,0,0,0,,,,
2025-07-02 12:00,16,9,7,,,,,0,0,0,,,,
2025-07-02 12:15,15,11,4,,,,,0,0,0,,,,
2025-07-02 12:30,19,9,10,,,,,0,0,0,,,,
2025-07-02 12:45,13,8,5,,,,,0,0,0,,,,
2025-07-02 13:00,19,10,9,,,,,0,0,0,,,,
2025-07-02 13:15,17,5,12,,,,,0,0,0,,,,
2025-07-02 13:30,22,12,10,,,,,0,0,0,,,,
2025-07-02 13:45,20,9,11,,,,,0,0,0,,,,
2025-07-02 14:00,20,11,9,,,,,0,0,0,,,,
2025-07-02 14:15,18,9,9,,,,,0,0,0,,,,
2025-07-02 14:30,20,9,11,,,,,0,0,0,,,,
2025-07-02 14:45,13,6,7,,,,,0,0,0,,,,
2025-07-02 15:00,18,8,10,,,,,0,0,0,,,,
2025-07-02 15:15,21,10,11,,,,,0,0,0,,,,
2025-07-02 15:30,19,11,8,,,,,0,0,0,,,,
2025-07-02 15:45,17,7,10,,,,,0,0,0,,,,
2025-07-02 16:00,28,13,15,,,,,0,0,0,,,,
2025-07-02 16:15,21,11,10,,,,,0,0,0,,,,
2025-07-02 16:30,26,11,15,,,,,0,0,0,,,,
2025-07-02 16:45,18,12,6,,,,,0,0,0,,,,
2025-07-02 17:00,23,12,11,,,,,0,0,0,,,,
2025-07-02 17:15,26,17,9,,,,,0,0,0,,,,
2025-07-02 17:30,28,22,6,,,,,0,0,0,,,,
2025-07-02 17:45,41,33,8,,,,,0,0,0,,,,
2025-07-02 18:00,25,23,2,,,,,0,0,0,,,,
2025-07-02 18:15,15,13,2,,,,,0,0,0,,,,
2025-07-02 18:30,10,7,3,,,,,0,0,0,,,,
2025-07-02 18:45,10,8,2,,,,,0,0,0,,,,
2025-07-02 19:00,13,12,1,,,,,0,0,0,,,,
2025-07-02 19:15,5,3,2,,,,,0,0,0,,,,
2025-07-02 19:30,1,1,0,,,,,0,0,0,,,,
2025-07-02 19:45,3,3,0,,,,,0,0,0,,,,
2025-07-02 20:00,1,0,1,,,,,0,0,0,,,,
2025-07-02 20:15,0,0,0,,,,,0,0,0,,,,
2025-07-02 20:30,2,0,2,,,,,0,0,0,,,,
2025-07-02 20:45,2,0,2,,,,,0,0,0,,,,
2025-07-02 21:00,2,2,0,,,,,0,0,0,,,,
2025-07-02 21:15,0,0,0,,,,,0,0,0,,,,
2025-07-02 21:30,2,2,0,,,,,0,0,0,,,,
2025-07-02 21:45,0,0,0,,,,,0,0,0,,,,
2025-07-02 22:00,0,0,0,,,,,0,0,0,,,,
2025-07-02 22:15,1,1,0,,,,,0,0,0,,,,
2025-07-02 22:30,0,0,0,,,,,0,0,0,,,,
2025-07-02 22:45,0,0,0,,,,,0,0,0,,,,
2025-07-02 23:00,0,0,0,,,,,0,0,0,,,,
2025-07-02 23:15,0,0,0,,,,,0,0,0,,,,
2025-07-02 23:30,0,0,0,,,,,0,0,0,,,,
2025-07-02 23:45,0,0,0,,,,,0,0,0,,,,
2025-07-03 00:00,0,0,0,,,,,0,0,0,,,,
2025-07-03 00:15,0,0,0,,,,,0,0,0,,,,
2025-07-03 00:30,0,0,0,,,,,0,0,0,,,,
2025-07-03 00:45,1,1,0,,,,,0,0,0,,,,
2025-07-03 01:00,0,0,0,,,,,0,0,0,,,,
2025-07-03 01:15,0,0,0,,,,,0,0,0,,,,
2025-07-03 01:30,1,0,1,,,,,0,0,0,,,,
2025-07-03 01:45,0,0,0,,,,,0,0,0,,,,
2025-07-03 02:00,0,0,0,,,,,0,0,0,,,,
2025-07-03 02:15,0,0,0,,,,,0,0,0,,,,
2025-07-03 02:30,0,0,0,,,,,0,0,0,,,,
2025-07-03 02:45,0,0,0,,,,,0,0,0,,,,
2025-07-03 03:00,0,0,0,,,,,0,0,0,,,,
2025-07-03 03:15,0,0,0,,,,,0,0,0,,,,
2025-07-03 03:30,0,0,0,,,,,0,0,0,,,,
2025-07-03 03:45,0,0,0,,,,,0,0,0,,,,
2025-07-03 04:00,0,0,0,,,,,0,0,0,,,,
2025-07-03 04:15,0,0,0,,,,,0,0,0,,,,
2025-07-03 04:30,0,0,0,,,,,0,0,0,,,,
2025-07-03 04:45,1,1,0,,,,,0,0,0,,,,
2025-07-03 05:00,0,0,0,,,,,0,0,0,,,,
2025-07-03 05:15,3,3,0,,,,,0,0,0,,,,
2025-07-03 05:30,4,4,0,,,,,0,0,0,,,,
2025-07-03 05:45,4,4,0,,,,,0,0,0,,,,
2025-07-03 06:00,3,3,0,,,,,0,0,0,,,,
2025-07-03 06:15,1,1,0,,,,,0,0,0,,,,
2025-07-03 06:30,6,6,0,,,,,0,0,0,,,,
2025-07-03 06:45,9,9,0,,,,,0,0,0,,,,
2025-07-03 07:00,8,8,0,,,,,0,0,0,,,,
2025-07-03 07:15,12,12,0,,,,,0,0,0,,,,
2025-07-03 07:30,9,9,0,,,,,0,0,0,,,,
2025-07-03 07:45,8,8,0,,,,,0,0,0,,,,
2025-07-03 08:00,10,5,5,,,,,0,0,0,,,,
2025-07-03 08:15,4,4,0,,,,,0,0,0,,,,
2025-07-03 08:30,28,20,8,,,,,0,0,0,,,,
2025-07-03 08:45,23,19,4,,,,,0,0,0,,,,
2025-07-03 09:00,18,12,6,,,,,0,0,0,,,,
2025-07-03 09:15,11,10,1,,,,,0,0,0,,,,
2025-07-03 09:30,10,7,3,,,,,0,0,0,,,,
2025-07-03 09:45,9,8,1,,,,,0,0,0,,,,
2025-07-03 10:00,3,2,1,,,,,0,0,0,,,,
2025-07-03 10:15,4,3,1,,,,,0,0,0,,,,
2025-07-03 10:30,9,9,0,,,,,0,0,0,,,,
2025-07-03 10:45,17,16,1,,,,,0,0,0,,,,
2025-07-03 11:00,12,12,0,,,,,0,0,0,,,,
2025-07-03 11:15,15,6,9,,,,,0,0,0,,,,
2025-07-03 11:30,11,5,6,,,,,0,0,0,,,,
2025-07-03 11:45,10,4,6,,,,,0,0,0,,,,
2025-07-03 12:00,12,6,6,,,,,0,0,0,,,,
2025-07-03 12:15,13,9,4,,,,,0,0,0,,,,
2025-07-03 12:30,14,10,4,,,,,0,0,0,,,,
2025-07-03 12:45,7,2,5,,,,,0,0,0,,,,
2025-07-03 13:00,25,13,12,,,,,0,0,0,,,,
2025-07-03 13:15,34,25,9,,,,,0,0,0,,,,
2025-07-03 13:30,27,10,17,,,,,0,0,0,,,,
2025-07-03 13:45,18,8,10,,,,,0,0,0,,,,
2025-07-03 14:00,21,10,11,,,,,0,0,0,,,,
2025-07-03 14:15,20,8,12,,,,,0,0,0,,,,
2025-07-03 14:30,10,4,6,,,,,0,0,0,,,,
2025-07-03 14:45,14,6,8,,,,,0,0,0,,,,
2025-07-03 15:00,26,6,20,,,,,0,0,0,,,,
2025-07-03 15:15,32,13,19,,,,,0,0,0,,,,
2025-07-03 15:30,13,4,9,,,,,0,0,0,,,,
2025-07-03 15:45,22,8,14,,,,,0,0,0,,,,
2025-07-03 16:00,31,21,10,,,,,0,0,0,,,,
2025-07-03 16:15,33,13,20,,,,,0,0,0,,,,
2025-07-03 16:30,32,17,15,,,,,0,0,0,,,,
2025-07-03 16:45,37,16,21,,,,,0,0,0,,,,
2025-07-03 17:00,33,17,16,,,,,0,0,0,,,,
2025-07-03 17:15,34,18,16,,,,,0,0,0,,,,
2025-07-03 17:30,30,18,12,,,,,0,0,0,,,,
2025-07-03 17:45,30,15,15,,,,,0,0,0,,,,
2025-07-03 18:00,22,13,9,,,,,0,0,0,,,,
2025-07-03 18:15,25,12,13,,,,,0,0,0,,,,
2025-07-03 18:30,20,12,8,,,,,0,0,0,,,,
2025-07-03 18:45,28,11,17,,,,,0,0,0,,,,
2025-07-03 19:00,28,16,12,,,,,0,0,0,,,,
2025-07-03 19:15,26,14,12,,,,,0,0,0,,,,
2025-07-03 19:30,18,5,13,,,,,0,0,0,,,,
2025-07-03 19:45,16,8,8,,,,,0,0,0,,,,
2025-07-03 20:00,34,24,10,,,,,0,0,0,,,,
2025-07-03 20:15,16,11,5,,,,,0,0,0,,,,
2025-07-03 20:30,18,6,12,,,,,0,0,0,,,,
2025-07-03 20:45,13,8,5,,,,,0,0,0,,,,
2025-07-03 21:00,13,9,4,,,,,0,0,0,,,,
2025-07-03 21:15,12,11,1,,,,,0,0,0,,,,
2025-07-03 21:30,12,7,5,,,,,0,0,0,,,,
2025-07-03 21:45,4,1,3,,,,,0,0,0,,,,
2025-07-03 22:00,4,2,2,,,,,0,0,0,,,,
2025-07-03 22:15,5,4,1,,,,,0,0,0,,,,
2025-07-03 22:30,0,0,0,,,,,0,0,0,,,,
2025-07-03 22:45,0,0,0,,,,,0,0,0,,,,
2025-07-03 23:00,2,2,0,,,,,0,0,0,,,,
2025-07-03 23:15,0,0,0,,,,,0,0,0,,,,
2025-07-03 23:30,0,0,0,,,,,0,0,0,,,,
2025-07-03 23:45,1,0,1,,,,,0,0,0,,,,
2025-07-04 00:00,0,0,0,,,,,0,0,0,,,,
2025-07-04 00:15,0,0,0,,,,,0,0,0,,,,
2025-07-04 00:30,0,0,0,,,,,0,0,0,,,,
2025-07-04 00:45,0,0,0,,,,,0,0,0,,,,
2025-07-04 01:00,0,0,0,,,,,0,0,0,,,,
2025-07-04 01:15,0,0,0,,,,,0,0,0,,,,
2025-07-04 01:30,0,0,0,,,,,0,0,0,,,,
2025-07-04 01:45,0,0,0,,,,,0,0,0,,,,
2025-07-04 02:00,0,0,0,,,,,0,0,0,,,,
2025-07-04 02:15,0,0,0,,,,,0,0,0,,,,
2025-07-04 02:30,0,0,0,,,,,0,0,0,,,,
2025-07-04 02:45,0,0,0,,,,,0,0,0,,,,
2025-07-04 03:00,0,0,0,,,,,0,0,0,,,,
2025-07-04 03:15,0,0,0,,,,,0,0,0,,,,
2025-07-04 03:30,0,0,0,,,,,0,0,0,,,,
2025-07-04 03:45,0,0,0,,,,,0,0,0,,,,
2025-07-04 04:00,0,0,0,,,,,0,0,0,,,,
2025-07-04 04:15,1,0,1,,,,,0,0,0,,,,
2025-07-04 04:30,0,0,0,,,,,0,0,0,,,,
2025-07-04 04:45,1,1,0,,,,,0,0,0,,,,
2025-07-04 05:00,0,0,0,,,,,0,0,0,,,,
2025-07-04 05:15,3,3,0,,,,,0,0,0,,,,
2025-07-04 05:30,2,1,1,,,,,0,0,0,,,,
2025-07-04 05:45,4,2,2,,,,,0,0,0,,,,
2025-07-04 06:00,3,3,0,,,,,0,0,0,,,,
2025-07-04 06:15,2,2,0,,,,,0,0,0,,,,
2025-07-04 06:30,7,5,2,,,,,0,0,0,,,,
2025-07-04 06:45,2,1,1,,,,,0,0,0,,,,
2025-07-04 07:00,7,5,2,,,,,0,0,0,,,,
2025-07-04 07:15,10,7,3,,,,,0,0,0,,,,
2025-07-04 07:30,15,7,8,,,,,0,0,0,,,,
2025-07-04 07:45,9,6,3,,,,,0,0,0,,,,
2025-07-04 08:00,8,4,4,,,,,0,0,0,,,,
2025-07-04 08:15,11,3,8,,,,,0,0,0,,,,
2025-07-04 08:30,27,16,11,,,,,0,0,0,,,,
2025-07-04 08:45,45,1,44,,,,,0,0,0,,,,
2025-07-04 09:00,17,5,12,,,,,0,0,0,,,,
2025-07-04 09:15,10,3,7,,,,,0,0,0,,,,
2025-07-04 09:30,15,10,5,,,,,0,0,0,,,,
2025-07-04 09:45,20,8,12,,,,,0,0,0,,,,
2025-07-04 10:00,9,2,7,,,,,0,0,0,,,,
2025-07-04 10:15,10,7,3,,,,,0,0,0,,,,
2025-07-04 10:30,15,5,10,,,,,0,0,0,,,,
2025-07-04 10:45,22,11,11,,,,,0,0,0,,,,
2025-07-04 11:00,38,18,20,,,,,0,0,0,,,,
2025-07-04 11:15,19,10,9,,,,,0,0,0,,,,
2025-07-04 11:30,19,10,9,,,,,0,0,0,,,,
2025-07-04 11:45,19,8,11,,,,,0,0,0,,,,
2025-07-04 12:00,29,17,12,,,,,0,0,0,,,,
2025-07-04 12:15,62,49,13,,,,,0,0,0,,,,
2025-07-04 12:30,11,9,2,,,,,0,0,0,,,,
2025-07-04 12:45,21,5,16,,,,,0,0,0,,,,
2025-07-04 13:00,26,13,13,,,,,0,0,0,,,,
2025-07-04 13:15,19,8,11,,,,,0,0,0,,,,
2025-07-04 13:30,25,8,17,,,,,0,0,0,,,,
2025-07-04 13:45,18,4,14,,,,,0,0,0,,,,
2025-07-04 14:00,24,8,16,,,,,0,0,0,,,,
2025-07-04 14:15,26,12,14,,,,,0,0,0,,,,
2025-07-04 14:30,21,12,9,,,,,0,0,0,,,,
2025-07-04 14:45,21,6,15,,,,,0,0,0,,,,
2025-07-04 15:00,30,18,12,,,,,0,0,0,,,,
2025-07-04 15:15,28,13,15,,,,,0,0,0,,,,
2025-07-04 15:30,38,13,25,,,,,0,0,0,,,,
2025-07-04 15:45,39,22,17,,,,,0,0,0,,,,
2025-07-04 16:00,39,26,13,,,,,0,0,0,,,,
2025-07-04 16:15,30,15,15,,,,,0,0,0,,,,
2025-07-04 16:30,30,18,12,,,,,0,0,0,,,,
2025-07-04 16:45,23,12,11,,,,,0,0,0,,,,
2025-07-04 17:00,25,8,17,,,,,0,0,0,,,,
2025-07-04 17:15,41,15,26,,,,,0,0,0,,,,
2025-07-04 17:30,28,8,20,,,,,0,0,0,,,,
2025-07-04 17:45,17,8,9,,,,,0,0,0,,,,
2025-07-04 18:00,24,19,5,,,,,0,0,0,,,,
2025-07-04 18:15,25,11,14,,,,,0,0,0,,,,
2025-07-04 18:30,29,18,11,,,,,0,0,0,,,,
2025-07-04 18:45,31,18,13,,,,,0,0,0,,,,
2025-07-04 19:00,21,11,10,,,,,0,0,0,,,,
2025-07-04 19:15,18,7,11,,,,,0,0,0,,,,
2025-07-04 19:30,26,17,9,,,,,0,0,0,,,,
2025-07-04 19:45,15,8,7,,,,,0,0,0,,,,
2025-07-04 20:00,13,9,4,,,,,0,0,0,,,,
2025-07-04 20:15,18,11,7,,,,,0,0,0,,,,
2025-07-04 20:30,22,13,9,,,,,0,0,0,,,,
2025-07-04 20:45,17,8,9,,,,,0,0,0,,,,
2025-07-04 21:00,10,5,5,,,,,0,0,0,,,,
2025-07-04 21:15,14,10,4,,,,,0,0,0,,,,
2025-07-04 21:30,7,5,2,,,,,0,0,0,,,,
2025-07-04 21:45,3,1,2,,,,,0,0,0,,,,
2025-07-04 22:00,5,3,2,,,,,0,0,0,,,,
2025-07-04 22:15,7,4,3,,,,,0,0,0,,,,
2025-07-04 22:30,8,7,1,,,,,0,0,0,,,,
2025-07-04 22:45,3,0,3,,,,,0,0,0,,,,
2025-07-04 23:00,2,0,2,,,,,0,0,0,,,,
2025-07-04 23:15,1,1,0,,,,,0,0,0,,,,
2025-07-04 23:30,5,3,2,,,,,0,0,0,,,,
2025-07-04 23:45,2,0,2,,,,,0,0,0,,,,
2025-07-05 00:00,1,1,0,,,,,0,0,0,,,,
2025-07-05 00:15,1,1,0,,,,,0,0,0,,,,
2025-07-05 00:30,2,1,1,,,,,0,0,0,,,,
2025-07-05 00:45,2,2,0,,,,,0,0,0,,,,
2025-07-05 01:00,0,0,0,,,,,0,0,0,,,,
2025-07-05 01:15,1,0,1,,,,,0,0,0,,,,
2025-07-05 01:30,0,0,0,,,,,0,0,0,,,,
2025-07-05 01:45,1,0,1,,,,,0,0,0,,,,
2025-07-05 02:00,1,1,0,,,,,0,0,0,,,,
2025-07-05 02:15,1,0,1,,,,,0,0,0,,,,
2025-07-05 02:30,0,0,0,,,,,0,0,0,,,,
2025-07-05 02:45,0,0,0,,,,,0,0,0,,,,
2025-07-05 03:00,0,0,0,,,,,0,0,0,,,,
2025-07-05 03:15,0,0,0,,,,,0,0,0,,,,
2025-07-05 03:30,0,0,0,,,,,0,0,0,,,,
2025-07-05 03:45,1,1,0,,,,,0,0,0,,,,
2025-07-05 04:00,0,0,0,,,,,0,0,0,,,,
2025-07-05 04:15,0,0,0,,,,,0,0,0,,,,
2025-07-05 04:30,0,0,0,,,,,0,0,0,,,,
2025-07-05 04:45,0,0,0,,,,,0,0,0,,,,
2025-07-05 05:00,0,0,0,,,,,0,0,0,,,,
2025-07-05 05:15,0,0,0,,,,,0,0,0,,,,
2025-07-05 05:30,0,0,0,,,,,0,0,0,,,,
2025-07-05 05:45,1,1,0,,,,,0,0,0,,,,
2025-07-05 06:00,1,1,0,,,,,0,0,0,,,,
2025-07-05 06:15,2,2,0,,,,,0,0,0,,,,
2025-07-05 06:30,1,0,1,,,,,0,0,0,,,,
2025-07-05 06:45,0,0,0,,,,,0,0,0,,,,
2025-07-05 07:00,3,2,1,,,,,0,0,0,,,,
2025-07-05 07:15,1,1,0,,,,,0,0,0,,,,
2025-07-05 07:30,1,1,0,,,,,0,0,0,,,,
2025-07-05 07:45,2,0,2,,,,,0,0,0,,,,
2025-07-05 08:00,4,0,4,,,,,0,0,0,,,,
2025-07-05 08:15,3,3,0,,,,,0,0,0,,,,
2025-07-05 08:30,7,3,4,,,,,0,0,0,,,,
2025-07-05 08:45,11,6,5,,,,,0,0,0,,,,
2025-07-05 09:00,8,5,3,,,,,0,0,0,,,,
2025-07-05 09:15,12,6,6,,,,,0,0,0,,,,
2025-07-05 09:30,6,1,5,,,,,0,0,0,,,,
2025-07-05 09:45,8,3,5,,,,,0,0,0,,,,
2025-07-05 10:00,11,4,7,,,,,0,0,0,,,,
2025-07-05 10:15,30,13,17,,,,,0,0,0,,,,
2025-07-05 10:30,24,9,15,,,,,0,0,0,,,,
2025-07-05 10:45,23,13,10,,,,,0,0,0,,,,
2025-07-05 11:00,29,15,14,,,,,0,0,0,,,,
2025-07-05 11:15,18,9,9,,,,,0,0,0,,,,
2025-07-05 11:30,24,14,10,,,,,0,0,0,,,,
