Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2022-04-01 00:00,1,0,1,0,0,0
2022-04-01 00:15,6,2,4,0,0,0
2022-04-01 00:30,2,2,0,0,0,0
2022-04-01 00:45,4,2,2,0,0,0
2022-04-01 01:00,3,3,0,0,0,0
2022-04-01 01:15,0,0,0,0,0,0
2022-04-01 01:30,1,0,1,0,0,0
2022-04-01 01:45,0,0,0,0,0,0
2022-04-01 02:00,1,0,1,0,0,0
2022-04-01 02:15,4,0,4,0,0,0
2022-04-01 02:30,1,1,0,0,0,0
2022-04-01 02:45,4,2,2,0,0,0
2022-04-01 03:00,5,1,4,0,0,0
2022-04-01 03:15,1,1,0,0,0,0
2022-04-01 03:30,0,0,0,0,0,0
2022-04-01 03:45,0,0,0,0,0,0
2022-04-01 04:00,4,2,2,0,0,0
2022-04-01 04:15,3,0,3,0,0,0
2022-04-01 04:30,3,2,1,0,0,0
2022-04-01 04:45,4,2,2,0,0,0
2022-04-01 05:00,1,0,1,0,0,0
2022-04-01 05:15,6,4,2,0,0,0
2022-04-01 05:30,7,5,2,0,0,0
2022-04-01 05:45,8,4,4,0,0,0
2022-04-01 06:00,7,4,3,0,0,0
2022-04-01 06:15,14,8,6,0,0,0
2022-04-01 06:30,12,4,8,0,0,0
2022-04-01 06:45,22,13,9,0,0,0
2022-04-01 07:00,27,20,7,0,0,0
2022-04-01 07:15,52,36,16,0,0,0
2022-04-01 07:30,99,74,25,0,0,0
2022-04-01 07:45,66,52,14,0,0,0
2022-04-01 08:00,42,28,14,0,0,0
2022-04-01 08:15,39,25,14,0,0,0
2022-04-01 08:30,31,18,13,0,0,0
2022-04-01 08:45,44,27,17,0,0,0
2022-04-01 09:00,31,21,10,0,0,0
2022-04-01 09:15,26,22,4,0,0,0
2022-04-01 09:30,33,24,9,0,0,0
2022-04-01 09:45,29,22,7,0,0,0
2022-04-01 10:00,28,20,8,0,0,0
2022-04-01 10:15,21,19,2,0,0,0
2022-04-01 10:30,16,13,3,0,0,0
2022-04-01 10:45,16,12,4,0,0,0
2022-04-01 11:00,22,17,5,0,0,0
2022-04-01 11:15,28,18,10,0,0,0
2022-04-01 11:30,19,10,9,0,0,0
2022-04-01 11:45,26,16,10,0,0,0
2022-04-01 12:00,27,19,8,0,0,0
2022-04-01 12:15,31,22,9,0,0,0
2022-04-01 12:30,27,18,9,0,0,0
2022-04-01 12:45,28,19,9,0,0,0
2022-04-01 13:00,34,18,16,0,0,0
2022-04-01 13:15,33,14,19,0,0,0
2022-04-01 13:30,30,16,14,0,0,0
2022-04-01 13:45,45,23,22,0,0,0
2022-04-01 14:00,29,13,16,0,0,0
2022-04-01 14:15,34,17,17,0,0,0
2022-04-01 14:30,32,18,14,0,0,0
2022-04-01 14:45,28,22,6,0,0,0
2022-04-01 15:00,38,25,13,0,0,0
2022-04-01 15:15,30,18,12,0,0,0
2022-04-01 15:30,37,19,18,0,0,0
2022-04-01 15:45,36,29,7,0,0,0
2022-04-01 16:00,36,24,12,0,0,0
2022-04-01 16:15,34,20,14,0,0,0
2022-04-01 16:30,26,17,9,0,0,0
2022-04-01 16:45,34,19,15,0,0,0
2022-04-01 17:00,37,25,12,0,0,0
2022-04-01 17:15,20,12,8,0,0,0
