Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2024-07-01 00:00,1,1,0,0,0,0
2024-07-01 00:15,8,7,1,0,0,0
2024-07-01 00:30,1,1,0,0,0,0
2024-07-01 00:45,2,2,0,0,0,0
2024-07-01 01:00,2,0,2,0,0,0
2024-07-01 01:15,0,0,0,0,0,0
2024-07-01 01:30,0,0,0,0,0,0
2024-07-01 01:45,0,0,0,0,0,0
2024-07-01 02:00,2,0,2,0,0,0
2024-07-01 02:15,2,1,1,0,0,0
2024-07-01 02:30,0,0,0,0,0,0
2024-07-01 02:45,0,0,0,0,0,0
2024-07-01 03:00,0,0,0,0,0,0
2024-07-01 03:15,3,3,0,0,0,0
2024-07-01 03:30,0,0,0,0,0,0
2024-07-01 03:45,0,0,0,0,0,0
2024-07-01 04:00,0,0,0,0,0,0
2024-07-01 04:15,1,1,0,0,0,0
2024-07-01 04:30,3,1,2,0,0,0
2024-07-01 04:45,4,3,1,0,0,0
2024-07-01 05:00,1,1,0,0,0,0
2024-07-01 05:15,5,4,1,0,0,0
2024-07-01 05:30,10,8,2,0,0,0
2024-07-01 05:45,9,7,2,0,0,0
2024-07-01 06:00,5,4,1,0,0,0
2024-07-01 06:15,10,9,1,0,0,0
2024-07-01 06:30,27,19,8,0,0,0
2024-07-01 06:45,28,22,6,0,0,0
2024-07-01 07:00,35,20,15,0,0,0
2024-07-01 07:15,64,51,13,0,0,0
2024-07-01 07:30,120,95,25,0,0,0
2024-07-01 07:45,103,71,32,0,0,0
2024-07-01 08:00,72,55,17,0,0,0
2024-07-01 08:15,74,50,24,0,0,0
2024-07-01 08:30,77,60,17,0,0,0
2024-07-01 08:45,61,49,12,0,0,0
2024-07-01 09:00,36,26,10,0,0,0
2024-07-01 09:15,34,32,2,0,0,0
2024-07-01 09:30,35,28,7,0,0,0
2024-07-01 09:45,62,49,13,0,0,0
2024-07-01 10:00,59,51,8,0,0,0
2024-07-01 10:15,21,20,1,0,0,0
2024-07-01 10:30,37,28,9,0,0,0
2024-07-01 10:45,33,30,3,0,0,0
2024-07-01 11:00,31,24,7,0,0,0
2024-07-01 11:15,38,30,8,0,0,0
2024-07-01 11:30,41,25,16,0,0,0
2024-07-01 11:45,68,44,24,0,0,0
2024-07-01 12:00,56,39,17,0,0,0
2024-07-01 12:15,55,31,24,0,0,0
2024-07-01 12:30,39,21,18,0,0,0
2024-07-01 12:45,44,27,17,0,0,0
2024-07-01 13:00,47,31,16,0,0,0
2024-07-01 13:15,73,29,44,0,0,0
2024-07-01 13:30,39,22,17,0,0,0
2024-07-01 13:45,76,44,32,0,0,0
2024-07-01 14:00,54,32,22,0,0,0
2024-07-01 14:15,20,12,8,0,0,0
2024-07-01 14:30,43,22,21,0,0,0
2024-07-01 14:45,42,21,21,0,0,0
2024-07-01 15:00,48,34,14,0,0,0
2024-07-01 15:15,35,20,15,0,0,0
2024-07-01 15:30,32,19,13,0,0,0
2024-07-01 15:45,64,49,15,0,0,0
2024-07-01 16:00,70,46,24,0,0,0
2024-07-01 16:15,70,52,18,0,0,0
2024-07-01 16:30,70,48,22,0,0,0
2024-07-01 16:45,50,38,12,0,0,0
2024-07-01 17:00,70,50,20,0,0,0
2024-07-01 17:15,79,60,19,0,0,0
2024-07-01 17:30,59,41,18,0,0,0
2024-07-01 17:45,61,46,15,0,0,0
2024-07-01 18:00,69,54,15,0,0,0
2024-07-01 18:15,50,34,16,0,0,0
2024-07-01 18:30,53,35,18,0,0,0
2024-07-01 18:45,41,30,11,0,0,0
2024-07-01 19:00,36,26,10,0,0,0
2024-07-01 19:15,38,22,16,0,0,0
2024-07-01 19:30,31,23,8,0,0,0
2024-07-01 19:45,32,28,4,0,0,0
2024-07-01 20:00,32,25,7,0,0,0
2024-07-01 20:15,29,23,6,0,0,0
2024-07-01 20:30,19,13,6,0,0,0
2024-07-01 20:45,13,9,4,0,0,0
2024-07-01 21:00,20,14,6,0,0,0
2024-07-01 21:15,10,8,2,0,0,0
2024-07-01 21:30,23,19,4,0,0,0
2024-07-01 21:45,25,21,4,0,0,0
2024-07-01 22:00,22,20,2,0,0,0
2024-07-01 22:15,24,19,5,0,0,0
2024-07-01 22:30,7,5,2,0,0,0
2024-07-01 22:45,14,7,7,0,0,0
2024-07-01 23:00,9,5,4,0,0,0
2024-07-01 23:15,4,2,2,0,0,0
2024-07-01 23:30,5,3,2,0,0,0
2024-07-01 23:45,11,6,5,0,0,0
2024-07-02 00:00,8,6,2,0,0,0
2024-07-02 00:15,3,0,3,0,0,0
2024-07-02 00:30,2,1,1,0,0,0
2024-07-02 00:45,1,1,0,0,0,0
2024-07-02 01:00,1,0,1,0,0,0
2024-07-02 01:15,2,2,0,0,0,0
2024-07-02 01:30,1,1,0,0,0,0
2024-07-02 01:45,0,0,0,0,0,0
2024-07-02 02:00,3,0,3,0,0,0
2024-07-02 02:15,0,0,0,0,0,0
2024-07-02 02:30,0,0,0,0,0,0
2024-07-02 02:45,0,0,0,0,0,0
2024-07-02 03:00,1,1,0,0,0,0
2024-07-02 03:15,0,0,0,0,0,0
2024-07-02 03:30,2,1,1,0,0,0
2024-07-02 03:45,1,1,0,0,0,0
2024-07-02 04:00,0,0,0,0,0,0
2024-07-02 04:15,1,1,0,0,0,0
2024-07-02 04:30,2,0,2,0,0,0
2024-07-02 04:45,7,7,0,0,0,0
2024-07-02 05:00,2,2,0,0,0,0
2024-07-02 05:15,5,3,2,0,0,0
2024-07-02 05:30,11,6,5,0,0,0
2024-07-02 05:45,13,11,2,0,0,0
2024-07-02 06:00,12,11,1,0,0,0
2024-07-02 06:15,20,15,5,0,0,0
2024-07-02 06:30,17,13,4,0,0,0
2024-07-02 06:45,45,22,23,0,0,0
2024-07-02 07:00,37,22,15,0,0,0
2024-07-02 07:15,64,46,18,0,0,0
2024-07-02 07:30,103,72,31,0,0,0
2024-07-02 07:45,113,81,32,0,0,0
2024-07-02 08:00,98,57,41,0,0,0
2024-07-02 08:15,83,52,31,0,0,0
2024-07-02 08:30,62,35,27,0,0,0
2024-07-02 08:45,78,48,30,0,0,0
2024-07-02 09:00,55,37,18,0,0,0
2024-07-02 09:15,35,26,9,0,0,0
2024-07-02 09:30,44,36,8,0,0,0
2024-07-02 09:45,59,48,11,0,0,0
2024-07-02 10:00,41,32,9,0,0,0
2024-07-02 10:15,35,27,8,0,0,0
2024-07-02 10:30,25,18,7,0,0,0
2024-07-02 10:45,16,11,5,0,0,0
